Var1 Var2 Var3 Var4 Var5
3 0 0.0197469 0.0235958 0.0281595383315015
3.25 0 0.0351008 0.0442994 0.0526754
3.5 0 0.0599515 0.0833434 0.0983321
3.75 0 0.0987772 0.154433 0.181246
4 0 0.156616 0.277379 0.333227
4.25 0 0.241229 0.479432 0.606057
4.5 0 0.363637 0.794127 1.05302
4.75 0 0.539615 1.26453 1.74414
5 0 0.792378 1.9529 2.77372
5.25 0 1.27459 3.25757 4.71745
5.5 0 1.64487 4.32314 6.35047
5.75 0 1.82805 4.91534 7.30303
6 0 1.83549 5.03184 7.55059
6.25 0 1.79057 4.99266 7.5606
6.5 0 1.81178 5.13022 7.8371
6.75 0 1.94347 5.58247 8.60194
7 0 2.14414 6.24289 9.70247
7.25 0 2.32391 6.85383 10.7439
7.5 0 2.40528 7.18237 11.3558
7.75 0 2.40525 7.26821 11.5911
3 2 0.0193838 0.0231669 0.0278571
3.25 2 0.0344733 0.043516 0.0517589
3.5 2 0.058893 0.0818859 0.0966419
3.75 2 0.0970169 0.151707 0.178102
4 2 0.153811 0.272455 0.327405
4.25 2 0.236818 0.470727 0.59524
4.5 2 0.356935 0.779578 1.034
4.75 2 0.530277 1.24274 1.71453
5 2 0.77922 1.92053 2.72843
5.25 2 1.25866 3.21682 4.65968
5.5 2 1.63805 4.30489 6.32539
5.75 2 1.86018 5.0011 7.43234
6 2 1.93134 5.29395 7.90354785071464
6.25 2 1.95146 5.44075 8.24062
6.5 2 2.01392 5.7022 8.71215
6.75 2 2.13809 6.14132 9.46422
7 2 2.29858 6.69253 10.4024
7.25 2 2.43218 7.17311 11.2456
7.5 2 2.48055 7.40725 11.7124
7.75 2 2.46683 7.45448 11.8891
3 5 0.0176577 0.0211258 0.0254365
3.25 5 0.0313499 0.0396075 0.0471775
3.5 5 0.0534471 0.0743784 0.0879131
3.75 5 0.0880062 0.13773 0.161939
4 5 0.139596 0.247464 0.297796
4.25 5 0.215438 0.428517 0.538651522242683
4.5 5 0.32608 0.712579 0.946394
4.75 5 0.485621 1.13854 1.57275
5 5 0.714694 1.76195 2.50616
5.25 5 1.14373 2.9232 4.23979
5.5 5 1.51476 3.97984 5.85537
5.75 5 1.7884 4.80509 7.1506
6 5 1.95814 5.36445 8.05976
6.25 5 2.0549 5.72646 8.68092
6.5 5 2.13487 6.04272 9.23923
6.75 5 2.23427 6.41648 9.89467
7 5 2.35429 6.85445 10.6601
7.25 5 2.45201 7.23197 11.1963882605579
7.5 5 2.49279 7.44473 11.777
7.75 5 2.48017 7.49592 11.9604
3 10 0.0133579 0.0160309 0.0193795
3.25 10 0.0235283 0.0298047 0.0356532
3.5 10 0.0397752 0.0554968 0.0658871
3.75 10 0.0655329 0.102816 0.121432
4 10 0.104268 0.185267 0.223891
4.25 10 0.162063 0.323018 0.410694
4.5 10 0.247507 0.541826 0.715745570942797
4.75 10 0.370794 0.870528 1.20711
5 10 0.547665 1.35141 1.92925
5.25 10 0.846033 2.16302 3.14906
5.5 10 1.1013 2.8925 4.2714
