Var1 Var2 Var3 Var4 Var5
3 0 0.0465182 0.059826 0.0763282
3.25 0 0.0750636 0.10747 0.136196
3.5 0 0.118032 0.190056736179647 0.240971
3.75 0 0.179541 0.328652 0.412906
4 0 0.265612 0.541262 0.699508
4.25 0 0.38656 0.856574 1.15752
4.5 0 0.554893 1.30662 1.82866
4.75 0 0.786997 1.93432 2.77698
5 0 1.10733 2.80767 4.10266
5.25 0 1.64665 4.28539 6.32989
5.5 0 2.02623 5.38981 8.03151
5.75 0 2.21411 5.99937 9.01327
6 0 2.19543 6.04188 9.15182
6.25 0 2.11807 5.90665 9.02267
6.5 0 2.12271 5.98862 9.22759
6.75 0 2.26048 6.4439 10.0182
7 0 2.47715 7.12911 11.1858
7.25 0 2.66847 7.74856 12.2729
7.5 0 2.74796 8.04489 12.8659
7.75 0 2.7349 8.06641 13.027
3 2 0.0456394 0.058692 0.0749105
3.25 2 0.0736725 0.105471 0.133716
3.5 2 0.115883 0.187598 0.23666
3.75 2 0.176239 0.322578 0.405436
4 2 0.260768 0.531324 0.686916
4.25 2 0.379459 0.840713 1.13649
4.5 2 0.544867 1.28278 1.79591
4.75 2 0.773631 1.90106 2.73012
5 2 1.0896 2.762 4.03717
5.25 2 1.62935 4.23878 6.26309
5.5 2 2.02369 5.38039 8.02016
5.75 2 2.26257 6.12735 9.20843
6 2 2.32399 6.39256 9.6856
6.25 2 2.32706 6.48687 9.91133
6.5 2 2.38336 6.722 10.3598
6.75 2 2.51405 7.16517 11.1414
7 2 2.68568 7.72817 12.1277
7.25 2 2.82444 8.20058 12.9906
7.5 2 2.86383 8.38361 13.4091
7.75 2 2.83207 8.35245 13.4903
3 5 0.0414564 0.053296 0.0681542
3.25 5 0.0668091 0.0956115 0.121453
3.5 5 0.104886 0.169727 0.214534
3.75 5 0.159542 0.291876 0.367566
4 5 0.236415 0.481426 0.623534
4.25 5 0.345018 0.763872 1.03442
4.5 5 0.4975 1.17026 1.64113
4.75 5 0.709041 1.74057 2.50362
5 5 1.00126 2.535 3.71098
5.25 5 1.48691 3.86154 5.71487
5.5 5 1.88728 5.00651 7.47517
5.75 5 2.20026 5.9438 8.94642
