Var1 Var2 Var3 Var4 Var5
3 0 1.37015e-05 1.60675e-05 1.96556e-05
3.25 0 2.81844e-05 3.36223e-05 3.9792e-05
3.5 0 5.75811999999999e-05 7.00689999999999e-05 8.05359999999999e-05
3.75 0 0.000118063 0.00014631 0.000163997
4 0 0.00024054 0.000303195 0.000333117
4.25 0 0.000485094 0.000621589 0.000686853
4.5 0 0.000958013 0.00124822 0.001387
4.75 0 0.00189554 0.00251045 0.00280577
5 0 0.00372948 0.00501236 0.00563886
5.25 0 0.00819643 0.0112279 0.0127624
5.5 0 0.0164086 0.0226506 0.0258822
5.75 0 0.0283047 0.0395859 0.0451882
6 0 0.0416944 0.060976 0.0696953
6.25 0 0.054208 0.0863872 0.100333
6.5 0 0.0673658 0.120009 0.144282
6.75 0 0.0832538 0.165896 0.208837
7 0 0.102725 0.225218 0.297064
7.25 0 0.121946 0.287932 0.395276
7.5 0 0.135431 0.337956 0.478597
7.75 0 0.143318 0.372718 0.540218887636649
3 2 1.3395e-05 1.5707e-05 1.92153e-05
3.25 2 2.75896e-05 3.28914e-05 3.89292e-05
3.5 2 5.64094e-05 6.85902999999999e-05 7.88379e-05
3.75 2 0.00011551 0.000143012 0.000160302
4 2 0.00023507 0.000295891 0.000325112
4.25 2 0.000474382 0.000607057 0.0006706
4.5 2 0.000937852 0.00122008 0.00135521
4.75 2 0.00185941 0.00245842 0.00274627
5 2 0.00366228 0.00491347 0.0055243
5.25 2 0.00806663 0.011027 0.0125233
5.5 2 0.016162 0.0222677 0.0254202
5.75 2 0.0282993 0.0395331 0.0450944
6 2 0.04285 0.0626452 0.0715781
6.25 2 0.0569068 0.0906959 0.105331
6.5 2 0.071323 0.127081 0.152792
6.75 2 0.0877203 0.174817 0.220085
7 2 0.106153 0.232749 0.307017
7.25 2 0.123046 0.29054 0.39887
7.5 2 0.134939 0.336731 0.476881
7.75 2 0.142389 0.370303 0.536722234216851
3 5 1.2028e-05 1.40999e-05 1.72526e-05
3.25 5 2.48597e-05 2.95466e-05 3.49765e-05
3.5 5 5.08867e-05 6.16478e-05 7.08706e-05
3.75 5 0.000104031 0.000128238 0.00014376
4 5 0.000211624 0.000265056 0.000290989
4.25 5 0.000430856 0.000547964 0.000604554
4.5 5 0.00086156 0.00111285 0.0012339
4.75 5 0.00171492 0.00224965 0.00250741
5 5 0.00337951 0.00449747 0.00504271
5.25 5 0.00726159 0.00983353 0.0111247
5.5 5 0.0144705 0.0197721 0.0224771
5.75 5 0.0260322 0.0361875 0.0411453
6 5 0.0411557 0.0600834 0.0685466
6.25 5 0.05632 0.0897992 0.104264
6.5 5 0.0715812 0.127644 0.153517
6.75 5 0.0878129 0.175109 0.220536
7 5 0.10427 0.228699 0.301764
7.25 5 0.118924 0.280853 0.385652
7.5 5 0.130142 0.324778 0.460004
7.75 5 0.138061 0.359045 0.520411081034762
3 10 8.92334999999999e-06 1.04403e-05 1.27843e-05
3.25 10 1.8525e-05 2.18443e-05 2.58789e-05
3.5 10 3.79202e-05 4.55124e-05 5.23573999999999e-05
3.75 10 7.76144e-05 9.46223e-05 0.000106137
4 10 0.000158349 0.00019576 0.000214996
4.25 10 0.000329088 0.000412206 0.000453414
4.5 10 0.000673132 0.000854287000000001 0.000943313
4.75 10 0.0013461 0.00173201 0.0019202
5 10 0.0026547 0.00346317 0.00385787
5.25 10 0.00553887 0.00734062 0.00823278
5.5 10 0.0108293 0.0145356 0.0163765
5.75 10 0.0192957 0.0265548 0.0299915
6 10 0.0312607 0.0455203 0.0517685
6.25 10 0.0451879 0.0721563 0.0837546
