Var1 Var2 Var3 Var4 Var5
3 0 0.0626748 0.145576 0.327770652200958
3.25 0 0.0975552 0.225854 0.513042
3.5 0 0.140607 0.336611025699289 0.762778
3.75 0 0.19975 0.496253 1.10334
4 0 0.280242 0.71093 1.56428
4.25 0 0.389201 1.00383 2.18768
4.5 0 0.533718 1.39711 3.01818
4.75 0 0.7219 1.91653 4.10976
5 0 0.953849 2.56828 5.46976
5.25 0 1.318 3.59944 7.58679
5.5 0 1.59606 4.42673 9.26337
5.75 0 1.71821 4.84125 10.0937
6 0 1.67009 4.78087 9.96286
6.25 0 1.57663 4.58343 9.57364
6.5 0 1.54575 4.52336817454443 9.57363
6.75 0 1.61158 4.78115039394097 10.1971
7 0 1.7265 5.19222749673027 10.8252591412141
7.25 0 1.81958 5.61903 12.0368
7.5 0 1.82667 5.73968 12.4012
7.75 0 1.77519 5.66426 12.3483
3 2 0.0612624 0.142306861194169 0.327084
3.25 2 0.0953732 0.220926 0.502284
3.5 2 0.137505 0.332089 0.746951
3.75 2 0.195397 0.481608112488259 1.08066
4 2 0.274273 0.696066 1.53285
4.25 2 0.381203 0.98362 2.14513
4.5 2 0.52328 1.35912555214976 2.96234
4.75 2 0.708706 1.88196 4.03845
5 2 0.937522 2.52505 5.3809
5.25 2 1.30583 3.56642 7.52368
5.5 2 1.59788 4.43191 9.28251
5.75 2 1.76206 4.96544 10.3606
6 2 1.77894 5.0604250687323 10.6212
6.25 2 1.74631 5.07718 10.612
6.5 2 1.75368 5.17765 10.8686
6.75 2 1.81165 5.43248 11.4696
7 2 1.89192 5.76241 12.251
7.25 2 1.94687 6.01299 12.8845
7.5 2 1.92378 5.94311509833849 13.0658
7.75 2 1.85647 5.92478 12.9194
3 5 0.0546339 0.127343 0.293827
3.25 5 0.085035 0.197489 0.45096
3.5 5 0.12268 0.29701 0.670879
3.75 5 0.174601 0.434985 0.97185
4 5 0.245713 0.619147068321328 1.38137
4.25 5 0.342684 0.877826274541925 1.93918
4.5 5 0.472364 1.23864 2.68775
4.75 5 0.643612 1.71125 3.60710543729546
5 5 0.855897 2.30741 4.93407
5.25 5 1.18677 3.24342 6.74205591647927
5.5 5 1.49326 4.14304 8.71391
5.75 5 1.72338 4.85742 10.1776
6 5 1.84185 5.27444 11.0421
6.25 5 1.88692 5.48871 11.5095
6.5 5 1.9068 5.57983279435013 11.8574
6.75 5 1.94088 5.82423 12.3241
7 5 1.98896 6.06265 12.9131
7.25 5 2.01462 6.22712 13.3639
7.5 5 1.98312 6.23683 13.496
7.75 5 1.91145 6.10401 13.3245
3 10 0.039107 0.0919366 0.214903
3.25 10 0.0608362 0.142445 0.329406
3.5 10 0.0879092 0.214441 0.490411
3.75 10 0.125562 0.314986 0.712267
4 10 0.177654 0.454632 0.989216500389293
4.25 10 0.249506 0.648588 1.43585
4.5 10 0.346936 0.90383943367941 2.00536
4.75 10 0.479383 1.27993 2.78493
5 10 0.644345 1.74331 3.76584
5.25 10 0.869219 2.38197 5.09967
5.5 10 1.08512 3.01665 6.26477086998042
5.75 10 1.28236 3.62016 7.67138
6 10 1.44631 4.14846 8.7772
6.25 10 1.57858 4.60041 9.73922
6.5 10 1.6812 4.97807 10.5648
6.75 10 1.76935 5.32276 11.3429
7 10 1.84465 5.63795 12.0809
7.25 10 1.8999 5.89775 12.19739143253
7.5 10 1.90747 5.92215704195682 13.0705
7.75 10 1.86658 5.97486 13.0917
3 20 0.0186319 0.0448236 0.108522
3.25 20 0.0288274 0.0690464 0.165258
3.5 20 0.0415693 0.103597 0.244988
3.75 20 0.0598367 0.153145 0.357732
4 20 0.0855196 0.222989 0.514636
4.25 20 0.121137 0.320344 0.699525135993611
4.5 20 0.17034 0.456018 1.02979
4.75 20 0.239418 0.648277 1.45086
5 20 0.326525 0.894508 1.98572
5.25 20 0.426465 1.18169 2.60122
5.5 20 0.527633 1.48091 3.23968
5.75 20 0.640725 1.82418 3.97307
6 20 0.762874 2.20516 4.7909
6.25 20 0.889349 2.56828442005266 5.66957
6.5 20 1.01988 3.04415 6.61171
6.75 20 1.15084 3.49137 7.59854
7 20 1.28076 3.94803 8.62148
7.25 20 1.40072 4.38652 9.62185
7.5 20 1.48757 4.73051 10.436
7.75 20 1.53644 4.95912 11.0108
3 30 0.00996586 0.0245882 0.0618985
3.25 30 0.0153556 0.0373436500675997 0.0938263
3.5 30 0.0221135 0.0564695 0.138581
3.75 30 0.0319967 0.083801 0.202899
4 30 0.0460141 0.12262 0.292948
4.25 30 0.0653429 0.176393 0.416084
4.5 30 0.092236 0.251716 0.586868
4.75 30 0.130778 0.360541 0.83194
5 30 0.180162 0.501781 1.14742
5.25 30 0.234617 0.660149 1.49638
5.5 30 0.292559 0.832761 1.87497
5.75 30 0.360311 1.039 2.32785
6 30 0.438889 1.25417256512317 2.86626
6.25 30 0.527552 1.56683 3.49243
6.5 30 0.626874 1.8917 4.21438
6.75 30 0.736686 2.25944 4.72856091891048
7 30 0.855325 2.66609 5.95508
7.25 30 0.977237 3.09477 6.9333
7.5 30 1.08752 3.49754 7.32208912990888
7.75 30 1.17716 3.84215 8.6829
3 40 0.00600249 0.015195 0.0376682
3.25 40 0.00923805 0.0233077 0.059224
3.5 40 0.0133202 0.0348785 0.0889101999999999
3.75 40 0.01926 0.0516566 0.129741
4 40 0.0276837 0.0754519 0.186714
4.25 40 0.0393404 0.108476 0.24398734701988
4.5 40 0.0556164 0.154865 0.372872
4.75 40 0.0792058 0.222547 0.529578
5 40 0.109837 0.311427 0.733499
5.25 40 0.143245 0.409908 0.956278
5.5 40 0.179838 0.520054 1.20427
5.75 40 0.223914 0.645145903780407 1.39551772305081
6 40 0.276725 0.820569 1.88189
6.25 40 0.339077 1.02012 2.33348
6.5 40 0.411918 1.25846 2.87482
6.75 40 0.494694 1.53568 3.50743
7 40 0.586773 1.85117 4.23158
7.25 40 0.687179 2.20279 5.04455
7.5 40 0.788966 2.52524835876453 5.90217
7.75 40 0.88456 2.92675 6.74389
3 50 0.00396122233320745 0.0102058 0.0247450502961233
3.25 50 0.00608369703348488 0.0156392 0.0388531899615349
3.5 50 0.00877741025047707 0.0233869 0.0588666048510407
3.75 50 0.012663085617921 0.034512 0.0872268747436239
4 50 0.0181608189452122 0.050236 0.12673559515546
4.25 50 0.0257749543080603 0.0720612 0.180875241614925
4.5 50 0.036404344797793 0.10267 0.253758073803636
4.75 50 0.0519323545377283 0.147652 0.36137961136198
5 50 0.0722794442169069 0.207266 0.502502
5.25 50 0.0941636881349833 0.272981 0.654919
5.5 50 0.118649850182165 0.347806 0.827451
5.75 50 0.148749401388989 0.44104 1.0425
6 50 0.185746253423646 0.55725 1.3109
6.25 50 0.230980549844499 0.701222 1.64415
6.5 50 0.285567083095237 0.877116 2.05234
6.75 50 0.350907047934835 1.08956 2.54708
7 50 0.428126022895977 1.34193 3.13728
7.25 50 0.516995185391381 1.63272 3.82707
7.5 50 0.613514144963414 1.94719 4.56443
7.75 50 0.713706114334495 2.27044 5.33515
3 70 0.00203562 0.00584247926997144 0.0158566737580501
3.25 70 0.0030638 0.00874733981079491 0.0238958844216288
3.5 70 0.00476794 0.0133379114607487 0.0354170570700838
3.75 70 0.00730452286127868 0.0198793015695215 0.0515115924580077
4 70 0.010484032896386 0.0291076398650672 0.0725864228670107
4.25 70 0.0149481678120319 0.0415958208620161 0.101751491818999
4.5 70 0.019001010254936 0.0579353563800491 0.141983814327169
4.75 70 0.0272109761703672 0.0851330207256365 0.202282579175248
5 70 0.0384169653329249 0.123411122953892 0.283129589174728
5.25 70 0.050650320579128 0.155050651457512 0.371215775904398
5.5 70 0.0647972968033725 0.202564113045664 0.47426744932523
5.75 70 0.0828646041412103 0.264568609954017 0.608192632064017
6 70 0.105742114670096 0.344904269516401 0.781244578891142
6.25 70 0.134386554388445 0.448007762402371 1.00282199606426
6.5 70 0.169902100774275 0.579167494474008 1.28406284881757
6.75 70 0.213282203825079 0.743661759572649 1.63588265962638
7 70 0.266052395480505 0.924800176865089 2.07429235248979
7.25 70 0.328664708946767 1.16243113303636 2.62477242320386
7.5 70 0.400547581938757 1.44013648101037 3.2348438524195
7.75 70 0.481129132098414 1.79262239656694 3.92213390900416
