Var1 Var2 Var3 Var4 Var5
3 0 0.00564432846280746 0.00643964 0.00750528
3.25 0 0.0110443 0.0125464 0.0143636
3.5 0 0.0206524 0.0246485 0.0278148
3.75 0 0.0376041 0.048315 0.0539452
4 0 0.0661497 0.0939349 0.104458
4.25 0 0.111493 0.178405 0.206297
4.5 0 0.18033 0.32653 0.396118
4.75 0 0.281723 0.570238 0.727752
5 0 0.429613 0.951008 1.27101
5.25 0 0.740477 1.75316 2.42898
5.5 0 1.06434 2.64621 3.7669
5.75 0 1.26378 3.25684 4.73001
6 0 1.3161 3.48472 5.13902
6.25 0 1.31791 3.5643 5.32116
6.5 0 1.3643 3.75417 5.66319
6.75 0 1.49266 4.16818 6.34636
7 0 1.68018 4.75224 7.29866
7.25 0 1.85683 5.3124 8.22622
7.5 0 1.95789 5.65947 8.83361
7.75 0 1.99491 5.81961 9.15423
3 2 0.00554584087782319 0.00632829 0.00737541
3.25 2 0.01086 0.0123357 0.0141243
3.5 2 0.0203185 0.0242481 0.027368
3.75 2 0.0369763 0.0475063 0.0530531
4 2 0.0650296 0.0923409 0.102707
4.25 2 0.109522 0.175247 0.202688
4.5 2 0.177097 0.320661 0.389082
4.75 2 0.276811 0.560268 0.715171
5 2 0.42246 0.935104 1.25
5.25 2 0.729654 1.72734 2.39373
5.5 2 1.05564 2.62409 3.7363
5.75 2 1.27896 3.29518 4.78675
6 2 1.37286 3.63409 5.36019
6.25 2 1.41967 3.8386 5.73143
6.5 2 1.49281 4.107 6.19607
6.75 2 1.61348 4.50486 6.85955
7 2 1.76782 4.99954 7.679
7.25 2 1.90648 5.45399 8.44596
7.5 2 1.98254 5.73024 8.94475
7.75 2 2.0112 5.86682 9.22897
3 5 0.00507824052478248 0.00578135191548173 0.00675869
3.25 5 0.00993498 0.0112791 0.0129241
3.5 5 0.0185446 0.0221228 0.0249913
3.75 5 0.0337171 0.0433071 0.0484127
4 5 0.0592867 0.0841685 0.0937153
4.25 5 0.100007 0.15999 0.185235
4.5 5 0.162297 0.293796 0.35685
4.75 5 0.253973 0.513896 0.656631
5 5 0.387694 0.857822 1.1478
5.25 5 0.661002 1.56392 2.16959
5.5 5 0.967689 2.40342 3.42587
5.75 5 1.2128 3.12123 4.53868
6 5 1.36808 3.61704 5.33952
6.25 5 1.46383 3.95341 5.90677
6.5 5 1.54876 4.25677 6.42531
6.75 5 1.65031 4.60404 7.01359
7 5 1.77072 5.00464 7.68959
7.25 5 1.87944 5.37414 8.32504
7.5 5 1.94939 5.63248 8.7948
7.75 5 1.98115 5.77771 9.09135
3 10 0.00390748832253977 0.00446304 0.00521425
3.25 10 0.00758344 0.00860492 0.00988286
3.5 10 0.0140277 0.0167157 0.0189345
3.75 10 0.0255036 0.03273 0.0366991
4 10 0.044891 0.0636878 0.0711293
4.25 10 0.076193 0.121812 0.141465
4.5 10 0.124619 0.225421 0.274623
4.75 10 0.195439 0.39509 0.506297
5 10 0.298167 0.658944 0.884188
