Var1 Var2 Var3 Var4 Var5 Var6 Var7
3 9.3 0.0416393 0.0586188437234613 0.0738046 0.0976864 0.130193
3.25 9.3 0.0642061 0.103311907637322 0.128275 0.169199 0.224365
3.5 9.3 0.0971466 0.160130040991269 0.214986172674696 0.286948 0.378965
3.75 9.3 0.143259 0.266473404417147 0.367128 0.473762688918138 0.613123
4 9.3 0.207751 0.396711376510543 0.599408 0.736620234213519 0.97086
4.25 9.3 0.299049 0.576084502246929 0.913671 1.1103 1.49139
4.5 9.3 0.427454 0.822775527645959 1.35868 1.61752 2.2281
4.75 9.3 0.607298 1.16365 1.98492 2.299 3.22258
5 9.1 0.837716 1.62561 2.79593 3.21222 4.56076
5.25 7.2 1.00217 2.16221883882472 3.48574274494446 4.66423 6.71315
5.5 5.6 1.08903 2.54883176130974 4.27136 5.78359 8.41283
5.75 4.2 1.27235 2.85766095293679 4.78491 6.39331 9.37003
6 2.9 1.46301088114058 3.07 5.22921 6.40497 9.43701
6.25 1.9 1.66358 3.55185 6.02262 7.00423 9.31854
6.5 1.1 1.74784086654821 4.09326 6.05044 7.83568 9.55424
6.75 0.6 1.904322377733 4.74998 6.45223 8.35028 10.3256
7 0.2 2.10924440964095 5.43162507021468 7.21872366133671 9.29760645414239 11.4806
7.25 0 2.28070894440565 5.93527418042905 7.84841268870131 10.1411461143076 12.5459
7.5 0 2.30577334402468 6.14394389372842 8.12039 10.4958 13.1033
7.75 0 2.296802439085 6.0683138178391 8.10606 10.4715 13.2215
3 9.5 0.0413938 0.058919 0.0723646 0.095731 0.127583
3.25 9.5 0.0638585 0.102130460042507 0.125849 0.165913 0.220006
3.5 9.5 0.0966397 0.157718153107863 0.212381111132099 0.281487 0.371746
3.75 9.5 0.142461 0.264814957346649 0.365052 0.462741209687528 0.601369
4 9.5 0.20657 0.391008871115988 0.595956 0.721000485353442 0.952916
4.25 9.5 0.297257 0.567789495119173 0.9081 1.08991 1.46321
4.5 9.5 0.423428123459576 0.811088783167233 1.35016 1.58842 2.18682
4.75 9.5 0.603822 1.1439 1.97317 2.26046 3.16692
5 9.3 0.831010633112028 1.6174 2.78174 3.16116 4.48568
5.25 7.5 1.01262 2.15588142453492 3.45630891048279 4.6195 6.64414
5.5 5.9 1.11992 2.57385598788631 4.31956 5.78409 8.40634
5.75 4.6 1.33824 2.95278475765727 4.89654 6.546 9.58602
6 3.6 1.58602 3.3181 5.6516 6.79952 10.003
6.25 2.8 1.83435 3.95118 6.63575 7.76216120705041 10.2184403350376
6.5 2.3 1.97385611376321 4.63182 6.81998 8.83205 10.7754
6.75 2.1 2.07719121185853 5.31357 7.20801 9.32818 11.5404
7 2 2.29875973549173 5.91829850552041 7.86511930877511 10.1306410053984 12.51
7.25 2 2.42632511289677 6.31266746277677 8.34763210736643 10.778195598215 13.3462
7.5 2 2.41449324209136 6.43214317776448 8.50156 10.9883 13.7205
7.75 2 2.38895748435985 6.2490468141581 8.42988 10.8897 13.7517
3 10.5 0.0398747 0.0567462 0.0656459 0.0866256 0.115432
3.25 10.5 0.0613777 0.0930347 0.117044 0.150396 0.198737
3.5 10.5 0.0926482 0.146858424207001 0.202824 0.257487353694506 0.335219
3.75 10.5 0.136498 0.253099031018145 0.349625 0.415157885243229 0.542559
4 10.5 0.197996 0.360631649804921 0.567208940551074 0.65497684052397 0.863269
4.25 10.5 0.285268 0.525021890787719 0.871032 0.990543 1.32631
4.5 10.5 0.408431 0.756185 1.29724 1.44992 1.99091
4.75 10.5 0.580893 1.09883 1.8967 2.07978 2.89483
5 10.3 0.804353 1.55932 2.68146 2.98119 4.11285
5.25 8.8 1.00543 2.04442 3.41006 4.22073 6.05044
5.5 7.5 1.17172 2.49978218565646 4.05723001473344 5.41141 7.8348
5.75 6.5 1.45321 2.99086 5.08943 6.39356 9.32567
6 5.8 1.75861180631372 3.68469 6.27469 7.22128 10.2939
6.25 5.4 2.02346005666063 4.41194 7.11086 8.52045574656618 11.1352
6.5 5.1 2.14968830460474 5.0883 7.36182 9.53252 11.6633
6.75 5 2.27649973941618 5.69045 7.70475 9.97975 12.3082
7 5 2.40567214824246 6.18617102882422 8.21908634887724 10.5889633243722 13.0806
7.25 5 2.49651531308951 6.48697870615571 8.57936290199235 11.0853575151055 13.7279
7.5 5 2.47437518475026 6.52667752856576 8.70163 11.2482 14.0568
7.75 5 2.4452120606846 6.45160088545726 8.62043 11.1359 14.0733
3 13.6 0.0335669 0.0462985 0.052552 0.0663206 0.0855625
3.25 13.6 0.0512576 0.0707779547418032 0.0938884760866074 0.114112 0.146539
3.5 13.6 0.0766495 0.121420186080037 0.166866227213595 0.192236 0.245939
3.75 13.6 0.112447 0.186881853251796 0.286625545880117 0.312776 0.398913
4 13.6 0.16234 0.281962 0.463093 0.489148 0.643947648403381
4.25 13.6 0.23276 0.417949 0.703011 0.759187966793888 1.00493653044333
4.5 13.6 0.333665 0.627733 1.03884 1.15956581003553 1.53361890255971
4.75 13.6 0.47594 0.923771 1.49881 1.7077577133823 2.26255
5 13.5 0.662410939565336 1.31738 2.11713 2.45065617932221 3.23357
5.25 12.3 0.873319 1.72313 2.95208 3.31646 4.46995
5.5 11.4 1.04569 2.1007 3.589 4.06323 5.71199
5.75 10.8 1.30324 2.66525 4.54369 5.18408 6.9638
6 10.4 1.54442101307809 3.3003 5.29041 6.31027241089625 8.28842
6.25 10.2 1.74626104804131 3.97862 5.91131 7.6283963844369 9.3468
6.5 10.1 1.92554050722631 4.63527 6.4464 8.34395 10.3014
6.75 10 2.08660925316021 5.23093 7.11569 9.21529 11.2118
7 10 2.23246989041689 5.71695104658339 7.59170010590462 9.78619304545321 12.1087
7.25 10 2.28818359956489 6.09141470697377 8.05904584362954 10.4123958130442 12.9321
7.5 10 2.37386793211239 6.23196767387488 8.31891 10.7497 13.4729
7.75 10 2.37942864232909 6.31884691386244 8.36378 10.8022 13.6872
3 22.1 0.0181775474676783 0.0232902587029799 0.0301530965504994 0.0341224 0.0437145
3.25 22.1 0.0276593065910215 0.0396512 0.0530783 0.0610828 0.0748755998050134
3.5 22.1 0.0412503038524841 0.064665949112893 0.0886894368894462 0.103936344540039 0.129472
3.75 22.1 0.060770486707371 0.099924 0.146071547949672 0.175769 0.210692
4 22.1 0.0884962282838577 0.158631 0.230987 0.279672 0.333656
4.25 22.1 0.127667262608867 0.243883 0.352298 0.443746 0.526456
4.5 22.1 0.183255328263938 0.366646 0.524786 0.670661129450121 0.803402
4.75 22.1 0.262444347644044 0.543823 0.770122 0.990612962369025 1.19869
5 22 0.368207216747954 0.782269 1.10095 1.4309973048664 1.73255
5.25 21.3 0.488020843225977 1.03527 1.50054 1.91164349842675 2.37621
5.5 20.8 0.599495997659322 1.28067 1.88108 2.37566219743408 2.99534
5.75 20.4 0.731233201676339 1.61361 2.31032 2.99329 3.70037
6 20.2 0.879432118595542 2.00858 2.79174 3.61409 4.50128
6.25 20.1 1.02322365774449 2.46273 3.39354 4.39644 5.39681
6.5 20 1.21703939334278 2.96442 3.9905718246553 5.11402851706917 6.37822
6.75 20 1.3661024957753 3.45689330670519 4.64049780019785 5.97034077051749 7.43543
7 20 1.54693138039602 4.00299458953864 5.31589173508537 6.8570913497456 8.55523
7.25 20 1.76589842510851 4.50582131633412 5.97080778003489 7.71063199936508 9.67615
7.5 20 1.87924783537862 4.85339687848471 6.50331 8.39818 10.633
7.75 20 1.97939194744564 5.12983637976219 6.88403 8.8857 11.366
3 31.4 0.0105272979888476 0.0134534 0.0171794 0.0197030241093 0.0250955
3.25 31.4 0.0160049441158784 0.023123925109047 0.0294587 0.0345014257667258 0.0439145005448218
3.5 31.4 0.0238455731197167 0.0368989 0.0494732 0.060381 0.0741321
3.75 31.4 0.0351772343622954 0.0594939 0.0809535 0.102303 0.120803
4 31.4 0.051388911244022 0.094593 0.133703 0.166554 0.19183
4.25 31.4 0.0743979843508711 0.145641 0.202800027373229 0.25623 0.303707
4.5 31.4 0.107295856937343 0.219417 0.307841063153628 0.385104 0.465588
4.75 31.4 0.154424405108774 0.326008 0.449474092505733 0.580511 0.698042
5 31.3 0.217587222867515 0.470002 0.649277826738857 0.844824 1.01254
5.25 30.9 0.287769217247419 0.625987 0.884924 1.13251 1.37673
5.5 30.5 0.355410668210289 0.781458 1.10222 1.42087 1.738
5.75 30.3 0.437268298660113 0.984892 1.37622122714085 1.73301410773814 2.16922
6 30.1 0.535308818079223 1.23576300415339 1.67387973768395 2.13989843843925 2.69332
6.25 30.1 0.650451798985966 1.53160754849755 2.06178770151447 2.64341184039877 3.32154
6.5 30 0.782439706726007 1.87744940229456 2.51379117675549 3.23124271204657 4.0598
6.75 30 0.91309583754438 2.24235939615614 3.03283932752505 3.90629681767049 4.91772
7 30 1.09631323061211 2.71550495568448 3.61124616986846 4.65730057031461 5.88873
7.25 30 1.26927012091165 3.18182304701789 4.2256960351813 5.452780468469 6.94091
7.5 30 1.41395315762432 3.57442257902088 4.81302 6.20982 7.97273
7.75 30 1.55481816934122 3.95314645885851 5.32936 6.87303 8.90949
3 41.1 0.00678136742205781 0.00849624 0.0109184 0.0125868599037103 0.016025
3.25 41.1 0.0103091960490302 0.0145059400135984 0.0187307 0.0219715498965703 0.0283998
3.5 41.1 0.0153551652056381 0.023473 0.0314685 0.0384923 0.0478051
3.75 41.1 0.0226277162192433 0.0385218600412919 0.051483 0.0650316 0.0778111
4 41.1 0.0330484717280468 0.0607052952862678 0.0842408 0.106787 0.123474
4.25 41.1 0.0479186859808943 0.0934703297078665 0.129030151032443 0.163582 0.195712
4.5 41.1 0.0692575428482168 0.140858512002882 0.194263672777716 0.245371 0.30057
4.75 41.1 0.0997186064118682 0.208881088262604 0.284977596270602 0.368904 0.450619
5 41 0.139104208294707 0.301355209557847 0.412223539441233 0.537268 0.654523
5.25 40.6 0.185936524979316 0.40330198300187 0.554322317412035 0.721136 0.885703
5.5 40.4 0.230602721765596 0.506841652930115 0.698533187150757 0.909096 1.12018
5.75 40.2 0.286358579244125 0.634803669743661 0.868500326106723 1.11263426501698 1.41131
6 40.1 0.355024274957458 0.80790283000687 1.09045658626101 1.38948258310141 1.77552
6.25 40 0.438157676584424 1.01453213631745 1.36343376366289 1.75166628888227 2.22565
6.5 40 0.536889541105447 1.26448609599565 1.69313420233416 2.17825345103637 2.77374
6.75 40 0.651367944159796 1.55910726821403 2.08180528438009 2.6811926777818 3.42669
7 40 0.780859824448478 1.89662427412605 2.52768339794198 3.25765816701392 4.18569
7.25 40 0.924312637604425 2.2740574878612 3.02768311301161 3.90298121646346 5.04975
7.5 40 1.06288061689889 2.62562081107378 3.55493 4.58184 5.97933
7.75 40 1.20672297352048 3.00623554171975 4.07386 5.24867 6.91492
3 50.9 0.00479261953633613 0.00593392593630106 0.00786841 0.00885672 0.0114759
3.25 50.9 0.00728594721552673 0.0100416215217758 0.0134892 0.0154292632202575 0.0200785
3.5 50.9 0.0108498996481254 0.0166374115937898 0.0226374 0.0271884 0.0338476847169088
3.75 50.9 0.0159547315336253 0.0268933 0.0369132 0.0453634 0.0553078712097757
4 50.9 0.0232568672122431 0.0420543441208611 0.0582459 0.0742924 0.0877030324382195
4.25 50.9 0.0337085589299777 0.0647035266012185 0.0892469 0.113669 0.138954367676481
4.5 50.9 0.0486904270810032 0.0974046525645048 0.133782 0.173537052135491 0.213281074674144
4.75 50.9 0.0700671553377241 0.144269087755436 0.197281 0.256518 0.319599380157363
5 50.8 0.0986784935077865 0.207524218473341 0.282813 0.367036 0.462789676079064
5.25 50.5 0.129543052722954 0.276975763025254 0.378548 0.490507 0.620419318546084
5.5 50.3 0.160515479807176 0.348258315582813 0.47616 0.616127 0.782378211523246
5.75 50.2 0.200175818332239 0.441215936658695 0.600003 0.775493 0.990364674518386
6 50.1 0.250419518492973 0.560225318245104 0.757297 0.977894 1.25892297722932
6.25 50 0.313067402381105 0.710306372631917 0.954125 1.23114 1.60238396553184
6.5 50 0.390361942150868 0.89728422418666 1.19746 1.54894683750376 2.03902414464618
6.75 50 0.484616622568234 1.12678363908111 1.49377 1.94697483461789 2.58960519989195
7 50 0.598174398331407 1.40364943973081 1.84807 2.38839681273005 3.27660822940037
7.25 50 0.728542 1.72755105256339 2.25859000000007 2.94463657138289 4.11383957618719
7.5 50 0.860737 2.08233 2.71900000000006 3.5880428927811 5.09125
7.75 50 0.994523 2.44243 3.26769000000005 4.25116329977739 6.18539
3 70.6 0.00278972136195285 0.00376064164290713 0.00486455973237441 0.00600236221672793 0.00794727189039973
3.25 70.6 0.00439595996977831 0.00640993910015982 0.0083521 0.0103212137682164 0.0137757781470599
3.5 70.6 0.0065518655462663 0.010607 0.0142291776443254 0.0173363911084465 0.0242481774972204
