Var1 Var2 Var3 Var4 Var5 Var6 Var7
3 9.3 0.00623272 0.00714893 0.00992412367445642 0.0115345 0.0133838
3.25 9.3 0.0120353 0.0138261 0.0191918 0.022149 0.0253298
3.5 9.3 0.0234997 0.0269635 0.0373619 0.0428357 0.0481846276094704
3.75 9.3 0.0423690721333587 0.0523554 0.072173 0.0823451 0.0924452
4 9.3 0.072503304169569 0.100133 0.136805 0.155547 0.175814539489177
4.25 9.3 0.117978991465007 0.184733940165713 0.251165 0.295935831029236 0.337425996994722
4.5 9.3 0.189834893564765 0.334173 0.442244 0.530778425177596 0.624057522071319
4.75 9.3 0.297593225762129 0.576271 0.752295 0.914489 1.09947267666387
5 9.1 0.448999653616328 0.935923 1.21369 1.47275 1.83193719569966
5.25 7.2 0.637188494768903 1.39545 2.12475 2.60704 3.3553336716188
5.5 5.6 0.779765720626212 1.75901005131847 3.02857 3.71444 4.87961992571867
5.75 4.2 0.953405230042068 2.2323 3.57241 4.37744 5.84235991794838
6 2.9 1.12829913328005 2.71002 3.76702 4.56707 6.17113431090748
6.25 1.9 1.31694021790103 3.22546 4.15316 4.6316 6.285683050105
6.5 1.1 1.41236 3.81692 4.31583 5.13124 6.60311875378272
6.75 0.6 1.64155 4.28504597076585 4.7963 6.13669 7.54935
7 0.2 1.87346699428472 4.87251 5.42066 7.24484 8.90851
7.25 0 2.08389 5.40291 6.0094 8.08033 9.92949
7.5 0 2.18963 5.71336 6.35356 8.55754 10.5114
7.75 0 2.21588 5.83349 6.48606 8.7457 10.7383
3 9.5 0.00620536 0.00711727 0.00974927790326821 0.0113335 0.0131489
3.25 9.5 0.0119901 0.013771 0.0188638 0.0217756 0.024901
3.5 9.5 0.0234111 0.0268652 0.0367415 0.0421351 0.04766
3.75 9.5 0.0425404001452912 0.0521328 0.0709463 0.080966 0.0908954
4 9.5 0.072160400572279 0.0996448 0.134435 0.152891 0.17280201016031
4.25 9.5 0.118224768169207 0.185206 0.246662 0.29058862649778 0.331041882713465
4.5 9.5 0.188596717276608 0.331938 0.4342 0.535227 0.612823618887464
4.75 9.5 0.293434968480316 0.57247 0.739429 0.898446 1.08059200068484
5 9.3 0.443998102762191 0.930319 1.19366 1.4478 1.81283180268089
5.25 7.5 0.641058067015133 1.40362 2.0958 2.5709 3.30693832677539
5.5 5.9 0.796458177701522 1.8101 3.00918 3.68969 4.84931205038678
5.75 4.6 0.993226406019895 2.32487 3.62355 4.43882 5.92701339306956
6 3.6 1.20286185470495 2.88827 3.94431 4.77944 6.46653067856856
6.25 2.8 1.44178214046091 3.52351 4.49538 5.01422 6.80573132645093
6.5 2.3 1.55629 4.21961 4.75378 5.67218 7.27497373136695
6.75 2.1 1.79056 4.69503 5.22442 6.69117 8.23146
7 2 1.99231 5.16901 5.7505 7.68719 9.45241
7.25 2 2.15822 5.5949 6.22296 8.36639 10.281
7.5 2 2.23573 5.83324 6.48687 8.73616 10.7307
7.75 2 2.25144 5.92685 6.58988 8.88477 10.909
3 10.5 0.00601769 0.00690063 0.0089184257139593 0.0103774 0.012033
3.25 10.5 0.0115727593001931 0.0132762702898587 0.0172199 0.0199014 0.0227498
3.5 10.5 0.022558 0.0259028 0.0334595 0.0384183 0.043448
3.75 10.5 0.0409796928587122 0.0501839 0.0645656 0.0737768 0.0828177
4 10.5 0.0694322659088982 0.0958076 0.122357 0.139331 0.157430297844104
4.25 10.5 0.113778171918197 0.178105 0.224935 0.264802959291851 0.302535340202695
4.5 10.5 0.181828811426305 0.319766 0.398951 0.48961 0.55767200903912
4.75 10.5 0.284498458356864 0.550334 0.678754 0.822888 0.984518738270488
5 10.3 0.430588626562996 0.894613 1.09615 1.33755169572278 1.66410230683687
5.25 8.8 0.631174642686794 1.38048 1.92171 2.32823 3.00422272005154
5.5 7.5 0.818045523676334 1.8569 2.76667 3.38809 4.46253660683734
5.75 6.5 1.05222559539209 2.45947 3.48898 4.2256 5.62235166572007
6 5.8 1.3025229377689 3.11684 4.11555 4.82964 6.49116887926785
6.25 5.4 1.54647 3.80632 4.66923 5.21299 7.07954445283803
6.5 5.1 1.64757 4.47358426958703 4.97151 6.02772 7.61982703849763
6.75 5 1.86008 4.84499 5.39124 6.93706 8.5338
7 5 2.01479 5.22691 5.81483 7.78049 9.56685
7.25 5 2.1499 5.56971 6.19492 8.32299 10.2274
7.5 5 2.22031 5.79097 6.43979 8.66782 10.6465
7.75 5 2.23875 5.89194 6.55099 8.82823 10.8393
