Var1 Var2 Var3 Var4 Var5 Var6 Var7
3 9.3 0.00623272 0.00714893 0.0100902 0.0115221449714274 0.0131941
3.25 9.3 0.0118256 0.0138261 0.0190136 0.021873 0.0249935
3.5 9.3 0.0215067 0.0269635 0.0370215 0.042319 0.0478454
3.75 9.3 0.0379456 0.0523554 0.0656705 0.0813754 0.0913291
4 9.3 0.0645673 0.0990237 0.125324060665885 0.154574 0.174059
4.25 9.3 0.106077 0.173650416943054 0.243501589166411 0.284878 0.334102
4.5 9.3 0.169578 0.298578 0.429782539204465 0.500722 0.617953
4.75 9.3 0.266116 0.515559 0.743738 0.840989 1.08873
5 9.1 0.402685 0.838167 1.20007 1.35536 1.82562
5.25 7.2 0.570666 1.25078 2.08810058832478 2.39345 3.32812
5.5 5.6 0.698735 1.58991 2.78054959847577 3.40557 4.84456
5.75 4.2 0.855104 2.00334 3.50506526464834 4.01432 5.80114
6 2.9 1.01433 2.43314 3.73287 4.19625 6.1288
6.25 1.9 1.18404 2.89697 3.80219 4.6316 6.22785
6.5 1.1 1.37824 3.42927 4.26939583425399 4.82027 6.52963
6.75 0.6 1.56908060041098 4.07482 4.73756 5.30144 7.34275
7 0.2 1.77599949067081 4.7842 5.39402938336414 5.99033 8.3689
7.25 0 1.96056652456619 5.33592631165226 6.00270253846857 6.6397 9.35507
7.5 0 2.0464715588354 5.65189598903381 6.35356 7.01877 9.97189
7.75 0 2.07644487534599 5.76133881039005 6.48606 7.16409 10.2613
3 9.5 0.00620536 0.00711727 0.00991028 0.0113205990540613 0.0129585
3.25 9.5 0.0117791 0.013771 0.0186847 0.0214983 0.024563
3.5 9.5 0.0214292 0.0268652 0.0363993 0.0416152 0.0470474
3.75 9.5 0.0377857 0.0521328 0.0645566 0.0799911 0.0897738
4 9.5 0.0642553 0.0983476 0.124693633432469 0.151891 0.171038
4.25 9.5 0.105458 0.171262750055497 0.241928728063727 0.279842 0.328103
4.5 9.5 0.168455 0.296581 0.428722138102628 0.491739 0.606692
4.75 9.5 0.264379 0.51216 0.730828 0.826605 1.06979
5 9.3 0.399631097263111 0.833171 1.17998 1.333 1.79497
5.25 7.5 0.574071 1.2581 2.06610141316248 2.36152 3.28256
5.5 5.9 0.713618 1.62355 2.83886906453155 3.38487 4.81313
5.75 4.6 0.890718 2.08642 3.57041227370968 4.0731 5.88354
6 3.6 1.08127 2.59318 3.90739 4.39373 6.41457
6.25 2.8 1.29373 3.16469 4.11737 5.01422 6.74169
6.5 2.3 1.52395 3.7911 4.7205598894651 5.31026 7.19265
6.75 2.1 1.71006056078465 4.44331 5.15974 5.77459 7.99895
7 2 1.88458549039121 5.07662 5.72203264064711 6.35481 8.87886
7.25 2 2.03056866379446 5.55275150393524 6.21609576452295 6.87564 9.68828
7.5 2 2.08970119309609 5.77025314987136 6.48687 7.16606 10.182
7.75 2 2.09855333288304 5.85333033038674 6.58988 7.27868 10.4262
3 10.5 0.00601769 0.00690063 0.00905599 0.0103621848316518 0.0118403
