Var1 Var2 Var3 Var4 Var5 Var6 Var7
3 9.3 0.000618806 0.000691581 0.000967857 0.00108208905965486 0.00122864
3.25 9.3 0.00127099243684584 0.00141256 0.00195995083664323 0.00217178 0.00244115
3.5 9.3 0.00257314 0.00289705 0.00401157 0.00441242 0.00487276
3.75 9.3 0.00514153 0.00591476 0.00820162 0.00890905 0.00968458999999999
4 9.3 0.0101813 0.0121261 0.0159395 0.0180285 0.0193325
4.25 9.3 0.0196005 0.0247015 0.0300804 0.0363656 0.0387313
4.5 9.3 0.0362442 0.0496869 0.0569615311960975 0.0718751 0.0780629
4.75 9.3 0.0636815 0.0933388 0.114702310452782 0.137577 0.154332
5 9.1 0.104863 0.172935 0.22216766151844 0.254535 0.298232
5.25 7.2 0.162599 0.301913 0.406356805321596 0.521878 0.643094
5.5 5.6 0.231124 0.474241 0.669206157733718 0.915854 1.18536
5.75 4.2 0.324757 0.719611 1.05768776086575 1.30818847630081 1.76828
6 2.9 0.422899 0.991718 1.48333160013963 1.56878 2.18552
6.25 1.9 0.520965063258374 1.27478 1.64733 1.78322 2.454
6.5 1.1 0.628078 1.58463 1.81335 1.96029 2.74443
6.75 0.6 0.751446391729131 1.94487 2.11885437955133 2.23436 3.16802
7 0.2 0.87707468518971 2.34795 2.47822 2.60051 3.76092
7.25 0 0.988385661350549 2.70556448987602 2.83790342213497 2.95902 4.32121
7.5 0 1.0546929481762 2.92533323255631 3.07404 3.20166 4.71608
7.75 0 1.08849995343524 3.04931279358195 3.20699 3.33994 4.9585
3 9.5 0.000616264 0.000688648 0.000951548 0.00106394265936141 0.00120745
3.25 9.5 0.0012663783595085 0.00140733 0.00192853531692482 0.00213655 0.00240103
3.5 9.5 0.00256509 0.0028876 0.00394908 0.00434371 0.00479591
3.75 9.5 0.00512108 0.00589056 0.00806918 0.00876542 0.00952694
4 9.5 0.0101317 0.012066 0.0156754 0.0177284 0.0190086
4.25 9.5 0.0194817 0.0245508 0.029558 0.035733 0.0380557
4.5 9.5 0.0359848 0.0493317 0.0565471679336417 0.0705961 0.0766617
4.75 9.5 0.063222 0.0920922 0.113868816268547 0.135215 0.151663
5 9.3 0.104138 0.171744 0.220626166584072 0.250225 0.293152
5.25 7.5 0.162675210253951 0.302347 0.407017318587269 0.51305 0.632152
5.5 5.9 0.234127058075443 0.480852 0.678499585559082 0.904671 1.17075
5.75 4.6 0.334981 0.742258 1.09091884717864 1.31782 1.778
6 3.6 0.444774 1.04298 1.53728 1.62151 2.25863
6.25 2.8 0.559848 1.36872 1.75349 1.89789 2.6118
6.5 2.3 0.679339 1.71383 1.95476 2.11292 2.95805
6.75 2.1 0.801759 2.07284 2.25788363256151 2.37886 3.37282
7 2 0.91039309966333 2.43428 2.56953 2.69544 3.89841
7.25 2 0.999649595460704 2.73613711836721 2.87000345844953 2.99241 4.37019
7.5 2 1.05255439595065 2.91909097099399 3.06761 3.19488 4.70628
7.75 2 1.08230514039589 3.02261975713833 3.18854 3.32073 4.93014
3 10.5 0.000599949 0.000670031 0.000875854 0.000980628 0.00110944
3.25 10.5 0.001230173378912 0.0013666 0.00177359897911091 0.00196351 0.00220396
3.5 10.5 0.00248614 0.00279686 0.00362364 0.00398567 0.00439643
3.75 10.5 0.00494957 0.00569009 0.00739196 0.0080309 0.00872223
4 10.5 0.00976491 0.0116248 0.0143507 0.0162235 0.0173865
4.25 10.5 0.018767 0.0236462 0.0270923 0.0327476 0.0348674
4.5 10.5 0.0346982 0.0471952 0.0544921135941804 0.0647691201375702 0.0704863
4.75 10.5 0.0607561 0.0885081 0.109390604517847 0.124379 0.139422
5 10.3 0.0999007 0.164776 0.211613035725669 0.229749 0.269019
5.25 8.8 0.158927 0.295136 0.397207554098405 0.463885 0.571276
5.5 7.5 0.236109 0.484503 0.683293269916156 0.819514922746798 1.06229
5.75 6.5 0.345995 0.766658 1.12643968292946 1.23181 1.66096
6 5.8 0.467398 1.09589 1.51892767184547 1.60402 2.2111
6.25 5.4 0.587666 1.43629 1.77393 1.91882 2.64043
6.5 5.1 0.702694 1.77204 1.99178 2.15178 3.0121
6.75 5 0.810401 2.09427 2.2794000042366 2.39178 3.39698
7 5 0.896711869118423 2.39828 2.53247 2.65243 3.83713
7.25 5 0.968384856880311 2.64926193924845 2.77890051689858 2.89727 4.23207
7.5 5 1.01691914969198 2.81865134496974 2.96233 3.08529 4.54564
7.75 5 1.04914264579237 2.94643328639767 3.08971 3.21779 4.77804
3 13.6 0.000528095 0.000588743 0.000690718114825146 0.000768615 0.000866079
3.25 13.6 0.00107078440344803 0.00118827 0.00138219 0.00152507 0.00170666
3.5 13.6 0.0021422 0.00240511 0.00278909 0.00306833 0.00337613
3.75 13.6 0.00424776 0.00487507 0.0056813 0.00617587 0.00669474
4 13.6 0.00834392 0.00992154 0.0111630400115491 0.0124669 0.0133433
4.25 13.6 0.0160507 0.0200149 0.0227900291102348 0.0252961 0.026944
4.5 13.6 0.029719 0.0386729 0.0465768405227917 0.0506166 0.05479
4.75 13.6 0.0516229 0.0752145 0.0903607014564304 0.0967399 0.108224
5 13.5 0.0845185 0.139435 0.168374 0.178036 0.208101
5.25 12.3 0.135726 0.252091 0.326382 0.344459 0.423472
5.5 11.4 0.203655 0.41801 0.562744 0.593268 0.765988
5.75 10.8 0.296911 0.657777 0.857432 0.926763039934239 1.20667
6 10.4 0.398768 0.934471 1.14823 1.24077 1.66747
6.25 10.2 0.504417 1.23166 1.419 1.53206 2.10774
6.5 10.1 0.606084 1.5265 1.67505829093393 1.79391 2.51014
6.75 10 0.694585 1.80643 1.94103 2.03887 2.90761127070385
7 10 0.777566680282202 2.08024 2.19938 2.29346 3.32047
7.25 10 0.853306089082984 2.3304766234811 2.44474821225373 2.5485 3.72505
7.5 10 0.912574044466429 2.52457770175085 2.65435 2.76449 4.07537
7.75 10 0.958258631241335 2.66658443030739 2.8148 2.93149 4.35519
3 22.1 0.000344926 0.000382794 0.000404456 0.000439637354561466 0.000487652
3.25 22.1 0.000691253991135538 0.000765275 0.000802678 0.000872252000000001 0.000955506
3.5 22.1 0.00137317 0.00152526321029299 0.00162504812271905 0.00173316820138514 0.00187949
3.75 22.1 0.00271076 0.00302927421618859 0.00326571971123433 0.00351978 0.00373076
4 22.1 0.00529628 0.00608298131019173 0.0066116 0.00702416108993942 0.0074854
4.25 22.1 0.0100349 0.0119211 0.0133383 0.0141510889619681 0.0150073
4.5 22.1 0.0183471 0.0238596 0.0264780580662427 0.0280572 0.0301677
4.75 22.1 0.0320854 0.0467453 0.0519906 0.0553891 0.0605152
5 22 0.053019 0.0874512 0.0971332452614896 0.104305 0.117724
5.25 21.3 0.0858139 0.159305 0.180609 0.194639 0.231224
5.5 20.8 0.129887 0.266366 0.305772 0.32915 0.410877
5.75 20.4 0.183737 0.406551 0.457589 0.492214 0.640408
6 20.2 0.242071 0.566107 0.623659562130338 0.669041 0.898662
6.25 20.1 0.306896 0.747165 0.814269799942289 0.86163 1.18435
6.5 20 0.373407 0.944993 1.01177 1.06609 1.50228739594159
6.75 20 0.447798 1.16511 1.23593 1.292 1.85559
7 20 0.526288767459072 1.40296726267277 1.47538420573168 1.54055 2.23627
7.25 20 0.606443790907153 1.64673574103821 1.72836616247679 1.8011 2.63863
7.5 20 0.680110310174098 1.8690614279213 1.9679 2.04952 3.02757
7.75 20 0.74550663017511 2.07994277649694 2.18304 2.27344 3.38406
3 31.4 0.000226614 0.000241899 0.000259497 0.000274497 0.000302473
3.25 31.4 0.000448946963356657 0.000488463 0.000518248 0.00055135 0.000598807
3.5 31.4 0.000902787000000001 0.000969328 0.00104077352459343 0.00109768632223097 0.00118758
3.75 31.4 0.00177579 0.00193455 0.00207783672777781 0.00219081274086866 0.0023567
4 31.4 0.0034432 0.00383769 0.00422548 0.00441396 0.00466859969759759
4.25 31.4 0.00650924 0.00772008 0.0084662 0.00881999 0.00935828046538324
4.5 31.4 0.0118916 0.0154455 0.016829 0.0176946 0.0188289781107754
4.75 31.4 0.0207623 0.0302121 0.0327256 0.0348464 0.0378111102496796
5 31.3 0.0342762 0.0564819 0.0609896 0.0647826 0.074604
5.25 30.9 0.0555836 0.10309 0.112660612261915 0.119555 0.142663
5.5 30.5 0.0844683 0.172969 0.188969711181875 0.201596 0.251457
5.75 30.3 0.118983 0.262751 0.2858 0.30259 0.395911845339113
6 30.1 0.156757 0.366265 0.393401 0.416385 0.569402
6.25 30.1 0.198218 0.487615 0.519882 0.547369 0.761928051108622
6.5 30 0.246243 0.625448 0.662857652977046 0.694203 0.988262
6.75 30 0.302404 0.785311155973486 0.827729332046564 0.865242 1.24742
7 30 0.365900037553137 0.96890196462686 1.01899441695342 1.06289 1.54819
7.25 30 0.435080266284561 1.17262023212559 1.23184985676818 1.28339 1.88606
7.5 30 0.506058212732921 1.37867075319032 1.45431 1.51457 2.24381
7.75 30 0.576211 1.58953879293491 1.67759 1.74699 2.60761
3 41.1 0.000160071 0.000172358 0.000183352714392845 0.000191919 0.000210245
3.25 41.1 0.000318284 0.000340852 0.000362884540881461 0.00038235 0.000411086
3.5 41.1 0.000628997 0.000686079136216987 0.000720781 0.000766948 0.000812982
3.75 41.1 0.00123509 0.0013504 0.00144317 0.00153299658980602 0.00161825
4 41.1 0.00239359 0.00269761 0.00292245 0.00306514259895793 0.003245
4.25 41.1 0.00452056 0.0054345 0.00591052797883836 0.00611984 0.00649462627399693
4.5 41.1 0.0082476 0.0108616 0.0117621024657506 0.0121946 0.0132315
4.75 41.1 0.0143521 0.0212019 0.0228835 0.0240086 0.0265047
5 41 0.0236583 0.0395932 0.0426372 0.0446247 0.051497
5.25 40.6 0.0387312 0.0723196 0.0777663 0.0819955 0.0994942
5.5 40.4 0.0592465 0.121602 0.130632 0.138203 0.176053
5.75 40.2 0.0835351 0.186054 0.199706 0.209788 0.27843
6 40.1 0.110576 0.261894 0.280947 0.292881 0.401011
6.25 40 0.14149 0.349140029109744 0.367362243737842 0.387575 0.543578
6.5 40 0.177274 0.44946110821493 0.472746255597722 0.496472 0.709992
6.75 40 0.219419 0.568494478748437 0.599147985145067 0.625477 0.905094166272589
7 40 0.268493 0.708780251328466 0.745955972559894 0.777668 1.13711
7.25 40 0.324497 0.86483632823039 0.916377952325739 0.954562 1.40791
7.5 40 0.385664 1.04700415731505 1.10682 1.15262 1.71381
7.75 40 0.450299 1.24114927173915 1.31257 1.36681 2.04787
3 50.9 0.000121952948407838 0.000129804354828853 0.000138823202336729 0.00014623 0.000160028
3.25 50.9 0.000241411226856408 0.000258491888512331 0.000276389 0.000290038 0.000314388
3.5 50.9 0.000481493188926205 0.000517193727231267 0.000551193 0.000577431431389734 0.000621563
3.75 50.9 0.000940486233952018 0.00102971026217097 0.00110048 0.00115440279869154 0.00123284
4 50.9 0.00181706926089695 0.00204541132431463 0.0022039 0.00231083 0.00244726922718654
4.25 50.9 0.00342767208844281 0.0040970608282834 0.00440975 0.00464772060824684 0.00491280383790818
4.5 50.9 0.00625456177587191 0.00819011962947708 0.0087746830861631 0.00924092403526702 0.00992627859207077
4.75 50.9 0.0108797744245695 0.0159710535718561 0.0170613866437897 0.0181328532668835 0.019911149628573
5 50.8 0.0179308563580339 0.0298143928988028 0.0318037107063265 0.0337338337167469 0.0387131991485334
5.25 50.5 0.0292203867450917 0.0545246538253693 0.0582956 0.061556552074057 0.0745623
5.5 50.3 0.0446464996218855 0.0918273524651565 0.0983518 0.103507521469613 0.131975
5.75 50.2 0.0634235246289766 0.140912684033559 0.150364 0.158157591232421 0.210126
