Var1 Var2 Var3 Var4 Var5 Var6 Var7
3 9.3 2.96821160939787e-06 3.4803e-06 5.3477497371969e-06 6.3798e-06 7.79759000000001e-06
3.25 9.3 6.32934999999999e-06 7.34097999999999e-06 1.13978e-05 1.3279e-05 1.57065e-05
3.5 9.3 1.36078e-05 1.54455e-05 2.4136e-05 2.74968e-05 3.15889e-05
3.75 9.3 2.8342396465733e-05 3.26909e-05 5.09971129221128e-05 5.70889e-05 6.39519e-05
4 9.3 5.76506185657263e-05 6.88754e-05 0.000107248 0.000117505 0.000129375707281767
4.25 9.3 0.000116754551215368 0.000143835 0.000221159 0.000242502271281724 0.000264753460664946
4.5 9.3 0.00023358253475455 0.000295791 0.000445037 0.00049304583746183 0.000530213406715316
4.75 9.3 0.000475685135115193 0.000618274 0.000900707 0.000986737 0.00107062727093568
5 9.1 0.000945616255365089 0.00126131 0.00181207 0.00195579 0.00215588001263897
5.25 7.2 0.00177847387692134 0.00243018 0.00416089 0.00444827 0.00499245828037807
5.5 5.6 0.00322970154996094 0.00448745 0.00849613 0.00899871 0.01026478778624
5.75 4.2 0.00609161560331977 0.00855353 0.0148473 0.0155495 0.0179239373812082
6 2.9 0.0109128267587682 0.0153898 0.0227537 0.0235228 0.0271289331840144
6.25 1.9 0.0179788889469846 0.0259305 0.0325857 0.0332791 0.0382340592631967
6.5 1.1 0.0273468440249208 0.041928 0.0471029153213384 0.0480353 0.0547900311306587
6.75 0.6 0.0386847440386312 0.0653519 0.0685508 0.0768381 0.0813724771897839
7 0.2 0.0518644319521672 0.0979056 0.0993075 0.119926 0.122607536995706
7.25 0 0.0644163 0.135112143691904 0.135743 0.173673 0.175176
7.5 0 0.0735926 0.167513 0.168335 0.224866 0.226931
7.75 0 0.0795048 0.192845 0.193861 0.267925 0.270672
3 9.5 2.94974012286189e-06 3.45789e-06 5.22686e-06 6.23383e-06 7.61744e-06
3.25 9.5 6.29049000000001e-06 7.29559000000001e-06 1.11418e-05 1.29817e-05 1.53515e-05
3.5 9.5 1.35268e-05 1.53536e-05 2.36064e-05 2.68946e-05 3.08918e-05
3.75 9.5 2.81357902370938e-05 3.24394e-05 4.99651e-05 5.57612e-05 6.24549e-05
4 9.5 5.71330357184456e-05 6.82231e-05 0.000104615 0.000114625 0.000126171032287291
4.25 9.5 0.000115659705952342 0.000142399 0.00021576 0.000236366385900233 0.000258205782008274
4.5 9.5 0.000231329268188537 0.00029272 0.00043438 0.000481016559409019 0.000517310714952561
4.75 9.5 0.00047140786389713 0.000612159 0.000880619 0.0009644 0.001046198712275
5 9.3 0.000937850633226606 0.0012496 0.00177328 0.00191328 0.00210834993693232
5.25 7.5 0.00178641385093459 0.00243809 0.00408091712006676 0.00436701 0.00489836327730637
5.5 5.9 0.00327265239773773 0.00454158 0.00835438 0.00884527 0.0100843991450705
5.75 4.6 0.0062679633978453 0.00879393 0.0148592 0.0155576 0.0179165287332524
6 3.6 0.0114662607453077 0.0161564 0.0234646 0.0242535 0.0279513119720404
6.25 2.8 0.019075039888821 0.027499 0.0342585 0.0349852 0.0401768808926211
6.5 2.3 0.0289827453350279 0.0444313 0.0497906 0.0508958 0.057860704138897
6.75 2.1 0.0406680160847975 0.0687178 0.0720087 0.0807929 0.0854768057459662
7 2 0.053522291627099 0.101043 0.102464 0.12377 0.126511495302906
7.25 2 0.0648846 0.136104994852335 0.136741 0.174959 0.176466
7.5 2 0.0732317 0.166698 0.167518 0.223777 0.225834
7.75 2 0.0789176 0.191423 0.192432 0.26595 0.268681
3 10.5 2.83734978071477e-06 3.32267e-06 4.66608e-06 5.56675e-06 6.79464000000001e-06
3.25 10.5 6.0409e-06 7.00609e-06 9.95079000000001e-06 1.15973e-05 1.37012e-05
3.5 10.5 1.29755e-05 1.47278e-05 2.10868e-05 2.40308e-05 2.75785e-05
3.75 10.5 2.69250394389431e-05 3.09786e-05 4.45103e-05 4.96859e-05 5.56071e-05
4 10.5 5.44747432491461e-05 6.48863e-05 9.30016e-05 0.000101945 0.00011208171612547
4.25 10.5 0.000110814572051646 0.00013602 0.000193262 0.00021141127475634 0.000230919452718589
4.5 10.5 0.000223146279320882 0.000281314 0.00039299 0.00043420100397225 0.000467098187728589
4.75 10.5 0.000454463095544982 0.000587488 0.000799656 0.000874343 0.000947714554700802
5 10.3 0.000904112319374633 0.00119815 0.0016114 0.0017361 0.00191007452110265
5.25 8.8 0.00173421280866368 0.00235261 0.00360753 0.00384878 0.00430521503926682
5.5 7.5 0.00325035056404138 0.00448368 0.007347 0.00776575999999999 0.00881991011545978
5.75 6.5 0.00640360264697536 0.00893066 0.013566 0.0141857 0.0162687552216065
6 5.8 0.0118930448010061 0.0166882 0.0225479 0.0232892 0.0267487129795484
