Var1 Var2 Var3 Var4 Var5 Var6 Var7
3 9.3 1.48840333989515e-06 1.7666e-06 2.69314836604822e-06 3.1889e-06 3.90807e-06
3.25 9.3 3.07049e-06 3.72097e-06 5.69167e-06 6.64225e-06 7.88011000000001e-06
3.5 9.3 6.29325e-06 7.81748e-06 1.20613e-05 1.37661e-05 1.58647e-05
3.75 9.3 1.29974e-05 1.65288e-05 2.42196e-05 2.8625e-05 3.21661e-05
4 9.3 2.67578e-05 3.4788e-05 4.80033e-05 5.91349000000001e-05 6.55439000000001e-05
4.25 9.3 5.45257e-05 7.23874e-05 9.39802999999999e-05 0.000120619 0.000133608
4.5 9.3 0.000109446 0.000148289 0.000180567 0.000239143 0.000267606
4.75 9.3 0.00022357 0.00030934 0.000367104512473321 0.000479111 0.000541428
5 9.1 0.000445566 0.00063084 0.000748099651188199 0.000958431 0.00109445
5.25 7.2 0.000841288 0.00122112 0.00150906 0.00221456 0.00256797
5.5 5.6 0.00152989 0.00226969 0.00300037 0.00456248 0.00537266
5.75 4.2 0.00291515 0.00439181 0.00528666606687967 0.00803867 0.00957696
6 2.9 0.00533531 0.00797016 0.00963153891774733 0.0122845 0.0146727
6.25 1.9 0.00921737 0.0133486 0.0161981816187982 0.0174376 0.0206421
6.5 1.1 0.0149616 0.021811 0.0246883 0.0251217 0.0290946
6.75 0.6 0.0224916 0.0345185 0.036335 0.0366839 0.0424843
7 0.2 0.0316785 0.0533727 0.0542943 0.0545814 0.0644715
7.25 0 0.0409276 0.0770539 0.0773747 0.0776608 0.0953351
7.5 0 0.0478312681453893 0.100008002201831 0.100414 0.100634 0.129349
7.75 0 0.0525510891338168 0.119593204640683 0.120143 0.120466 0.161597
3 9.5 1.47938107902197e-06 1.75569e-06 2.634010559115e-06 3.11812e-06 3.82001e-06
3.25 9.5 3.05297e-06 3.69886e-06 5.56791e-06 6.49763999999999e-06 7.70666e-06
3.5 9.5 6.25814e-06 7.77167e-06 1.18034e-05 1.34715e-05 1.55219e-05
3.75 9.5 1.29052e-05 1.6406e-05 2.36818e-05 2.79781e-05 3.14333e-05
4 9.5 2.65196e-05 3.44713e-05 4.68863e-05 5.77254e-05 6.39889e-05
4.25 9.5 5.40235e-05 7.16846e-05 9.18040000000001e-05 0.00011777 0.000130394
4.5 9.5 0.000108394 0.000146775 0.000176464 0.000233551 0.000261234
4.75 9.5 0.000221509 0.000306263 0.00036340047457696 0.000468509 0.000529197
5 9.3 0.000441716 0.00062484 0.000740655367911901 0.000937805 0.00107031
5.25 7.5 0.000845574 0.00122595 0.00148567 0.00217644 0.00252189
5.5 5.9 0.00155241 0.00230025 0.00296018 0.00449141 0.00528387
5.75 4.6 0.00301022 0.00452892 0.00544813723074771 0.00806542 0.00959842
6 3.6 0.00562984 0.00832380435299815 0.0101440409759845 0.0127119 0.0151687
6.25 2.8 0.00982247999999999 0.0142127 0.0172364439245627 0.0184014 0.021767
6.5 2.3 0.0158849 0.0231473 0.0261135 0.0265709 0.0307609
6.75 2.1 0.0236147 0.0362383 0.0381078 0.0384736 0.0445488
7 2 0.0326656 0.0550379 0.0559751 0.0562712 0.0664662
7.25 2 0.0411716 0.0775203 0.0778401 0.0781289 0.0959108
7.5 2 0.0475567649057648 0.099437708700332 0.0998416 0.100061 0.128615
7.75 2 0.0521356065300617 0.118649737918748 0.119196 0.119517 0.160326
3 10.5 1.42160754865628e-06 1.68611e-06 2.35776395657227e-06 2.78768e-06 3.41038e-06
3.25 10.5 2.93383e-06 3.54997e-06 4.98024e-06 5.81148e-06 6.88434e-06
3.5 10.5 6.00837e-06 7.45034e-06 1.05588e-05 1.20506e-05 1.38706e-05
3.75 10.5 1.23383e-05 1.5658e-05 2.11664e-05 2.49569e-05 2.80142e-05
4 10.5 2.52618e-05 3.27613e-05 4.18381e-05 5.13645e-05 5.69707e-05
4.25 10.5 5.16556e-05 6.83726e-05 8.26176000000001e-05 0.000105565 0.000116648
4.5 10.5 0.000104258 0.000140741 0.000167325012139162 0.000211183 0.000235717
4.75 10.5 0.000212877 0.000293223 0.000347254460043265 0.000424883 0.000478829
5 10.3 0.000424538 0.000592229682156543 0.000707010283612481 0.000850615 0.000968277
5.25 8.8 0.00081915 0.00118106 0.00139936177693144 0.00191808 0.00221457
5.5 7.5 0.0015414 0.00226988 0.00270117132583598 0.00394294 0.0046176
5.75 6.5 0.00309056 0.0046189 0.00553824579865526 0.00737946 0.0087385
6 5.8 0.00589295 0.00858602 0.0105184102827347 0.0122796 0.0145856
6.25 5.4 0.0101151 0.0145748 0.0176229860790212 0.0181675 0.0214152
6.5 5.1 0.0160836554714914 0.0233929 0.0260006 0.02645 0.0305629
6.75 5 0.0236433 0.0362641 0.0379589 0.0383204 0.0443357
7 5 0.0320469 0.0540053 0.0548665 0.0551559 0.0651362
7.25 5 0.0397179 0.0748174 0.075127 0.0753967 0.0925578
7.5 5 0.0458321041597356 0.095849075268732 0.096242 0.0964539 0.123994
7.75 5 0.0504633837356323 0.114854404846013 0.115386 0.115698 0.155217
3 13.6 1.19133389942773e-06 1.41035e-06 1.7117e-06 2.00478e-06 2.44277e-06
3.25 13.6 2.45523e-06 2.95897e-06 3.61910833017767e-06 4.17467e-06 4.92889e-06
3.5 13.6 5.01013e-06 6.18384e-06 7.62773126202987e-06 8.64561e-06 9.92325000000001e-06
3.75 13.6 1.02317e-05 1.29141e-05 1.56881672328218e-05 1.78581e-05 1.99975e-05
4 13.6 2.08435e-05 2.6858e-05 3.22515243362509e-05 3.66647e-05 4.07469e-05
4.25 13.6 4.31853e-05 5.6723e-05 6.75032420805299e-05 7.69614e-05 8.45531e-05
4.5 13.6 8.82966385668136e-05 0.000115973013840764 0.000139749599064945 0.000156984 0.000174172
4.75 13.6 0.000179902 0.000236076 0.000288410942384401 0.000317155 0.000355106
5 13.5 0.000358977 0.000480114 0.000585649184888982 0.000635647 0.000718253
5.25 12.3 0.000715242 0.000982955 0.00119266645928832 0.00139322 0.00159314
5.5 11.4 0.00138532 0.00194994 0.00236307265198662 0.00283632 0.00328235
5.75 10.8 0.00268041 0.00383921 0.004664293434532 0.00523043 0.00611347
6 10.4 0.00495962 0.00710433 0.00861344971665953 0.00892154 0.0104675
6.25 10.2 0.00864418 0.0123065 0.0140578428262084 0.014432 0.0166527
6.5 10.1 0.0139793 0.0202085 0.0217554 0.0221169 0.0254188
6.75 10 0.0206133 0.0315735 0.0326852 0.0329902 0.0380768
7 10 0.0278156103315494 0.0469156 0.0475302 0.0477803 0.0563953
7.25 10 0.0349773 0.0659818 0.0662663 0.0664732 0.0816101
7.5 10 0.0410968804625882 0.0859985602991045 0.0863606 0.086555 0.111314
7.75 10 0.0460259 0.104791736964043 0.105285 0.105572 0.141678
3 22.1 6.97490823027002e-07 8.13233540502491e-07 8.64052999999999e-07 9.91529003965996e-07 1.16515e-06
3.25 22.1 1.43858e-06 1.67822e-06 1.83797e-06 2.0653e-06 2.35054e-06
3.5 22.1 2.92301e-06 3.4529e-06 3.81914e-06 4.22796830795302e-06 4.73086e-06
3.75 22.1 5.97520999999999e-06 7.08592946216403e-06 8.03965e-06 8.71961360782461e-06 9.58511e-06
4 22.1 1.22114e-05 1.46411311750075e-05 1.68622e-05 1.81189195602536e-05 1.98436e-05
4.25 22.1 2.52273e-05 3.04113e-05 3.49516769980745e-05 3.7663e-05 4.07949e-05
4.5 22.1 5.1655e-05 6.39245e-05 7.2332260374717e-05 7.72661e-05 8.44737000000001e-05
4.75 22.1 0.000105746 0.000133899 0.000149574 0.000158074 0.000174237
5 22 0.000213046 0.000275544 0.00030675 0.000319807 0.000355134
5.25 21.3 0.000430756 0.000568904 0.00064814 0.000673131 0.000753637
