Var1 Var2 Var3 Var4 Var5 Var6 Var7
3 9.3 0.0533385 0.085283 0.106771 0.146417 0.21922069448308
3.25 9.3 0.0812184 0.141589132934428 0.18674553871465 0.242393 0.365641
3.5 9.3 0.118126 0.227799537665545 0.30791 0.386534 0.580533
3.75 9.3 0.168357 0.351292879991382 0.491871 0.589403 0.881702
4 9.3 0.236764 0.524533018228004 0.757041 0.868069 1.29384
4.25 9.3 0.330161 0.749162 1.11132 1.24745 1.85452
4.5 9.3 0.460529 1.08591069912705 1.5956 1.75399 2.59782
4.75 9.3 0.641653 1.53582798237193 2.27499175440145 2.41869 3.57286
5 9.1 0.86407 2.10514205811086 3.12228085187619 3.27924 4.83318
5.25 7.2 1.14191 2.51564255394596 3.73303075396079 4.60075 6.77399369447168
5.5 5.6 1.38708 2.78759 4.08881 5.66451 8.39103198624112
5.75 4.2 1.50273 3.30208 4.83788 6.22365 9.26898693063516
6 2.9 1.47474 3.85502 5.64256 6.19434 9.27186540537902
6.25 1.9 1.59311944519671 3.96173 5.84854 6.70877 9.77811
6.5 1.1 1.85504 3.97546 5.85774 7.70573 11.2606
6.75 0.6 2.1103 4.24174 6.2388 8.93984 13.0546
7 0.2 2.31188 4.65225 6.83033 9.96217 14.697
7.25 0 2.5061 5.01313 7.34784 10.7056 15.7477
7.5 0 2.56683 5.16346 7.5551 10.9956 16.1174
7.75 0 2.53209 5.1379 7.50434 10.9096 15.9264
3 9.5 0.0529585 0.0847019 0.104508 0.143405 0.217369
3.25 9.5 0.0795048 0.140591140618662 0.182526653153838 0.237398 0.358099
3.5 9.5 0.115691 0.226261858558171 0.304547 0.378754 0.568838
3.75 9.5 0.164912 0.348869051376057 0.488693 0.577598 0.864028
4 9.5 0.232024 0.519154 0.750005 0.851022 1.26841
4.25 9.5 0.326162 0.743868 1.10343 1.22448 1.81764
4.5 9.5 0.457759 1.07882680659956 1.58456 1.72182 2.55012
4.75 9.5 0.638033 1.51607537866433 2.25686179201051 2.37718 3.51147
5 9.3 0.860108 2.09383454074043 3.07589 3.25353 4.75518
5.25 7.5 1.13145 2.53074871143194 3.7734800855009 4.55909 6.71221947694998
5.5 5.9 1.38846 2.86927 4.20846 5.67042 8.39789787854177
5.75 4.6 1.54062 3.47687 5.09378 6.38052 9.50039913559717
6 3.6 1.56933 4.17645 6.11275 6.59142 9.86276172805055
6.25 2.8 1.82489 4.3794 6.46469 7.48814 10.9074
6.5 2.3 2.10886 4.50018 6.50318604404861 8.75752 12.7892
6.75 2.1 2.36679 4.75783 6.99755 10.0372 14.6566
7 2 2.52918 5.08761 7.46919 10.8936 16.0657
7.25 2 2.67605 5.35225 7.8447 11.4292 16.8075
7.5 2 2.65091812081862 5.42568 7.93855 11.5533 16.9314
7.75 2 2.64231 5.36126 7.83051 11.3836 16.6152
