Var1 Var2 Var3 Var4 Var5 Var6 Var7
3 9.3 3.1222e-05 3.55106e-05 4.96469e-05 5.74022e-05 6.7911e-05
3.25 9.3 6.68953e-05 7.55198e-05 0.000106443 0.000120712 0.000138791
3.5 9.3 0.0001448 0.000160673 0.000227533 0.00025342 0.000284309
3.75 9.3 0.000311407189727226 0.000342442 0.000485061 0.000531625 0.000584363
4 9.3 0.00064940757211149 0.000728135 0.00102619 0.00110923 0.00119932
4.25 9.3 0.00134015024692459 0.0015385 0.00214464 0.00229304401066252 0.00246844063575023
4.5 9.3 0.00273256062718116 0.00320506 0.00439171 0.00471605370257782 0.00503143253293774
4.75 9.3 0.00552827670728238 0.00664056 0.0088893 0.00960742699765914 0.0101455129021703
5 9.1 0.0108358992188865 0.0134032 0.0178539 0.0190538 0.0203059914243395
5.25 7.2 0.0197970272067616 0.0256161 0.0399384 0.0419986 0.0454080107685567
5.5 5.6 0.033711518377156 0.0468856 0.0814323 0.0844999 0.0930215956811427
5.75 4.2 0.0560050596103129 0.0861055 0.142119 0.146129 0.165333864988286
6 2.9 0.084237205944315 0.145439 0.210813 0.21583 0.254133671670321
6.25 1.9 0.115006685027153 0.22255 0.278118 0.284465 0.351068872044674
6.5 1.1 0.148703741374674 0.317058 0.356931 0.407926642187887 0.468321460308486
6.75 0.6 0.186399108356572 0.428839 0.44937021531842 0.575496 0.615974494071542
7 0.2 0.225039 0.553847536013267 0.561515 0.767687 0.794551191090062
7.25 0 0.25984 0.662856 0.672559 0.949461 0.975849
7.5 0 0.28141 0.738994 0.749902 1.07628 1.10668
7.75 0 0.291722 0.785532 0.797191 1.15824 1.19128
3 9.5 3.10903e-05 3.5355e-05 4.87159e-05 5.63256e-05 6.66206e-05
3.25 9.5 6.66311e-05 7.5219e-05 0.000104513 0.000118524 0.000136245
3.5 9.5 0.00014428 0.000160096 0.000223567 0.000249003 0.000279294
3.75 9.5 0.000309757741264171 0.000340564 0.000475903 0.000521587 0.000573225
4 9.5 0.000644849909484814 0.000722786 0.00100548 0.00108682 0.00117489
4.25 9.5 0.00133182995203312 0.00152676 0.00210218 0.00224729261844419 0.00241866048295697
4.5 9.5 0.00271236710592639 0.00318009 0.00430769 0.00462576846910549 0.00493328136520828
4.75 9.5 0.00548883481662172 0.00659063 0.0087307 0.00943197449735519 0.00996039150644933
5 9.3 0.0107612738870415 0.0133067 0.0175452 0.0187198 0.0199377936671166
5.25 7.5 0.0198092686337987 0.0256276 0.0392245 0.0412487 0.0445911267326178
5.5 5.9 0.0340191351845112 0.0473127 0.0801021 0.0831148 0.0914877584593187
5.75 4.6 0.0573227526665846 0.0881384 0.141801631343117 0.145932 0.164916602798877
6 3.6 0.0879219266963982 0.151821 0.216373 0.221534 0.260888757569028
