Var1 Var2 Var3 Var4 Var5 Var6 Var7
3 9.3 0.00360246 0.00407515 0.00580161 0.00650755777146792 0.00740429
3.25 9.3 0.00704875049525659 0.00799421 0.0111623 0.0125464 0.0141851
3.5 9.3 0.0132883 0.0158344 0.0219628 0.0246485 0.0274937
3.75 9.3 0.0244222 0.0313429 0.0411037786413626 0.048315 0.0533589
4 9.3 0.0434702 0.061675 0.0738609939002747 0.0939349 0.104136
4.25 9.3 0.0743848 0.113006017773244 0.147445895857055 0.179487721294389 0.204211
4.5 9.3 0.122709 0.202556 0.287932679147033 0.329792 0.392163
4.75 9.3 0.196713 0.363429 0.515705002932182 0.575933 0.720509
5 9.1 0.302174 0.610999 0.869785 0.960351 1.25858
5.25 7.2 0.440224 0.951828 1.53684901114558 1.76764 2.40902
5.5 5.6 0.565281 1.2827 2.12667457543956 2.66553 3.73949
5.75 4.2 0.715979 1.68424 2.8468541983828 3.2802 4.69624
6 2.9 0.86452 2.09104 3.19445 3.5123 5.09857
6.25 1.9 1.0201 2.5234 3.29899 3.86492 5.27167
6.5 1.1 1.19597123314944 3.01837 3.60323467980315 4.06991 5.59941
6.75 0.6 1.39120941813245 3.61717 4.12392 4.51788 6.34636
7 0.2 1.58633998534592 4.28265 4.74542 5.15007 7.29866
7.25 0 1.76367095949721 4.8426407942092 5.30655022752851 5.75631 8.22622
7.5 0 1.84708396474067 5.14665332101545 5.65947 6.13142 8.83361
7.75 0 1.89507087306837 5.28550325641678 5.81961 6.30423 9.15423
3 9.5 0.00358714 0.00405759 0.00570025 0.00640382378630641 0.00727399
3.25 9.5 0.00702165942580417 0.00796351 0.0109787 0.0123357 0.013945
3.5 9.5 0.0132431 0.0157796 0.0216031 0.0242481 0.0270451
3.75 9.5 0.024321 0.0312119 0.0404541 0.0475063 0.0524638
4 9.5 0.0432671 0.0613849 0.0735021602096542 0.0923409 0.102392
4.25 9.5 0.0739542 0.110885332186698 0.146565469565075 0.177054 0.200592
4.5 9.5 0.121712174561493 0.201212 0.285985610058991 0.323938 0.385112
4.75 9.5 0.195369 0.360929 0.507545990689196 0.563708072530061 0.707897
5 9.3 0.300355 0.607284 0.855242 0.944496 1.23751
5.25 7.5 0.44225 0.956131 1.5435785513755 1.74203 2.37345
5.5 5.9 0.576027 1.30696 2.16656387315352 2.63607865809821 3.70807
5.75 4.6 0.743763 1.74937 2.95641643660601 3.30998705048728 4.75121
6 3.6 0.916806179661239 2.22004 3.33137 3.66378 5.31664
6.25 2.8 1.1087 2.74205 3.55363 4.16233 5.67686
6.5 2.3 1.315 3.31352 3.95604699874517 4.45241 6.1252
6.75 2.1 1.50442974542025 3.91353 4.45649 4.88278 6.85955
7 2 1.66933037297328 4.5066 4.9942 5.41806 7.679
7.25 2 1.79760680145097 4.9716896760016 5.44803683767656 5.9097 8.44596
7.5 2 1.88796545144466 5.21088239753554 5.73024 6.20821 8.94475
7.75 2 1.90299306536371 5.31564175683517 5.86682 6.35539 9.22897
3 10.5 0.00348193 0.00393738 0.00521907 0.00587105521741723 0.00665601
3.25 10.5 0.00679743116276148 0.00770947 0.0100409095190513 0.0112791 0.0127426
3.5 10.5 0.0127853 0.0152303 0.0196955 0.0221228 0.024665
3.75 10.5 0.0234366 0.0300706 0.0368869 0.0433071 0.0478171
4 10.5 0.0416337 0.0589893373926605 0.0706591472357119 0.0841685 0.0934311
4.25 10.5 0.0711534 0.106950677198458 0.140828609618484 0.161819 0.183114
4.5 10.5 0.11724095397489 0.193805 0.264563769519854 0.297121 0.352819
4.75 10.5 0.187824 0.34691 0.469526 0.519695 0.649256
5 10.3 0.288801 0.583748 0.784566 0.867364 1.13511
5.25 8.8 0.434111 0.938173 1.42075 1.57915 2.14857
5.5 7.5 0.588386 1.33434 2.16874561160383 2.4249 3.39543
5.75 6.5 0.781827 1.83768 2.86013 3.14444931348982 4.49891
6 5.8 0.983253 2.37593 3.34691 3.78616 5.28959
6.25 5.4 1.18721 2.93369 3.6639 4.2868 5.84429
6.5 5.1 1.38538 3.48793 4.16682735075376 4.61465 6.34611
6.75 5 1.54164456764474 4.01968 4.55195 4.99023 7.01359
7 5 1.67313447594442 4.5168 4.96016772236454 5.42355 7.68959
7.25 5 1.772864401991 4.89889655367256 5.36856087674586 5.82309 8.32504
7.5 5 1.84832261563418 5.12109205589162 5.63248 6.10223 8.7948
7.75 5 1.88257476891281 5.24647670711543 5.77771 6.25882 9.09135
3 13.6 0.00302311 0.00341546 0.00403107 0.00452661 0.00511306
3.25 13.6 0.00583186063585119 0.00661523 0.00767715 0.00860492 0.00970528
3.5 13.6 0.0108539 0.012919 0.0150005270115363 0.0167157 0.0186173
3.75 13.6 0.0198533 0.0253545935870576 0.0291504378736816 0.03273 0.0361189
4 13.6 0.0352085 0.0476084897484709 0.0569627343325673 0.0636878 0.0709225
4.25 13.6 0.0603257 0.0877745 0.110245 0.123612 0.139381
4.5 13.6 0.0998551 0.164694 0.205682 0.228715 0.270637
4.75 13.6 0.159009 0.293465 0.366206 0.405538 0.499011
5 13.5 0.244105 0.492928 0.611299 0.712638 0.871628
5.25 12.3 0.371697587471377 0.803781 1.07109 1.20509 1.58583
5.5 11.4 0.512548 1.16055 1.60837 1.78739 2.44827
5.75 10.8 0.679449 1.59384 2.1144 2.47237484515573 3.28177
6 10.4 0.8514 2.05237 2.5567 2.98625 4.02216
6.25 10.2 1.03425 2.54898 3.05073157692996 3.46142 4.71377
6.5 10.1 1.20454 3.04826 3.55519 3.89977 5.38886631636109
6.75 10 1.34674875082201 3.52828 3.9402 4.32751 6.09106
7 10 1.47028042632391 3.98833443864825 4.38703145250267 4.77551 6.77915
7.25 10 1.60399730788776 4.38886108922338 4.8106928861822 5.21704 7.46722
7.5 10 1.69057386701341 4.67086141745389 5.14057 5.56912 8.03501
7.75 10 1.74263248697401 4.86321026370352 5.35855 5.80462 8.43997
3 22.1 0.00189395 0.00213469 0.00225419850450727 0.00247310219737902 0.00275717
3.25 22.1 0.00362476137623662 0.00408394586598161 0.00428211 0.0047144 0.00522794
3.5 22.1 0.00670739770326847 0.00771356 0.00836775 0.00917528148091128 0.0100099
3.75 22.1 0.0122594 0.0147103677508702 0.0167502 0.0179495480281389 0.0194346
4 22.1 0.0216705 0.027864 0.0335969715939157 0.0351137191078272 0.0385684
4.25 22.1 0.0367679 0.0534148 0.0640369 0.0670292 0.0753164
4.5 22.1 0.0604112 0.0994572 0.11857 0.130258115237241 0.146337
4.75 22.1 0.0970537 0.178726 0.211284 0.234045 0.27558
5 22 0.15053 0.303138 0.356806 0.39476 0.487098718674358
5.25 21.3 0.231988 0.49903 0.59377141201714 0.667157 0.842437
5.5 20.8 0.322603 0.727392 0.878353888911159 0.984533 1.27844
5.75 20.4 0.417985 0.975382 1.15683391321062 1.2907 1.70966
6 20.2 0.517362 1.24111 1.45049 1.59989 2.18934
6.25 20.1 0.621734 1.54978 1.76387 1.94578 2.69879176753323
6.5 20 0.742649713834933 1.89889 2.11965 2.32879 3.26525
6.75 20 0.87279340954628 2.29077 2.52955238073646 2.75869 3.90146
7 20 1.01181290250831 2.70610652643723 2.97474338510596 3.23163 4.60741
7.25 20 1.1539399973908 3.13035160867131 3.43446891503008 3.72301 5.35427
7.5 20 1.27338490708554 3.49601660140222 3.8559 4.177 6.04937
7.75 20 1.38477711949647 3.81899567516099 4.21615 4.56675 6.66397
3 31.4 0.00119729 0.00129446 0.0014081 0.00148767 0.00164641
3.25 31.4 0.0022575 0.00250421877343084 0.00271834 0.00289195 0.00316269
3.5 31.4 0.00417198 0.00475530512771852 0.00527930352871444 0.00562893 0.00615208
3.75 31.4 0.00756508999999999 0.00905789 0.0103017089174254 0.0109645 0.0118377602247211
4 31.4 0.0133114 0.0175581 0.0200204 0.0212645 0.0233256038998852
4.25 31.4 0.0225855 0.0336438 0.0382406 0.0416641 0.0461921109280344
4.5 31.4 0.0371596 0.0626954 0.0710982 0.0791391 0.0898791601007396
4.75 31.4 0.0596589 0.112521 0.127381 0.141073 0.168982
5 31.3 0.092595 0.190845 0.215758 0.238293 0.299059
5.25 30.9 0.143601 0.315221 0.358079 0.398602 0.514525160140241
5.5 30.5 0.202396 0.462135 0.528297 0.587555 0.775797462512837
5.75 30.3 0.259424 0.617801 0.697505 0.775273 1.05174347126526
6 30.1 0.322823 0.788451 0.888178 0.975567 1.34988
6.25 30.1 0.398679 0.994259 1.11019500192772 1.2134 1.69715
6.5 30 0.484538371315351 1.23607967023303 1.36748591685586 1.49219 2.10601
6.75 30 0.584708834083367 1.52080067119915 1.67046682300595 1.82359 2.59474
7 30 0.699443640871884 1.85144603346932 2.03661174818401 2.20993 3.16676
7.25 30 0.824997348210234 2.21366941039473 2.43230635301634 2.63576 3.80877
7.5 30 0.948109286393087 2.56679358514045 2.83929 3.07533 4.47757
7.75 30 1.07120636491193 2.9213799877728 3.23398 3.50249 5.13725
3 41.1 0.000809652 0.000887197 0.000957724908845824 0.00101091 0.00111941
3.25 41.1 0.00154996 0.00168867827305639 0.00183348917058568 0.00194465 0.00212772
3.5 41.1 0.00285999 0.00324993 0.00352269 0.00381794 0.00408921
3.75 41.1 0.00516945 0.00618593 0.00686021 0.00743729 0.00805977
4 41.1 0.00906741 0.0120359 0.0136998 0.0145224 0.015796
4.25 41.1 0.0153719 0.023038 0.0258811721242542 0.0278577 0.0313034
4.5 41.1 0.0252917 0.0429206 0.0481527961405976 0.0530401 0.0609217
4.75 41.1 0.0405466 0.0768777095626881 0.0859653485342873 0.0945254 0.114299
5 41 0.0629176 0.130261873703639 0.14543361674066 0.159682 0.202256
5.25 40.6 0.0975684999999999 0.215592 0.239760643139982 0.266035 0.349596
5.5 40.4 0.137106 0.317073 0.361156 0.392341 0.52843479599083
5.75 40.2 0.178509 0.426419 0.477173491363529 0.523108 0.719837
6 40.1 0.224094 0.547971131391085 0.609460489555447 0.666973 0.930422
6.25 40 0.278158 0.692284286067069 0.767478745285471 0.837416 1.18039
6.5 40 0.342873 0.86684455631647 0.958303917327636 1.0429 1.48274
6.75 40 0.419240647589479 1.0782037474087 1.18936990634179 1.29164 1.85075
7 40 0.507781485052063 1.32846277332724 1.46329846132715 1.5867 2.29227
7.25 40 0.610035828357342 1.61800909385159 1.78090323109672 1.92937 2.80596
7.5 40 0.720229919225926 1.92086021213429 2.1318 2.30873 3.38307
7.75 40 0.83558691574822 2.25273026371276 2.50166 2.709 3.99986
3 50.9 0.000603674493326971 0.000657357 0.000710844043370885 0.00075711 0.000834165250689134
3.25 50.9 0.00114683178169745 0.0012461097958216 0.00137191046991007 0.00145683 0.00159172
3.5 50.9 0.00213314444408196 0.00241028 0.00266081644184961 0.00282259067772233 0.00308947
3.75 50.9 0.00384778632128648 0.00457589 0.00516893 0.00553619694381261 0.00601766
4 50.9 0.00673093238033979 0.00887331519196327 0.00999023 0.0107119564851374 0.0117468689452945
4.25 50.9 0.0113974271875728 0.0169649922438522 0.0190407 0.0207761 0.0232264
4.5 50.9 0.018730216898749 0.0315730461634292 0.035341 0.0389794817955655 0.0451791
4.75 50.9 0.0299511866294336 0.0564296367406595 0.0630069 0.0696784987776465 0.084699
5 50.8 0.0464049306655705 0.0954874779767965 0.106456 0.117593284043794 0.149719
5.25 50.5 0.0721880473846828 0.158079589951205 0.176974 0.194332719051948 0.256634
5.5 50.3 0.101737448990893 0.232859418941142 0.261149 0.285813257239971 0.387726
5.75 50.2 0.132467142937964 0.31334430023095 0.350124 0.382992766996753 0.530165924774891
6 50.1 0.166457416006946 0.403982257736785 0.449382 0.492561738533864 0.691385814626903
6.25 50 0.206601346922261 0.512489201253244 0.567199 0.624658504867426 0.886154513564304
6.5 50 0.255266845541348 0.6463093519767 0.711376 0.789526881654437 1.12859
6.75 50 0.314243149766865 0.813587404642246 0.891906000000005 0.999114606417439 1.42702
7 50 0.38786301156981 1.0164697340913 1.12876 1.26332863819384 1.79642510361468
7.25 50 0.480477300482968 1.25794730885497 1.42306 1.59119435530746 2.23444161052098
7.5 50 0.575081946757641 1.53207 1.75429 1.98247 2.77353
7.75 50 0.688837205398232 1.83269 2.11066 2.43297225647847 3.4283
3 70.6 0.000375860647878353 0.000426508800659677 0.000511025000000001 0.000610745025020232 0.000684647473558662
3.25 70.6 0.000708819 0.000824013417773806 0.000964043000000003 0.00118123692619328 0.00131537883546981
3.5 70.6 0.00136239742957498 0.00159576342083154 0.00184133 0.00229251709206518 0.00254382702299555
3.75 70.6 0.00244559404083344 0.00309276966308066 0.00347860245915852 0.00444173123466348 0.00492748032746481
4 70.6 0.00425856816716381 0.0059452617382667 0.00661355268932135 0.00855657392271012 0.00974543639182657
4.25 70.6 0.00719588741172811 0.0106729627832424 0.0125611939246099 0.0162991625872539 0.0191158597934006
4.5 70.6 0.0118067656139225 0.0194282326138289 0.0233905 0.0302325172389402 0.03617662103454
4.75 70.6 0.018857087338105 0.034559175477433 0.0438888 0.0538758771565464 0.0678007001637071
5 70.6 0.0292025020226187 0.0584569080370596 0.0753313 0.0910582979982751 0.11988067278346
5.25 70.4 0.0454064264017644 0.0969677364414775 0.125002 0.151337599177084 0.206048241768717
5.5 70.2 0.0641738801694935 0.14341721191516 0.184778000000004 0.226449176862418 0.312706158367338
5.75 70.1 0.0838270545040481 0.193438156105949 0.248310000000001 0.306239517267098 0.428532357941161
6 70.1 0.105952800069771 0.250411483482802 0.320352000000002 0.398767 0.56123934164164
6.25 70 0.132974726228474 0.320468436381801 0.408730000000002 0.513942 0.725299204339701
6.5 70 0.166374560262262 0.407995156931907 0.519054000000003 0.657912 0.932432961734237
6.75 70 0.207469871224088 0.517527846511315 0.656679000000005 0.838112 1.19500891213462
7 70 0.258005844948269 0.65331087801361 0.828654000000007 1.06421 1.52974334963663
7.25 70 0.31908232439139 0.820337252687039 1.04012000000001 1.34358 1.95152551236129
7.5 70 0.388905634604371 1.01813 1.29142000000001 1.67719 2.4676
7.75 70 0.470390911341494 1.24757 1.58382000000001 2.06952726164672 3.08792
3 100.4 0.000224176637001396 0.000257878742201528 0.000376207000000004 0.000499706539408352 0.000567634772521352
3.25 100.4 0.00043320240715704 0.000498046395456183 0.000719287835249242 0.000965356148660783 0.00108605151143758
3.5 100.4 0.000797702467046464 0.000945338721348255 0.00133609499957901 0.00186847715267885 0.002102366015333
3.75 100.4 0.00144349315402262 0.0018149332343869 0.00255478730311055 0.00360999841297226 0.0040620523514549
4 100.4 0.00250647190537811 0.00347758966996083 0.0045469646297471 0.00695185464465255 0.00782115619822508
4.25 100.4 0.0042245284465152 0.0066699770892181 0.00834948565207298 0.0132049007236854 0.0153521113198469
4.5 100.4 0.00691194058603866 0.0122520766145239 0.0153324073829407 0.0244269363417492 0.0294210180161547
4.75 100.4 0.0110239752595203 0.0217180934003035 0.0273074720503425 0.0434739579603966 0.0546796148677012
5 100.4 0.0170646389264077 0.0363574389222162 0.0469721432445549 0.0734169830534343 0.0966648597210777
5.25 100.3 0.0265284965493056 0.0567603071587858 0.0776664340648181 0.121665109849527 0.166149835628552
5.5 100.2 0.0375704192422737 0.0828002693446392 0.115600654587518 0.180165416294988 0.252677555745288
5.75 100.1 0.0492353530422339 0.112046355674381 0.159328703044551 0.243542977626546 0.347955919801734
6 100 0.0625707383779422 0.145858840831438 0.210085956475204 0.316851248763367 0.458429442443235
6.25 100 0.0791450969218596 0.187788545274873 0.273560143822623 0.40817649234668 0.59650752066842
6.5 100 0.0999240163056006 0.241129401618563 0.354072590046975 0.523887112195238 0.771583494124261
