Var1 Var2 Var3 Var4 Var5
3 9.3 0.0386034 0.111543 0.452201880822028
3.25 9.3 0.0621702 0.161832 0.638801
3.5 9.3 0.0979963 0.232713 0.870506
3.75 9.3 0.137839 0.331524 1.17909
4 9.3 0.190895 0.468101 1.59088
4.25 9.3 0.262659 0.656458 2.14447
4.5 9.3 0.358262 0.912368 2.80742839294797
4.75 9.3 0.482748 1.25291 3.7491257813217
5 9.1 0.634627 1.6783 5.03991
5.25 7.2 0.877496 2.36499 6.96786
5.5 5.6 1.06174 2.91728 8.46996
5.75 4.2 1.14403 3.20209 9.19433
6 2.9 1.11516 3.1757 9.04211
6.25 1.9 1.0573 3.06024 8.6575
6.5 1.1 1.0425 3.06455 8.62613
6.75 0.6 1.09511 3.26772 9.16017
7 0.2 1.18234 3.58028 9.99963
7.25 0 1.25472 3.85348 10.7262
7.5 0 1.27402 3.96675 11.0057
7.75 0 1.25146 3.94727 10.9149
3 9.5 0.0377612 0.109093 0.455132
3.25 9.5 0.0608003 0.158231 0.625036
3.5 9.5 0.0958874 0.227555 0.828461696434864
3.75 9.5 0.134802 0.324311 1.15406
4 9.5 0.186746 0.458043 1.51557232203247
4.25 9.5 0.257157 0.642858 2.10076
4.5 9.5 0.351147 0.894498 2.82631
4.75 9.5 0.473892 1.23005 3.77978
5 9.3 0.623613 1.64928 4.95351
5.25 7.5 0.869098 2.34227 6.90195
5.5 5.9 1.06249 2.91897 8.47606
5.75 4.6 1.17217 3.28044 9.42038
6 3.6 1.18633 3.37818 9.61939
6.25 2.8 1.16871 3.37701500892016 9.56999
6.5 2.3 1.17952 3.46745 9.76044
6.75 2.1 1.22626 3.65947 10.2584
7 2 1.28998 3.9066 10.9107
7.25 2 1.33655 4.10546 11.4276
7.5 2 1.33619 4.15864511110877 11.5431
7.75 2 1.30375 4.11328 11.3713
3 10.5 0.0337352 0.0973895 0.408099
3.25 10.5 0.054315 0.141195 0.559894
3.5 10.5 0.0857446 0.20319 0.763011
3.75 10.5 0.120274 0.289817 1.00305659879447
4 10.5 0.167025 0.410217 1.39766
4.25 10.5 0.230712 0.577387 1.88984
4.5 10.5 0.316285 0.806503 2.55159
4.75 10.5 0.429682 1.11597 3.43223
5 10.3 0.568751 1.50469 4.52265
5.25 8.8 0.789079 2.12619 6.27056
5.5 7.5 0.991545 2.72296 7.91183
5.75 6.5 1.14384 3.19959 9.19285
6 5.8 1.22397 3.48423 9.92502
6.25 5.4 1.25773 3.64021 10.301
6.5 5.1 1.27663 3.75365 10.5671
6.75 5 1.30727 3.90255 10.9397
7 5 1.34965 4.08869 11.4196
7.25 5 1.37658 4.22997 11.7735
7.5 5 1.37139 4.27207 11.8506
7.75 5 1.33645 4.21828 11.6593
3 13.6 0.0242426 0.0698434 0.296496
3.25 13.6 0.0390805 0.101267 0.39007531763198
3.5 13.6 0.0614778 0.146071 0.553687
3.75 13.6 0.0862385 0.208819 0.750798
4 13.6 0.120346 0.296836 1.01764
4.25 13.6 0.167293 0.420163 1.382
4.5 13.6 0.231413 0.591732 1.80888685989233
4.75 13.6 0.319285 0.831145 2.56377
5 13.5 0.427761 1.13341 3.41421
5.25 12.3 0.577643 1.55765 4.60166
5.5 11.4 0.720435 1.97816 5.75653
5.75 10.8 0.85073 2.37871 6.8421
6 10.4 0.960276 2.73305 7.79123
6.25 10.2 1.05004 3.03991 8.29850139836732
6.5 10.1 1.12286 3.30403 9.30265
6.75 10 1.18851 3.55205 9.95599
7 10 1.24784 3.78561 10.0491310720535
7.25 10 1.29632 3.98512041234765 11.098
7.5 10 1.31436 4.10045 11.3676
7.75 10 1.30045 4.11042 11.3533
3 22.1 0.0117341 0.0336218 0.14776
3.25 22.1 0.0188329 0.0483926 0.199898
3.5 22.1 0.0288208 0.0695182 0.27011
3.75 22.1 0.0407945 0.100125 0.367318
4 22.1 0.0575891 0.143783 0.500882
4.25 22.1 0.0809045 0.20545 0.684146
4.5 22.1 0.113622 0.293353 0.940251
4.75 22.1 0.159772 0.419302 1.30214
5 22 0.217444 0.580115 1.75562
5.25 21.3 0.284656 0.771634 2.28713
5.5 20.8 0.352168 0.970684 2.8307
5.75 20.4 0.428276 1.20084 3.45801
6 20.2 0.511024 1.45773 4.15735
6.25 20.1 0.597028 1.73286 4.90369
6.5 20 0.686811 2.02728 5.70195
6.75 20 0.778376 2.33512 6.13530566737164
7 20 0.871242 2.65445 7.39613
7.25 20 0.960141 2.96848 7.66753554177721
7.5 20 1.02895 3.22546 8.91787
7.75 20 1.07369 3.40983 9.39038
3 31.4 0.0063737 0.0181463 0.0805511
3.25 31.4 0.0102162 0.0260193 0.11007
3.5 31.4 0.0152279 0.0373071 0.148729
3.75 31.4 0.0217326 0.0541095 0.202605
4 31.4 0.0309765 0.0783729 0.277358
4.25 31.4 0.0437023 0.112339 0.378506
4.5 31.4 0.0618266 0.161425 0.521708
4.75 31.4 0.0880683 0.2335 0.670191275535994
5 31.3 0.121495 0.327067 0.992784
5.25 30.9 0.158998 0.434435 1.28929
5.5 30.5 0.198583 0.551126 1.60686
5.75 30.3 0.245161 0.691389 1.98821
6 30.1 0.299304 0.853698920857873 2.44133
6.25 30.1 0.360355 1.05063 2.96405
6.5 30 0.429357 1.273 3.56754
6.75 30 0.50644 1.52644 4.25441
7 30 0.591012 1.80979 5.02046
7.25 30 0.679745 2.11308 5.83667
7.5 30 0.762637 2.40434 6.61402
7.75 30 0.833131 2.6615 6.60041846612773
3 41.1 0.00389442 0.0110094 0.045483
3.25 41.1 0.0062651 0.0158094 0.0620103
3.5 41.1 0.00916799 0.0227825 0.0845647
3.75 41.1 0.0130806 0.0330013 0.116145
4 41.1 0.0186807 0.0478469 0.160462
4.25 41.1 0.0264606 0.068808 0.221331
4.5 41.1 0.0376427 0.0993567 0.308668
4.75 41.1 0.0541026 0.144892 0.437666
5 41 0.0754191 0.204688917980764 0.605648
5.25 40.6 0.0991011 0.273142 0.796188
5.5 40.4 0.124868 0.349213 1.00738
5.75 40.2 0.155868 0.442544 1.2667
6 40.1 0.193022 0.556675 1.5758
6.25 40 0.237002 0.694634 1.94842
6.5 40 0.288658 0.860017 2.39496
6.75 40 0.347809 1.05338 2.91599
7 40 0.414402 1.2747587974178 3.51271
7.25 40 0.488166 1.5256 4.18293
7.5 40 0.564634 1.79118 4.89008
7.75 40 0.638174 2.05361 5.56216
3 50.9 0.00260528252065079 0.00725528 0.0282643374168028
3.25 50.9 0.00420141303659308 0.0104392 0.0384711166279805
3.5 50.9 0.00602555642137816 0.0150483 0.0523264445273118
3.75 50.9 0.00862626696794642 0.0218512 0.0718843623601071
4 50.9 0.0123267243409397 0.0316861 0.0991857888734402
4.25 50.9 0.0174888340590467 0.0456241 0.136866941524158
4.5 50.9 0.024963839459263 0.0660797 0.191383230574366
4.75 50.9 0.0360997779046242 0.0969266 0.272931036872475
5 50.8 0.0506912372260567 0.138067 0.380239819031942
5.25 50.5 0.0667295274443078 0.184715 0.499339303277216
5.5 50.3 0.0845364630732984 0.23764 0.634060816954215
5.75 50.2 0.106327122374657 0.303331 0.802897970620282
6 50.1 0.133097269881193 0.385238 1.01560754692973
6.25 50 0.165878967825011 0.486743 1.28306688867732
6.5 50 0.205584098003314 0.611038 1.61579296437058
6.75 50 0.253390114596618 0.76178 2.02673804409589
7 50 0.310349810212297 0.943261 2.52804008332057
7.25 50 0.376686291020742 1.16696 3.03402681297998
7.5 50 0.449866239785899 1.41287 3.61827417298857
7.75 50 0.516657037295864 1.67503 4.21629628767446
3 70.6 0.001435 0.00391105300771138 0.017078983092706
3.25 70.6 0.00212306 0.00577333876738036 0.0227958984796884
3.5 70.6 0.00340349 0.00845072531865657 0.0305684315272908
3.75 70.6 0.00470014962122422 0.0123891228488845 0.041372709758727
4 70.6 0.00680858998836837 0.018255888477454 0.056364507592031
4.25 70.6 0.00976956752499105 0.0271143137466131 0.0770002797511152
4.5 70.6 0.0141183951637992 0.0400598827733154 0.107129224527773
4.75 70.6 0.0207670132799521 0.0602062133673792 0.1532010436159
5 70.6 0.0297285107923074 0.0880142771355985 0.215077325510618
5.25 70.4 0.0395366 0.11679206482528 0.28302716350037
5.5 70.2 0.0507188 0.156583 0.361357107592923
5.75 70.1 0.0648879 0.202804 0.462320944116231
6 70.1 0.0826823 0.261899 0.592029837657422
6.25 70 0.104809 0.336805 0.7555544002346
6.5 70 0.132057 0.430898 0.961919712987628
6.75 70 0.165134 0.547392 1.21890427514153
7 70 0.205103 0.690783 1.53765707448658
7.25 70 0.25214 0.862585 1.92245247391718
7.5 70 0.305626 1.06126 2.38353912347495
7.75 70 0.364881 1.28477 2.91301631095893
3 100.4 0.000724432548494852 0.00216914760754394 0.00926271641941926
3.25 100.4 0.0011438474413603 0.0033007066827213 0.0121499255362141
3.5 100.4 0.00161299431341527 0.0049928401807352 0.0162456456037625
3.75 100.4 0.00237653119518348 0.00703607074803534 0.0221426834866387
4 100.4 0.0035968659767636 0.0100039487242907 0.0307266081291069
4.25 100.4 0.00474104845429405 0.0142215 0.0417535628851584
4.5 100.4 0.00685036333483087 0.0207377244029957 0.057930562032404
4.75 100.4 0.0101613288589007 0.0320524147793361 0.0838644995101272
5 100.4 0.014765385620949 0.0482766733639751 0.119493663080698
5.25 100.3 0.0200525646215393 0.0676160039886342 0.160367359425766
5.5 100.2 0.0263181597751872 0.0918953188774915 0.209190798237903
5.75 100.1 0.0346010546203078 0.121881018094564 0.274599258012462
6 100 0.0453136977373165 0.16115508399503 0.360331887742142
6.25 100 0.0587421030929424 0.211442675094602 0.469427930932226
6.5 100 0.0756432496801686 0.27757598486034 0.608728916449172
6.75 100 0.0968176755729744 0.363082849413932 0.786753270964582
7 100 0.123130259586825 0.472491358931866 1.01232397386567
7.25 100 0.155196790542903 0.608324673333595 1.28977403516089
7.5 100 0.193501481276428 0.773404145583832 1.62333423693513
7.75 100 0.238967306607802 0.971846599515116 2.0198943228519
3 130.3 0.000442882826512805 0.00114355924781352 0.00476198069165513
3.25 130.3 0.000655807276896243 0.00174954029684943 0.00618548983635544
3.5 130.3 0.000942867772385899 0.0026551141122958 0.00839845761961772
3.75 130.3 0.00137891134663059 0.00402544698932602 0.0114447112440632
4 130.3 0.0021302217132197 0.00592905242495791 0.0154918180977198
4.25 130.3 0.00297320434349789 0.00862547173496142 0.0210521276663768
4.5 130.3 0.00429459702327213 0.012412872813393 0.0297183829732145
4.75 130.3 0.00657068430426268 0.0189257896330927 0.0438858795687687
5 130.3 0.00959247096590955 0.0285476715674553 0.0635952445158469
5.25 130.2 0.0131555508005217 0.0407575853673847 0.0882959326080149
