Var1 Var2 Var3 Var4 Var5
3 9.3 0.0685388 0.0976864 0.133107
3.25 9.3 0.104969 0.169199 0.229323
3.5 9.3 0.157463 0.286948 0.387264
3.75 9.3 0.229675 0.465805 0.626457
4 9.3 0.328435 0.723994 0.979891
4.25 9.3 0.464332 1.08705 1.52342
4.5 9.3 0.648516 1.58365 2.27594
4.75 9.3 0.894352 2.25064 3.29206
5 9.1 1.22146 3.14555 4.65775
5.25 7.2 1.74129 4.58258 6.83318
5.5 5.6 2.12202 5.69363 8.54594
5.75 4.2 2.30678 6.29556 9.51583
6 2.9 2.27427 6.29697 9.59188
6.25 1.9 2.18176 6.11581 9.39465
6.5 1.1 2.17537 6.16411 9.55424
6.75 0.6 2.30606 6.59929 10.3256
7 0.2 2.5155 7.26491 11.4806
7.25 0 2.69801 7.85756 12.5459
7.5 0 2.76684 8.12039 13.1033
7.75 0 2.74212 8.10606 13.2215
3 9.5 0.0671717 0.095731 0.130505
3.25 9.5 0.10294 0.165913 0.22498
3.5 9.5 0.154481 0.281487 0.380073
3.75 9.5 0.225303 0.456882 0.614751
4 9.5 0.322262 0.71028 0.96175
4.25 9.5 0.455668 1.06657 1.49535
4.5 9.5 0.636683 1.55442 2.23484
4.75 9.5 0.879187 2.21191 3.23671
5 9.3 1.20184 3.0941 4.5832
5.25 7.5 1.7244 4.53611 6.76661
5.5 5.9 2.12204 5.69069 8.54462
5.75 4.6 2.36194 6.44216 9.74116
6 3.6 2.41432 6.6811 10.1806
6.25 2.8 2.40574 6.74079 10.3578
6.5 2.3 2.45355 6.95015 10.7754
6.75 2.1 2.57741 7.37413 11.5404
7 2 2.74093 7.91476 12.51
7.25 2 2.86991 8.35732 13.3462
7.5 2 2.89692 8.50156 13.7205
7.75 2 2.85187 8.42988 13.7517
3 10.5 0.0608025 0.0866256 0.118369
3.25 10.5 0.0930347 0.14989 0.203732
3.5 10.5 0.139381 0.253852 0.343563
3.75 10.5 0.203401 0.412234 0.555966
4 10.5 0.291469 0.64197 0.87113
4.25 10.5 0.413485 0.967044 1.35863
4.5 10.5 0.580423 1.41561 2.03936
4.75 10.5 0.80498 2.0227 2.96539
5 10.3 1.10405 2.83827 4.21193
5.25 8.8 1.57462 4.13369 6.17819
5.5 7.5 1.9847 5.30876 7.98668
5.75 6.5 2.30656 6.27375 9.50418
6 5.8 2.49326 6.88217 10.5045
6.25 5.4 2.58781 7.23612 11.1352
6.5 5.1 2.65646 7.51333 11.6633
6.75 5 2.74891 7.85607 12.3082
7 5 2.86544 8.26756 13.0806
7.25 5 2.95114 8.58883 13.7279
7.5 5 2.96681 8.70163 14.0568
7.75 5 2.91732 8.62043 14.0733
3 13.6 0.0451266 0.0642367 0.0883868
3.25 13.6 0.0686895 0.110555 0.151318
3.5 13.6 0.102406 0.186285 0.253878
3.75 13.6 0.149801 0.303156 0.411692
4 13.6 0.215681 0.474185 0.647623
4.25 13.6 0.308457 0.719776 1.0176
4.5 13.6 0.437239 1.06354 1.54136
4.75 13.6 0.612577 1.5344 2.26255
5 13.5 0.846071 2.16695 3.23357
5.25 12.3 1.17081 3.05816 4.59689
5.5 11.4 1.45912 3.88166 5.86876
5.75 10.8 1.73234 4.68034 7.12862
6 10.4 1.97017 5.4033 8.28842
6.25 10.2 2.17458 6.04653 9.3468
6.5 10.1 2.3474 6.60905 10.3014
6.75 10 2.50367 7.13002 11.2118
7 10 2.65078 7.62808 12.1087
7.25 10 2.77716 8.06682 12.9321
7.5 10 2.83988 8.31891 13.4729
7.75 10 2.83323 8.36378 13.6872
3 22.1 0.0227675 0.0323497 0.0453605
3.25 22.1 0.0345476 0.0554868 0.0773941
3.5 22.1 0.0513767 0.093225 0.129472
3.75 22.1 0.0754648 0.15226 0.210692
4 22.1 0.109549 0.239968 0.333656
4.25 22.1 0.157507 0.365913 0.526456
4.5 22.1 0.225263 0.544965 0.803402
4.75 22.1 0.321311 0.79961 1.19869
5 22 0.449687 1.14281 1.73255
5.25 21.3 0.60153 1.55583 2.37621
5.5 20.8 0.741796 1.94907 2.99534
5.75 20.4 0.897237 2.39339 3.70037
6 20.2 1.06891 2.89306 4.50128
6.25 20.1 1.25475 3.44498 5.39681
6.5 20 1.4517 4.04133 6.37822
6.75 20 1.65681 4.67324 7.43543
7 20 1.86701 5.33079 8.55523
7.25 20 2.06951 5.97445 9.67615
7.5 20 2.23055 6.50331 10.633
7.75 20 2.34023 6.88403 11.366
3 31.4 0.0127308 0.0181644 0.0260121
3.25 31.4 0.0194185 0.0311349 0.0443537
3.5 31.4 0.0288623 0.0522678 0.0741321
3.75 31.4 0.0424733 0.085494 0.120803
4 31.4 0.0618925 0.135192 0.19183
4.25 31.4 0.0893722 0.206917 0.303707
4.5 31.4 0.128544 0.309697 0.465588
4.75 31.4 0.184486 0.456825 0.698042
5 31.3 0.259459 0.655443 1.01254
5.25 30.9 0.344664 0.88493 1.37673
5.5 30.5 0.426396 1.11068 1.738
5.75 30.3 0.522016 1.37873 2.16922
6 30.1 0.635617 1.70215 2.69332
6.25 30.1 0.768173 2.08639 3.32154
6.5 30 0.919427 2.53279 4.0598
6.75 30 1.09018 3.04527 4.91772
