Var1 Var2 Var3 Var4 Var5
3 0 0.000618806 0.000955804147443227 0.00122864
3.25 0 0.00128029 0.00196158 0.00244115
3.5 0 0.00265837 0.00403789 0.00487276
3.75 0 0.00548669562338964 0.00825179 0.00968458999999999
4 0 0.0113100451465588 0.0168738 0.0193325
4.25 0 0.0232210639632879 0.0341277 0.0387313
4.5 0 0.0469687702434125 0.0677663 0.0780629
4.75 0 0.0868721733884864 0.130205 0.154332
5 0 0.145831 0.241432 0.298232
5.25 0 0.266467 0.496094 0.643094
5.5 0 0.423837 0.87169 1.18536
5.75 0 0.561428 1.24785 1.76828
6 0 0.634171 1.49352 2.18552
6.25 0 0.666357 1.70405 2.454
6.5 0 0.709346 1.87145 2.74443
6.75 0 0.788345 2.13063 3.16802
7 0 0.906004 2.49665 3.76092
7.25 0 1.01433 2.84094 4.32121
7.5 0 1.0824 3.07404 4.71608
7.75 0 1.11556 3.20699 4.9585
3 2 0.000616264 0.000939841490159591 0.00120745
3.25 2 0.00127567 0.00193012 0.00240103
3.5 2 0.00264991 0.00397555 0.00479591
3.75 2 0.00546473773968076 0.00811966 0.00952694
4 2 0.0112539580932245 0.0165939 0.0190086
4.25 2 0.0230788044910837 0.0335352 0.0380557
4.5 2 0.0466309232234658 0.0665509 0.0766617
4.75 2 0.0874677 0.127951 0.151663
5 2 0.143314 0.23731 0.293152
5.25 2 0.261853 0.487622 0.632152
5.5 2 0.418479 0.860891 1.17075
5.75 2 0.564366 1.25464 1.778
6 2 0.655311 1.54252957731817 2.25863
6.25 2 0.709182 1.81345 2.6118
6.5 2 0.764563 2.017 2.95805
6.75 2 0.839355 2.26827 3.37282
7 2 0.939157 2.58782 3.89841
7.25 2 1.02585 2.87304 4.37019
7.5 2 1.08017 3.06761 4.70628
7.75 2 1.1092 3.18854 4.93014
3 5 0.000599949 0.000865735813426375 0.00110944
3.25 5 0.00123935 0.00177491 0.00220396
3.5 5 0.00256768 0.00365048 0.00439643
3.75 5 0.00528033746165278 0.00744309 0.00872223
4 5 0.010831117336367 0.0151901 0.0173865
4.25 5 0.0222251931971546 0.0307376 0.0348674
4.5 5 0.0448625 0.0611969 0.0704863
4.75 5 0.0803345 0.117613 0.139422
5 5 0.131379 0.217735 0.269019
5.25 5 0.236318 0.440536 0.571276
5.5 5 0.370090522774237 0.780875 1.06229
5.75 5 0.526618 1.17174 1.66096
6 5 0.641126 1.5341 2.2111
6.25 5 0.700852448181091 1.83243 2.64043
6.5 5 0.778622 2.05316 3.0121
6.75 5 0.844095 2.27973 3.39065
7 5 0.924551 2.54654 3.83713
7.25 5 0.993576000000001 2.7817 4.23207
7.5 5 1.04341 2.96233 4.54564
7.75 5 1.07505 3.08971 4.77804
3 10 0.000528095 0.000688700303849725 0.000866079
3.25 10 0.00107923 0.00138219 0.00170666
3.5 10 0.00221061 0.00281553 0.00337613
3.75 10 0.00452806646392114 0.00573167 0.00669474
4 10 0.00925097206930917 0.0116828 0.0133433
4.25 10 0.0189914 0.0237534 0.0269279035173383
4.5 10 0.0363067 0.0475876 0.05479
4.75 10 0.0622205 0.091288 0.108224
5 10 0.10137 0.169875 0.208101
5.25 10 0.174638 0.327169 0.423472
5.5 10 0.272575 0.567108 0.765988
5.75 10 0.381673 0.884328 1.20667
6 10 0.482851 1.18341 1.66747
6.25 10 0.57203 1.45266237890837 2.10774
6.5 10 0.649108 1.70929 2.51014
6.75 10 0.725654 1.95738 2.88962557234864
7 10 0.800484 2.20192 3.32047
7.25 10 0.874956 2.44684 3.72065479540418
7.5 10 0.935782 2.65435 4.07537
7.75 10 0.980113 2.8148 4.35519
3 20 0.000344926 0.000404456 0.000487652
3.25 20 0.000697664 0.000802678 0.000955506
3.5 20 0.00141387 0.0016311 0.00187949
3.75 20 0.0028605412910363 0.00329044 0.00373076
4 20 0.00580662 0.00668219418561181 0.00746633165760014
4.25 20 0.0109592 0.0133888 0.0149437285089584
4.5 20 0.0199378 0.0268695 0.0301677
4.75 20 0.0346543 0.0526622 0.0605152
5 20 0.0570766 0.0986789 0.117724
5.25 20 0.0948907 0.184468 0.231224
5.5 20 0.145546 0.311025100300112 0.410877
5.75 20 0.201855 0.465364630395763 0.640408
6 20 0.259714 0.635187 0.898662
6.25 20 0.32134 0.817974 1.18435
6.5 20 0.390127 1.02338 1.49123146064873
6.75 20 0.461748 1.24039 1.84747763950764
7 20 0.539319549869794 1.47906 2.22859396568794
7.25 20 0.620628 1.7293 2.63863
7.5 20 0.695938 1.9679 3.02757
7.75 20 0.762056 2.18304 3.38406
3 30 0.000226804 0.000259497 0.00030061
3.25 30 0.000459025984967005 0.000518248 0.000591287
3.5 30 0.000930160393391082 0.00104302 0.00116735
3.75 30 0.00184667 0.0021008 0.00230818
4 30 0.00362463 0.0042383 0.00464778
4.25 30 0.00682375 0.00853139 0.00932885
4.5 30 0.0124346 0.0170834 0.018677090937145
4.75 30 0.0216778 0.0332108 0.0375342
5 30 0.0357561 0.0618569 0.0730815
5.25 30 0.0580622 0.112741 0.141956
5.5 30 0.0888094 0.190249 0.251457
5.75 30 0.123977 0.286437 0.393432
6 30 0.163596 0.399022 0.558803
6.25 30 0.207109 0.525359 0.752709111222477
6.5 30 0.255103 0.666389 0.975973630092116
6.75 30 0.310169145843063 0.830661 1.24031124485686
7 30 0.374233 1.02051 1.54580962623581
7.25 30 0.444223 1.23227 1.88606
7.5 30 0.516362 1.45431 2.24381
7.75 30 0.587598 1.67759 2.60761
3 40 0.00016266 0.000183364 0.000208421
3.25 40 0.000327627 0.000367285 0.00040997
3.5 40 0.00066028 0.00073396426501537 0.000807501
3.75 40 0.00130001 0.00147786 0.00160512
4 40 0.00252219 0.00295945 0.00322328
4.25 40 0.00474911 0.00592671532272186 0.00646902124344551
4.5 40 0.00864808 0.0118055213258166 0.0129045033464749
4.75 40 0.015031 0.022933 0.0259232864646521
5 40 0.0247579 0.0427072 0.0504512812845015
5.25 40 0.0405096 0.0785608 0.0974088127053219
5.5 40 0.061943 0.132509 0.17232427716453
5.75 40 0.0873119 0.201241 0.272935695853916
6 40 0.115551 0.281039 0.393704267638182
6.25 40 0.147155 0.370214973168492 0.538709414766819
6.5 40 0.183176 0.475115233023825 0.703699850124711
6.75 40 0.225569 0.600494 0.899733734916197
7 40 0.275078 0.746676 1.13262963009421
7.25 40 0.331912 0.916587 1.40696
7.5 40 0.394496 1.10682 1.71381
7.75 40 0.461005 1.31257 2.03529596686464
3 50 0.00012401845068516 0.000139381740016966 0.000159534807513651
3.25 50 0.000249393782820132 0.000278781941880786 0.000312553
3.5 50 0.00049980874278544 0.000558031202270454 0.00061283
3.75 50 0.000989524749529098 0.0011135310326406 0.00121426878289972
