Var1 Var2 Var3 Var4 Var5 Var6 Var7
3 0 0.02077 0.0352175 0.0516848 0.0893386403770476 0.244895
3.25 0 0.0329686 0.0574488 0.081683 0.138707 0.334226
3.5 0 0.0477429 0.0913401 0.126732 0.212682 0.457203
3.75 0 0.0685728 0.139583669961762 0.193121374409441 0.319695 0.62519
4 0 0.0991324 0.210206 0.289802 0.47163 0.831763911425148
4.25 0 0.141186 0.308231864535538 0.43274 0.673201 1.16237
4.5 0 0.19813 0.444545037969655 0.640005 0.940721 1.5784
4.75 0 0.273222 0.642724552056321 0.924944 1.31223 2.12609
5 0 0.365847 0.876772830279102 1.28437 1.75598 2.8056
5.25 0 0.508362 1.04287 1.82407 2.03561 3.89954
5.5 0 0.619816 1.15062 2.03837837522343 2.38339723075096 4.76487
5.75 0 0.675393 1.37304 2.50517 2.7261 5.19582
6 0 0.668485 1.61576 2.50303 3.06052 5.13117
6.25 0 0.690339 1.80182 2.47091 3.52437 5.31417
6.5 0 0.789209 1.83685 2.49806 3.78184 6.10524
6.75 0 0.913326 1.97594756781806 2.69026 4.09183 7.05176
7 0 1.0075 2.22346 2.97757 4.54801 7.71482
7.25 0 1.1035 2.43484 3.23762 4.96414 8.1757
7.5 0 1.143 2.54966 3.36692 5.18078 8.28482
7.75 0 1.14142 2.58082 3.38529 5.22613 8.11959
3 2 0.0205089419514714 0.0344628 0.0513225 0.087389662923804 0.239511
3.25 2 0.032749 0.056206 0.0810766 0.135629 0.326799
3.5 2 0.0474122 0.089365 0.125762 0.207969 0.447041
3.75 2 0.0680062 0.137756743705959 0.191684 0.312689 0.611427
4 2 0.0970865 0.205669097917467 0.287573 0.461488 0.813328366431463
4.25 2 0.138412 0.305669 0.42673 0.667734 1.13832
4.5 2 0.194454 0.445517 0.627777 0.933459 1.54741
4.75 2 0.26986 0.6357 0.91151 1.3027 2.08686
5 2 0.360802 0.878611 1.26247654169289 1.74492 2.75714
