Var1 Var2 Var3 Var4 Var5 Var6 Var7
3 0 2.95090159192348e-06 3.4803e-06 5.33020923188211e-06 6.29277e-06 7.66759999999999e-06
3.25 0 6.10738e-06 7.34097999999999e-06 1.13044e-05 1.31165e-05 1.54774e-05
3.5 0 1.25648e-05 1.54455e-05 2.39569e-05 2.71989e-05 3.11896e-05
3.75 0 2.60463e-05 3.26909e-05 4.81629e-05 5.65474000000001e-05 6.32574e-05
4 0 5.38322e-05 6.88754e-05 9.56906e-05 0.000116798 0.00012886
4.25 0 0.000110411 0.000143835 0.000188219 0.000238515 0.000262994
4.5 0 0.000223052 0.000295791 0.000363199 0.000473706 0.000527186
4.75 0 0.000457582 0.000618274 0.000726235169123632 0.000948724 0.00106536
5 0 0.000914917 0.00126131 0.00147992446089626 0.00189321 0.0021468
5.25 0 0.00173011 0.00243018 0.0030171 0.00432049 0.00497662
5.5 0 0.00316103 0.00448745 0.00598885 0.00877306 0.010242
5.75 0 0.00600061 0.00855353 0.0104185 0.0152377 0.0178847
6 0 0.0108111 0.0153898 0.0181127463246587 0.0231971 0.0270748
6.25 0 0.0178784 0.0256386 0.0302397727289772 0.0330182 0.0381652
6.5 0 0.0272395 0.041623 0.0469429 0.0475313 0.0547027
6.75 0 0.0385378 0.0650208 0.0684129 0.0689429 0.0812568
7 0 0.0516354 0.0974778 0.0992004 0.0998112 0.122439
7.25 0 0.0642262 0.134736 0.135574 0.136212 0.175176
7.5 0 0.0733576647652173 0.167293155187524 0.168335 0.169008 0.226931
7.75 0 0.0792521875289001 0.192552024919513 0.193861 0.194733 0.270672
3 2 2.93233459718626e-06 3.45789e-06 5.22252320557598e-06 6.14694e-06 7.48761e-06
3.25 2 6.07154e-06 7.29559000000001e-06 1.10486e-05 1.28195e-05 1.51228e-05
3.5 2 1.24946e-05 1.53536e-05 2.34272e-05 2.65972e-05 3.04923e-05
3.75 2 2.5857e-05 3.24394e-05 4.70603e-05 5.52217e-05 6.17622e-05
4 2 5.33493e-05 6.82231e-05 9.3375e-05 0.000113898 0.00012568
4.25 2 0.000109378 0.000142399 0.000183769 0.000232695 0.000256454
4.5 2 0.000220907 0.00029272 0.000354865 0.000462366 0.000514291
4.75 2 0.000453487 0.000612159 0.000718719302303237 0.000927541 0.00104094
5 2 0.000907439 0.0012496 0.00146541589598486 0.00184920530206061 0.00209927
5.25 2 0.00173792 0.00243809 0.00296972 0.004243 0.00488244
5.5 2 0.00320307 0.00454158 0.00590433 0.0086264 0.0100581
5.75 2 0.00617656 0.00879393 0.0104516 0.0152496 0.0178761
6 2 0.0113592 0.0161564 0.0190033848720235 0.0239221 0.0278942
6.25 2 0.018968 0.0271899 0.0320565735468457 0.0347142 0.040103
6.5 2 0.0288685 0.0441083 0.049584 0.0502051 0.0577675
6.75 2 0.0405201 0.068369 0.071865 0.0724228 0.085355
7 2 0.0532855 0.100601 0.102356 0.102986 0.126337
7.25 2 0.0646946 0.13573 0.136576 0.137215 0.176466
7.5 2 0.0729925169564574 0.166478688482488 0.167518 0.168187 0.225834
7.75 2 0.0786666778105103 0.191131091493595 0.192432 0.193298 0.268681
3 5 2.81967797364776e-06 3.32267e-06 4.66278529510063e-06 5.48097e-06 6.66675e-06
3.25 5 5.83955e-06 7.00609e-06 9.85881e-06 1.14372e-05 1.34756e-05
3.5 5 1.20071e-05 1.47278e-05 2.09105e-05 2.37374e-05 2.71854e-05
3.75 5 2.4746e-05 3.09786e-05 4.20062e-05 4.91557e-05 5.49269e-05
4 5 5.08725e-05 6.48863e-05 8.32864999999999e-05 0.000101148 0.000111703
4.25 5 0.000104807 0.00013602 0.000165239 0.000208456 0.000229195
4.5 5 0.000213121 0.000281314 0.000330956794781917 0.000418323 0.000464105
4.75 5 0.000437256 0.000587488 0.000688193586052824 0.00084224 0.000942485
5 5 0.000874939 0.0011944 0.00140152017240689 0.00168335 0.00190108
5.25 5 0.00168734 0.00235261 0.00275546446618239 0.00374512 0.00428942
5.5 5 0.00317997581946203 0.00448368 0.00527018805942685 0.00757515153837302 0.00879328
5.75 5 0.00630786 0.00893066 0.0105177738920692 0.0139219 0.0162262
6 5 0.011781 0.0164148 0.0195720307564771 0.0229892 0.0266859
6.25 5 0.0194524 0.0278301 0.0327447633329576 0.0342507 0.0394637
6.5 5 0.0292587 0.0446879 0.0495105 0.050127 0.0576223
6.75 5 0.0406288 0.0685742 0.0717457325969398 0.0723101 0.0852058
7 5 0.0523216 0.098821 0.100439 0.101059 0.123983
7.25 5 0.0624524 0.131072 0.131898 0.13249 0.170408
7.5 5 0.0703552418686751 0.160466887333996 0.161474 0.162122 0.217717
7.75 5 0.0761914911163884 0.185121357389819 0.186386 0.187224 0.260262
3 10 2.37913945751676e-06 2.79711e-06 3.37471e-06 3.94149e-06 4.77465e-06
3.25 10 4.91984e-06 5.87513e-06 7.16145297221999e-06 8.21493e-06 9.6458e-06
3.5 10 1.00786e-05 1.22945e-05 1.51094925843307e-05 1.70295e-05 1.94469e-05
3.75 10 2.06768e-05 2.57162e-05 3.09609764048053e-05 3.5215e-05 3.92532e-05
4 10 4.23359e-05 5.3577e-05 6.37167644229901e-05 7.23590000000001e-05 8.00808e-05
4.25 10 8.84667000000001e-05 0.000113738 0.000133950532226948 0.000152574 0.000166641
4.5 10 0.000182606 0.000236059795952582 0.000278624869286771 0.000312751 0.00034449
4.75 10 0.000373402 0.000479896939059472 0.000575791198474077 0.000632797 0.000702495
5 10 0.000747234 0.000970994 0.00116898951893281 0.0012674 0.00141829
5.25 10 0.00148338 0.00198262481010852 0.00235984531391043 0.00273923 0.00309991
5.5 10 0.00286358 0.00389771268092366 0.00461545090168328 0.00549108 0.00627629
5.75 10 0.00549771 0.0075004 0.00893844779903977 0.0100063 0.0114998
6 10 0.0100052292125831 0.013796 0.0163084783499938 0.0170469 0.0195682
6.25 10 0.0166821 0.023743 0.0269395 0.0274638 0.0311825
6.5 10 0.0254405 0.0388221 0.0416971 0.0422059 0.0483923
6.75 10 0.0353603 0.0597461 0.0618389 0.0623187 0.0733968
7 10 0.0454058 0.0858711 0.087038 0.0875773 0.107476
7.25 10 0.0549971 0.115552500246262 0.116307 0.11677 0.150246
7.5 10 0.063133498219708 0.144044484503404 0.144967 0.145554 0.195554
7.75 10 0.0695866543791877 0.169086088512943 0.170258 0.171027 0.237817
3 20 1.4403343824167e-06 1.67295260136207e-06 1.76733e-06 2.01567e-06 2.34458e-06
3.25 20 2.98246e-06 3.43577e-06 3.73659e-06 4.1817e-06 4.73773e-06
3.5 20 6.08591e-06 7.09947e-06 7.8185e-06 8.59915603285238e-06 9.55486000000001e-06
3.75 20 1.25131e-05 1.46126171105444e-05 1.64824e-05 1.7740987148037e-05 1.94222e-05
4 20 2.57363e-05 3.0391840937601e-05 3.46418e-05 3.6936812574324e-05 4.02588e-05
4.25 20 5.3564e-05 6.32913e-05 7.21329396651551e-05 7.71692e-05 8.30091e-05
4.5 20 0.000110526 0.000133541 0.0001497621509999 0.000159142 0.000172502
4.75 20 0.000226956 0.000279708 0.000309263 0.000326103 0.000355816
