Var1 Var2 Var3 Var4 Var5
3 0 0.0416393 0.0738046 0.130193
3.25 0 0.0642061 0.128275 0.224365
3.5 0 0.0971466 0.214986172674696 0.378965
3.75 0 0.143259 0.367128 0.613123
4 0 0.207751 0.599408 0.959232
4.25 0 0.299049 0.913671 1.49139
4.5 0 0.427454 1.35868 2.2281
4.75 0 0.607298 1.98492 3.22258
5 0 0.837716 2.79593 4.56076
5.25 0 1.00217 3.48574274494446 6.71315
5.5 0 1.08903 4.27136 8.41283
5.75 0 1.27235 4.78491 9.37003
6 0 1.46699 5.22921 9.43701
6.25 0 1.66879637101855 6.02262 9.20709
6.5 0 1.89782130543812 6.05044 9.32359
6.75 0 2.17553137776406 6.45223 10.0244
7 0 2.44851 7.21872366133671 11.2677
7.25 0 2.61324 7.84841268870131 12.5032
7.5 0 2.66569 8.12039 13.1033
7.75 0 2.62715 8.10606 13.2215
3 2 0.0413938 0.0723646 0.127583
3.25 2 0.0638585 0.125849 0.220006
3.5 2 0.0966397 0.212381111132099 0.371746
3.75 2 0.142461 0.365052 0.601369
4 2 0.20657 0.595956 0.941021
4.25 2 0.297257 0.9081 1.46321
4.5 2 0.424806 1.35016 2.18682
4.75 2 0.603822 1.97317 3.16692
5 2 0.833624 2.78174 4.48568
5.25 2 1.01262 3.45630891048279 6.64414
5.5 2 1.11992 4.31956 8.40634
5.75 2 1.33824 4.89654 9.58602
6 2 1.58602 5.6516 10.003
6.25 2 1.85893 6.63575 10.1462
6.5 2 2.1480300517892 6.81998 10.5111
6.75 2 2.43443773791763 7.20801 11.2003
7 2 2.66744 7.86511930877511 12.2812
7.25 2 2.77929 8.34763210736643 13.3012
7.5 2 2.79065 8.50156 13.7205
7.75 2 2.73191 8.42988 13.7517
3 5 0.0398747 0.0656459 0.115432
3.25 5 0.0613777 0.117044 0.198737
3.5 5 0.0926482 0.202824 0.335219
3.75 5 0.136498 0.349625 0.542559
4 5 0.197996 0.567208940551074 0.850331
4.25 5 0.285268 0.871032 1.32631
4.5 5 0.408431 1.29724 1.99091
4.75 5 0.580893 1.8967 2.89483
5 5 0.804353 2.68146 4.11285
5.25 5 1.00543 3.41006 6.05044
5.5 5 1.17172 4.05723001473344 7.8348
5.75 5 1.45321 5.08943 9.32567
6 5 1.76383 6.27469 10.2939
6.25 5 2.07750617596364 7.11086 10.8827
6.5 5 2.3625393355671 7.36182 11.3553
6.75 5 2.60953807265482 7.70475 11.9262
7 5 2.78575 8.21908634887724 12.857
7.25 5 2.85546 8.57936290199235 13.684
