Var1 Var2 Var3 Var4 Var5
3 0 0.0378417153559431 0.110868 0.320551
3.25 0 0.0578553 0.179572 0.492312
3.5 0 0.0864402162186234 0.279493 0.732129
3.75 0 0.124325131070448 0.420909 1.05922
4 0 0.177165046954632 0.60198748444348 1.50198
4.25 0 0.250990431603435 0.863229 2.10072
4.5 0 0.353048275503856 1.24146 2.89813
4.75 0 0.493257523893506 1.77081 3.94544
5 0 0.659066398264002 2.41542 5.25372
5.25 0 0.756701213348544 2.8525275385471 7.3333
5.5 0 0.813353 3.27388325362656 8.98779
5.75 0 0.945447 3.84151 9.79807
6 0 1.08292651383661 4.36151 9.64108
6.25 0 1.20617569618012 4.1649044883091 9.20838
6.5 0 1.38378486621388 4.27671995984857 9.13271
6.75 0 1.57516818800692 4.64931 9.63113
7 0 1.7265 5.15293 10.9598
7.25 0 1.81958 5.59814 11.9941
7.5 0 1.82667 5.73968 12.4012
7.75 0 1.77519 5.66426 12.3483
3 2 0.0375726060775683 0.110075 0.313493
3.25 2 0.057419 0.178281 0.481535
3.5 2 0.0858382385850006 0.277489 0.716269
3.75 2 0.123444646319042 0.417866 1.0365
4 2 0.175929310148489 0.604809495333109 1.47041
4.25 2 0.249295305439773 0.856837 2.05797
4.5 2 0.350773622992253 1.2326 2.84192
4.75 2 0.490264881846766 1.75877 3.87356
5 2 0.655790125065186 2.40154 5.16381
5.25 2 0.752095508364248 2.8635 7.26444
5.5 2 0.838612 3.32486 8.9959
5.75 2 0.99301095631606 3.98794465260002 10.0454
6 2 1.17606179156869 4.73173 10.2672
6.25 2 1.34896546669902 4.61414375455505 10.1979
6.5 2 1.57638569415032 4.86182821947717 10.3604
6.75 2 1.77339104125554 5.22514 10.8264
7 2 1.89192 5.64897 12.019
7.25 2 1.94687 5.99089 12.8377
7.5 2 1.92378 6.04573 13.0658
7.75 2 1.85647 5.92478 12.9194
3 5 0.0358972291371693 0.105128 0.280306
3.25 5 0.054676 0.170062 0.430333
3.5 5 0.0818863319759834 0.264562 0.640372
3.75 5 0.117789931323745 0.391160176865961 0.927888
4 5 0.164424238391828 0.560792 1.31916
4.25 5 0.238308118516421 0.816353 1.85211
4.5 5 0.335661751475476 1.17538 2.56713
4.75 5 0.470084009145128 1.4722977758728 3.51906
5 5 0.631750485158624 2.04437657054458 4.7142
5.25 5 0.760964664506788 2.8346 6.59853
5.5 5 0.867760083788986 3.36155927356733 8.3983
5.75 5 1.07124838983012 4.26067 9.81319
6 5 1.31791511460002 4.76282354166939 10.6194
6.25 5 1.54604181349279 4.99102842984922 11.0116
6.5 5 1.74608497245465 5.33505212252341 11.2607
6.75 5 1.91354539295915 5.5906 11.6871
