Var1 Var2 Var3 Var4 Var5 Var6 Var7
3 0 9.49443e-05 0.000106828 0.000147775 0.000165609 0.00019233
3.25 0 0.000200347 0.000225841 0.000309612 0.000346935 0.000393478
3.5 0 0.000418684 0.000477959 0.000658307 0.000726623 0.000807252
3.75 0 0.000871971 0.00100775 0.00138699 0.00151283 0.00165199
4 0 0.00181184 0.00212038391204187 0.00280494 0.00313519 0.00337482
4.25 0 0.00372436 0.00442371 0.00560402 0.00643577 0.00687322
4.5 0 0.00751899 0.00911908 0.0109844 0.0130159 0.0139025
4.75 0 0.0147955 0.0185954 0.0209843 0.0258328 0.0278005
5 0 0.0276532 0.0369407 0.0416367216068339 0.0508994 0.0554616
5.25 0 0.0476067 0.0696575 0.0798014149035805 0.111926 0.124758
5.5 0 0.0750448 0.123038 0.145398101107784 0.22023 0.254104
5.75 0 0.115476 0.208517 0.263089702718152 0.362047 0.437069
6 0 0.162362 0.326707 0.432267543898392 0.49635 0.629449
6.25 0 0.210945940435739 0.463601 0.592386 0.614998 0.803186
6.5 0 0.262696 0.616738 0.700736 0.727404 0.98552
6.75 0 0.320655 0.790773 0.837348 0.868903 1.21015
7 0 0.381568 0.98107 1.01512 1.04095 1.48482610285314
7.25 0 0.433439218349245 1.15223022241983 1.18139871851047 1.20686 1.75264
7.5 0 0.464585698311237 1.26003841028858 1.294 1.32064 1.9419
7.75 0 0.47977689313552 1.32453325807908 1.35989 1.388 2.06189
3 2 9.45567e-05 0.000106378 0.000145271 0.00016275 0.000188927
3.25 2 0.000199636 0.000224998 0.000304472 0.000341147 0.000386805
3.5 2 0.00041739 0.000476385 0.000647834 0.000715005 0.000794161
3.75 2 0.000867965 0.00100289 0.00136362 0.00148649 0.0016233
4 2 0.00180084 0.00210738 0.00275496 0.00307811 0.00331275
4.25 2 0.0036996 0.0043933 0.00550402 0.00631807 0.00674776
4.5 2 0.00746502 0.00905204 0.0107898 0.012753293582932 0.013649
4.75 2 0.0146886 0.0184595 0.0207055335486505 0.0253915 0.0273181
5 2 0.0274568 0.0366789 0.0413354374505497 0.0500421 0.0545182
