Var1 Var2 Var3 Var4 Var5 Var6 Var7
3 0 0.0202771 0.0356110162238642 0.0535503 0.0886604 0.228513
3.25 0 0.0310354 0.054940482458246 0.081683 0.135179 0.313044
3.5 0 0.0456138 0.0803237322176808 0.126732 0.206965 0.429619
3.75 0 0.0656004 0.136090307560738 0.193172 0.311596 0.589074
4 0 0.0935147 0.187299199654887 0.289802 0.454483458964173 0.805579
4.25 0 0.132579 0.272594288940811 0.430686669592928 0.639326946735811 1.09962
4.5 0 0.187034 0.404592523026313 0.631368 0.892571708079999 1.49518
4.75 0 0.262007 0.603257352929477 0.917533 1.24774082592211 2.04595
5 0 0.350378 0.852187864822466 1.26946 1.67226149507007 2.74803
5.25 0 0.40447 0.838289684784961 1.51323 1.94133412354262 3.73306
5.5 0 0.4368 0.89752319434975 1.68484 2.34423 4.58522
5.75 0 0.509778 1.04305798326495 2.02934 2.62153 5.00446
6 0 0.587927 1.22932846789382 2.40886 2.93612062853206 4.92526
6.25 0 0.656669 1.52602894647987 2.42793 3.37453410444383 4.93387
6.5 0 0.688406774400465 1.62378 2.44642 3.70312 4.93716
6.75 0 0.757108647260273 1.88148 2.62494 3.99109 5.2673
7 0 0.846071344539435 2.17957566457106 2.95849134879407 4.49739905698282 5.77894
7.25 0 0.922870207318526 2.41009464663742 3.23380216640907 4.95401062621418 6.23193
7.5 0 0.940558059401381 2.50934085643747 3.36692 5.18078 6.42907
7.75 0 0.94705986018322 2.53463178022424 3.38529 5.22613 6.41702
3 2 0.0199009 0.034832644268186 0.0531014 0.0867114 0.223147
3.25 2 0.0303727 0.0537738053485689 0.0810766 0.132043 0.305649
3.5 2 0.0452764 0.0786174392942007 0.125762 0.202254 0.419497
3.75 2 0.0651127 0.134879707823659 0.191684 0.304599 0.575366
4 2 0.0928213 0.185613574083798 0.287573 0.4499866623719 0.787187
4.25 2 0.131100776117714 0.270512299049376 0.42673 0.632845199767732 1.07559
4.5 2 0.185812 0.401824319743573 0.627045 0.885215949279388 1.46414
4.75 2 0.260382 0.599304764268735 0.908654819939381 1.23782973152004 2.03212
5 2 0.347318469531972 0.781086020052858 1.26206 1.66086792729981 2.71784571281488
5.25 2 0.409258 0.847845294946457 1.53043 1.96068403093009 3.69228
5.5 2 0.450026 0.924461892630411 1.73502 2.34751 4.5797
5.75 2 0.537004 1.09845274945152 2.13653 2.75574019192789 5.11669
6 2 0.635173423373661 1.3323973330917 2.609 3.17541390218735 5.27412
6.25 2 0.727923996997166 1.68906018604543 2.67964 3.75479789167979 5.44582
6.5 2 0.77903820858904 1.83301 2.76265 4.18108 5.57577
6.75 2 0.846812475721545 2.10535 2.93765 4.46601 5.88524
7 2 0.921355584754814 2.37314276173153 3.22050736616058 4.89562846256084 6.28931
7.25 2 0.981045566844846 2.56160745709457 3.43664865847223 5.26446461861049 6.62196
7.5 2 0.984561008501525 2.62621988247303 3.52349 5.42146 6.72853
7.75 2 0.984870476891093 2.63540721535337 3.51971 5.43341 6.67123
3 5 0.0184738077011743 0.0309327442028878 0.050305 0.0774032 0.197713
3.25 5 0.0282427880462633 0.0482308434151676 0.0772798 0.117242 0.270908
3.5 5 0.0416608 0.0711366449922884 0.119878 0.180231 0.372353
3.75 5 0.0603047 0.113351818014159 0.18263 0.271733 0.511244
4 5 0.087387 0.175843473382781 0.274008 0.402422 0.703333
4.25 5 0.124927 0.257335575090243 0.39411822285105 0.587614 0.985256
4.5 5 0.176136 0.383137504047269 0.581131499085036 0.836790528400601 1.38216
4.75 5 0.244848 0.57296757614367 0.840513972988693 1.17504178716559 1.82887173624763
5 5 0.3302 0.712069323420051 1.15053 1.58898722923228 2.46148194354588
5.25 5 0.406569 0.841300423078952 1.51702 1.9301143118436 3.33101
5.5 5 0.472759 0.969888164745006 1.81836 2.27674664929742 4.24063
5.75 5 0.585663 1.1946530432807 2.32378 2.85055681333112 4.95009
6 5 0.710355 1.6958926841376 2.73681 3.50436282667351 5.53403757231304
6.25 5 0.795881547125314 1.83459334683064 2.87583 4.1766118890036 5.84693
6.5 5 0.849230721031236 1.9963 2.98172 4.50893 6.02025
6.75 5 0.905197265401223 2.25517 3.14836 4.78381 6.25886
7 5 0.964758845332892 2.48288368656799 3.36562199188944 5.11553969490377 6.5651
7.25 5 0.978574548891813 2.63612111409316 3.53447898994623 5.41289656510298 6.80476
7.5 5 1.01020524411225 2.69173068739105 3.61015 5.55352 6.89061
7.75 5 1.00896666083999 2.69758039446062 3.60177 5.55919 6.82394
3 10 0.014112926144413 0.0223575958055976 0.0405487 0.0555595 0.143775262623734
3.25 10 0.0214743034706945 0.0352691169849054 0.0636685 0.0834882 0.197178954536335
3.5 10 0.0320026826807964 0.0564360061908943 0.0977329 0.12902 0.273142959794298
3.75 10 0.0468140144691256 0.0879493 0.144967 0.19498 0.379930857061549
4 10 0.0676357195217663 0.134152 0.208181079541945 0.289964 0.529070236004079
4.25 10 0.0967886472712687 0.200914 0.303534170236594 0.425746 0.738316305735368
4.5 10 0.137287140159077 0.296004091297356 0.436742024129957 0.617788 1.02301
4.75 10 0.193970942533151 0.431356637211357 0.625858904861467 0.890629 1.41005
5 10 0.26438860073567 0.586996961253138 0.865711 1.24258 1.89529
5.25 10 0.344195 0.741052619268686 1.19942 1.63054159810066 2.54169265896362
5.5 10 0.422781597548588 0.991024791463191 1.5344 1.97527014353249 3.13309076484689
5.75 10 0.51647 1.1879311637472 1.85598 2.49887091114975 3.85376
6 10 0.61066656638688 1.38382239878487 2.14433 3.08523232542302 4.40368
6.25 10 0.691636274214902 1.60508 2.39707 3.59362 4.87966
6.5 10 0.74705505620718 1.83158 2.61858 3.9503 5.29219
6.75 10 0.83527548071128 2.08926 2.88827103321933 4.34940558687643 5.68843
7 10 0.900554105112034 2.31088540379919 3.12172105901222 4.74219997192672 6.06773
7.25 10 0.957823965057769 2.49115142369679 3.33008700329663 5.10021126787848 6.40449
7.5 10 0.973730660663215 2.58513761496073 3.46322 5.32358 6.59906
7.75 10 0.985944801467675 2.62837522460487 3.50592 5.40834 6.63276
3 20 0.00751797583653906 0.0113746 0.0203956 0.0270747 0.0743517786398599
3.25 20 0.011311305835627 0.0177738068093262 0.0309262 0.0400033 0.101642
3.5 20 0.01674219801987 0.0272918771973394 0.0463892 0.0612479 0.138831
3.75 20 0.0246226995982004 0.0429733361794209 0.0692032 0.0929688 0.19146
4 20 0.0358560744799171 0.0662195969729441 0.102346814048814 0.139442 0.264977
4.25 20 0.0517085406333008 0.100257503900872 0.149610519117842 0.206864 0.367271
4.5 20 0.0726099641540074 0.149231 0.217851328144432 0.304993 0.511178
4.75 20 0.106250728538945 0.221515 0.31684 0.448977 0.715707
5 20 0.146724659292701 0.314894 0.443690100624158 0.635228 0.974606
5.25 20 0.191344860143113 0.409346 0.593724 0.856068 1.27782
5.5 20 0.23723695395732 0.514947 0.75241 1.09454 1.59059
5.75 20 0.293133332365437 0.656935 0.937587 1.37534 1.95428
6 20 0.355981264704085 0.802063 1.14545 1.69355 2.36052
6.25 20 0.414044377178483 0.992659 1.40804 2.09767 2.7949
6.5 20 0.495872052183511 1.20474 1.65213505416986 2.45413579112207 3.26166
6.75 20 0.572007204391436 1.42600586353971 1.92686327361834 2.89381928562875 3.75162
7 20 0.651435560143305 1.63916566221102 2.21429579093383 3.3552912931487 4.26301
7.25 20 0.730472191354484 1.88095381959113 2.50038242508972 3.8147006530972 4.77112
7.5 20 0.770082190829933 2.05371108913934 2.74054 4.20235 5.19216
7.75 20 0.846209504289589 2.19840650710386 2.9223 4.49968 5.50121
3 30 0.00437382231346715 0.00632622 0.0114981783699644 0.0148362 0.0410326
3.25 30 0.00652807583688318 0.0100166 0.0178628451013584 0.0228924789794196 0.0556732
3.5 30 0.00961916016876876 0.0157664265184757 0.025552871711707 0.033679605101521 0.0757465
3.75 30 0.0142275087983849 0.0248650036792776 0.0375715 0.0515414269994055 0.1051
4 30 0.0208614538486356 0.0385521170672053 0.0558452023132563 0.0780880768769562 0.146502
4.25 30 0.0301210492413886 0.0584099095750727 0.0818893 0.114439293296109 0.203358
4.5 30 0.0434022037475769 0.0866241610107257 0.120817 0.172084082936281 0.284781
4.75 30 0.0628161449251235 0.129477 0.183725 0.255599306273685 0.403094
5 30 0.0877973692950583 0.181482 0.257897860523634 0.365994038662346 0.554447
5.25 30 0.115072198445274 0.244178 0.352118177354668 0.493348229197106 0.725746
5.5 30 0.144357279578561 0.308735 0.453147 0.650431 0.910629
