Var1 Var2 Var3 Var4 Var5 Var6 Var7
3 0 0.0471069 0.0844632160580678 0.112377 0.159330350366513 0.266509
3.25 0 0.0693662 0.123438234039045 0.191151 0.257351 0.426428
3.5 0 0.100732 0.17825 0.302386756040736 0.39762 0.655327
3.75 0 0.144369 0.267364297361706 0.467402513148258 0.591859 0.9704
4 0 0.205129 0.404353106999453 0.698650057737751 0.857209125687031 1.3982
4.25 0 0.290115 0.598994841859823 1.02583 1.21914741847655 1.97743
4.5 0 0.403057158497359 0.872662786590408 1.48262 1.7157340279628 2.74797
4.75 0 0.552120741019326 1.25531420270926 2.11643 2.41860061035923 3.80628
5 0 0.73755417896597 1.53209806722401 2.90104 3.28540399380102 5.1901
5.25 0 0.899848974304894 2.04652939687089 3.51003 4.32327825504098 7.03669
5.5 0 0.973626 2.26985669474491 3.85984 5.31415855585265 8.64779
5.75 0 1.1327 2.71275530817414 4.59604 5.78439986301151 9.4609
6 0 1.26344 3.18848295660146 5.30922422166865 5.83396982004865 9.34612
6.25 0 1.25356198064011 2.92423850553349 5.27105429466518 6.58772087356859 9.24933
6.5 0 1.32929445552259 3.0341863316296 5.28436315220716 7.50950104166395 9.27558
6.75 0 1.44151836376466 3.3715 5.60271 8.58976 9.90812
7 0 1.58813892423803 3.82460415498861 6.19413 9.54918622371705 10.8902
7.25 0 1.7074429949463 4.15213887155329 6.74789 10.3691514812674 11.7701
7.5 0 1.65673791697048 4.22395319638628 6.94014 10.6841 12.1686
7.75 0 1.6729642627553 4.2414671202248 6.87034 10.6102 12.1594
3 2 0.0467159 0.0829296026608252 0.11148 0.156482590648493 0.260503
3.25 2 0.0688054 0.121236940406556 0.189664 0.251872459572831 0.416966
3.5 2 0.0999485 0.174915239060633 0.296978 0.389416001949173 0.641102
3.75 2 0.143243 0.265257585672035 0.461091 0.579936472526944 0.949563
4 2 0.203582 0.401252703282174 0.692529 0.840636529273715 1.36888
