Var1 Var2 Var3 Var4 Var5
3 0 9.49443e-05 0.000146868 0.00019233
3.25 0 0.000203761 0.000311707 0.000393478
3.5 0 0.000437334 0.000662426 0.000807252
3.75 0 0.000933319249593932 0.00139743 0.00165199
4 0 0.00197930038985597 0.00293043 0.00337482
4.25 0 0.00417265287188529 0.00606479 0.00686507954983425
4.5 0 0.00867898250070987 0.0123484 0.0139025
4.75 0 0.0178611194543656 0.0247429 0.0278005
5 0 0.0357261159729076 0.0491345 0.0554616
5.25 0 0.0676869459639019 0.108709 0.124758
5.5 0 0.119706835057239 0.214433095261484 0.254104
5.75 0 0.196112 0.353368 0.437069
6 0 0.240831 0.484416 0.629449
6.25 0 0.268369 0.601678 0.803186
6.5 0 0.296361 0.710907 0.98552
6.75 0 0.336494 0.848261 1.21015
7 0 0.390087 1.02021 1.4798974832994
7.25 0 0.439482656303005 1.18263 1.75264
7.5 0 0.470481 1.294 1.9419
7.75 0 0.4855 1.35989 2.06189
3 2 9.45567e-05 0.000144342 0.000188927
3.25 2 0.000203028 0.000306576 0.000386805
3.5 2 0.000435939 0.000651973 0.000794161
3.75 2 0.000928910331632183 0.00137371 0.0016233
4 2 0.0019668916562307 0.00287754 0.00331275
4.25 2 0.00414416271681692 0.00595504 0.00673906558224628
4.5 2 0.00862116336859502 0.0121268 0.013649
4.75 2 0.0177306755124538 0.0243192 0.0273181
5 2 0.0354718567546419 0.048303 0.0545182
5.25 2 0.0676731430689706 0.106745 0.122507
5.5 2 0.121081156800665 0.211342 0.250208
5.75 2 0.196135 0.353544 0.437373
6 2 0.247533 0.498046 0.64725
6.25 2 0.283727 0.636192 0.849392
6.5 2 0.317463 0.759487010570544 1.05585
6.75 2 0.356891 0.899678 1.28358
7 2 0.404006 1.0566 1.53273314369113
7.25 2 0.444432 1.19539 1.77162
7.5 2 0.469331 1.29076 1.93713
7.75 2 0.48257 1.35164 2.04942
3 5 9.23563e-05 0.000133092 0.000173794
3.25 5 0.000198012 0.000282625 0.000355747
3.5 5 0.000424306 0.000600509 0.000729959
3.75 5 0.000900298505164278 0.00126179 0.00148833
4 5 0.00189671663375365 0.00263755 0.0030307
4.25 5 0.00400338828517385 0.00547574 0.00618916804585305
4.5 5 0.00834546103631397 0.0112048 0.0125938
4.75 5 0.0170885288564726 0.0224488 0.025193
5 5 0.0339917838651077 0.0444545 0.0501537
5.25 5 0.0658850440556362 0.0964543 0.110712
5.5 5 0.119012 0.190479 0.225655
5.75 5 0.181114 0.327041 0.404921
6 5 0.239645 0.482185221337613 0.627912
6.25 5 0.284463 0.638242 0.852717
6.5 5 0.322082 0.770801643914187 1.07196
6.75 5 0.358803 0.904508 1.29086
7 5 0.397636 1.03982 1.50798287689176
7.25 5 0.43026 1.1571 1.71280136910522
7.5 5 0.453244 1.24633 1.87064
7.75 5 0.468126 1.31099 1.98796
3 10 8.22491e-05 0.000106661 0.000136817
3.25 10 0.000174924 0.000222755 0.000278634
3.5 10 0.000371562 0.000470326 0.000568599
3.75 10 0.00078353322195775 0.000985095999999999 0.00115638
4 10 0.00164040871662992 0.00205388 0.00235075
4.25 10 0.00346528156716908 0.00429123 0.00482891823739335
4.5 10 0.00723964836175561 0.00885021 0.00991330999999999
4.75 10 0.0145099 0.0176512 0.0197616
5 10 0.0266751 0.0347189 0.0391289
5.25 10 0.0505058 0.0722847 0.0829937
5.5 10 0.0863816 0.13882 0.164692
5.75 10 0.132057 0.23944 0.296998
6 10 0.181084 0.372759 0.476825
6.25 10 0.227655 0.511569 0.684758
6.5 10 0.269469 0.646978 0.898624
6.75 10 0.306496 0.772632 1.10368
7 10 0.344483 0.900601 1.30879521136812
7.25 10 0.379341 1.01964 1.51214
7.5 10 0.407433 1.11975 1.6813
7.75 10 0.428102 1.19832 1.81766
3 20 5.59e-05 6.46475e-05 8.00104e-05
3.25 20 0.000117335 0.00013497 0.000161633
3.5 20 0.000245863 0.000283609 0.00032705
3.75 20 0.000514013 0.000588677 0.00066517
4 20 0.00106555539031329 0.00121164140630413 0.00135645640453093
4.25 20 0.00218087 0.00249153 0.00275795121349553
4.5 20 0.00432624 0.00508933 0.00559829
4.75 20 0.00832237 0.0102387 0.0112905
5 20 0.01536 0.0202529 0.0225573
5.25 20 0.0279651 0.0406092 0.0462277
5.5 20 0.0468884 0.0772081 0.0902073
5.75 20 0.0709966 0.131779 0.161241
6 20 0.0988258 0.204241 0.262499
6.25 20 0.129165027505977 0.292487 0.393131
6.5 20 0.162293 0.389994 0.543514
6.75 20 0.198235 0.49952 0.710351044411543
7 20 0.235174 0.612840596894232 0.895114276594851
7.25 20 0.272463 0.731083 1.08604
7.5 20 0.306798 0.841632 1.26537
7.75 20 0.336601 0.940582 1.42824
3 30 3.79873e-05 4.36241e-05 5.09193e-05
3.25 30 7.97647000000001e-05 9.05595e-05 0.000103271
3.5 30 0.000165264658019694 0.000187832 0.000209694
3.75 30 0.000341123 0.000385949 0.00042371
4 30 0.000695541 0.000794031 0.000866585
4.25 30 0.00138831 0.00161877 0.00176472
4.5 30 0.00275264 0.00331282 0.00354254
4.75 30 0.00530566 0.00662838 0.00717833
5 30 0.00979531 0.01306 0.0143931
5.25 30 0.0176159 0.0258659 0.0292228
5.5 30 0.029408 0.0485161 0.0568837
5.75 30 0.0445535 0.0828762 0.1018
6 30 0.0626664 0.129743 0.167403
6.25 30 0.0842067 0.189919 0.255758
6.5 30 0.108884 0.261664 0.362369964825784
6.75 30 0.13581 0.341885 0.488804488070849
7 30 0.165918 0.43239 0.632179839703358
7.25 30 0.19828 0.530841 0.789506
7.5 30 0.231222 0.632783 0.953072
7.75 30 0.263594 0.734857 1.11758
3 40 2.8355e-05 3.22163e-05 3.67529e-05
3.25 40 5.88432395459302e-05 6.57908493033183e-05 7.43664e-05
3.5 40 0.000121873 0.000135159 0.000150539
3.75 40 0.000247568 0.000278811 0.000305234
4 40 0.000501324 0.000568862 0.000619515
4.25 40 0.00100219 0.00116106 0.00125405
4.5 40 0.00198083 0.0023527013461857 0.00251859525454023
4.75 40 0.00380418 0.00473533 0.00507776943312506
5 40 0.0069939 0.00934607 0.0101741022508161
5.25 40 0.0124372 0.0182613 0.0205783
5.5 40 0.0207262 0.0341953 0.0400363
5.75 40 0.0317516 0.059093 0.0724835
6 40 0.0455044 0.0943064 0.12093
6.25 40 0.0616717 0.139074 0.185863611606921
6.5 40 0.0798014 0.19165 0.266813314366199
6.75 40 0.100694 0.253137 0.36297
7 40 0.124536 0.323899 0.475143
7.25 40 0.151247 0.403939 0.602381
7.5 40 0.180159 0.491856 0.742396
7.75 40 0.210818 0.58659 0.893978
3 50 2.21011691262556e-05 2.49355538108719e-05 2.87625e-05
3.25 50 4.54959039368507e-05 5.11494786393169e-05 5.73314e-05
3.5 50 9.35940894744785e-05 0.000104297412581356 0.000114509229540278
3.75 50 0.000190601894985571 0.000213517 0.000232785522806058
4 50 0.000384845867911581 0.000436122835553678 0.000473967301500673
4.25 50 0.000769463865210306 0.000887308821532224 0.000961287042065595
4.5 50 0.00152271045395585 0.00180412316116858 0.00193679314638607
4.75 50 0.00293284635313245 0.00363350365392372 0.00390970809941471
5 50 0.00540637495650668 0.00719118 0.00784588841577192
5.25 50 0.00961493819190971 0.0140960818611129 0.0158137960128554
5.5 50 0.0159954103352 0.0263702680210072 0.0307307656377212
5.75 50 0.0247045312300799 0.045942510118114 0.05609726861039
6 50 0.0356474504793596 0.0737780072904166 0.094594877141445
6.25 50 0.0485227683031041 0.109306075885681 0.146377327767771
6.5 50 0.0635734219999721 0.152326679344753 0.211320814913759
6.75 50 0.081651102685152 0.205084135945523 0.29153813594231
7 50 0.103434824842257 0.268204838440518 0.389302833562082
7.25 50 0.129678240599672 0.345377746134005 0.508279224782221
7.5 50 0.160463924953406 0.437259360669671 0.650553
7.75 50 0.196597 0.54579620947454 0.819061
3 70 1.48391307035655e-05 2.12237237114289e-05 2.51299682134239e-05
3.25 70 3.0626e-05 4.38497428606122e-05 5.06430499448598e-05
3.5 70 6.30567371922095e-05 9.04092490500883e-05 0.000101945573216086
3.75 70 0.000128192 0.000182893495484532 0.000204810520771156
4 70 0.000262509 0.000375107710570975 0.00041177211969368
4.25 70 0.000539845 0.000769151450098863 0.000835733959998156
