Var1 Var2 Var3 Var4 Var5 Var6 Var7
3 0 1.497467039686e-06 1.7666e-06 2.6951e-06 3.2056311557447e-06 3.97597e-06
3.25 0 3.18899e-06 3.72097e-06 5.74054e-06 6.72755e-06 8.00022e-06
3.5 0 6.84932e-06 7.81748e-06 1.2155e-05 1.39227e-05 1.60749e-05
3.75 0 1.41989765167667e-05 1.65288e-05 2.57803e-05 2.89106e-05 3.2533e-05
4 0 2.87459442743998e-05 3.4788e-05 5.40920999999999e-05 5.95322000000001e-05 6.58092413909796e-05
4.25 0 5.77896404503912e-05 7.23874e-05 0.000111455 0.000122730330926295 0.000134542157221409
4.5 0 0.00011476870475296 0.000148289 0.000224079 0.00024951876494626 0.000269213262554489
4.75 0 0.000232560057617926 0.00030934 0.000454087 0.000498953 0.000544213052978141
5 0 0.000460728869005037 0.00063084 0.000916573 0.000990789 0.00109920695913126
5.25 0 0.000865843149508398 0.00122112 0.00213192 0.00228077 0.00257625081152045
5.5 0 0.00156729814554388 0.00226969 0.00441483 0.00468294 0.00538629479383473
5.75 0 0.00297055732427217 0.00439181 0.00781645 0.00821813 0.00959820431569971
6 0 0.00540428456920813 0.00798329 0.0120089 0.0124949 0.0147037666807317
6.25 0 0.00928748266523233 0.0135428 0.0171472 0.0176345 0.0206841467064868
6.5 0 0.0150231098010803 0.0219893984767928 0.0248412 0.0253443 0.0291481381222694
6.75 0 0.0225490043457081 0.034715 0.0364355 0.040064 0.0425493305718434
7 0 0.0317548926906307 0.0535662 0.0543426 0.0631422 0.0645521092386299
7.25 0 0.0409706 0.0772417048963526 0.0774362 0.0946844 0.0953351
7.5 0 0.0479383 0.100109 0.100414 0.128552 0.129349
7.75 0 0.0526759 0.119733 0.120143 0.160498 0.161597
3 2 1.48848237092333e-06 1.75569e-06 2.63588e-06 3.16362e-06 3.88798e-06
3.25 2 3.17002e-06 3.69886e-06 5.61680999999999e-06 6.58293e-06 7.82681000000001e-06
3.5 2 6.80906e-06 7.77167e-06 1.18971e-05 1.36283e-05 1.5732e-05
3.75 2 1.40979650992197e-05 1.6406e-05 2.52017e-05 2.82631e-05 3.17993e-05
4 2 2.84963153943754e-05 3.44713e-05 5.28264e-05 5.81279000000001e-05 6.42443710496515e-05
4.25 2 5.72559117881931e-05 7.16846e-05 0.000108817 0.000119787776837426 0.000131326442754251
4.5 2 0.000113663115431766 0.000146775 0.000218836 0.000243591817734478 0.000262836139745574
4.75 2 0.000230413047915129 0.000306263 0.000444032 0.000487756 0.000531977771570479
5 2 0.000456748107351494 0.00062484 0.000896843 0.000969166 0.00107504990570816
5.25 2 0.000870221553995732 0.00122595 0.00209529 0.00224077 0.00253023032571924
5.5 2 0.0015903373143582 0.00230025 0.00434632 0.00460852 0.00529773448962414
5.75 2 0.00306739242338634 0.00452892 0.00784271 0.00824295 0.00960627972875997
6 2 0.00570261155763065 0.00841362 0.0124269 0.0129271 0.0151977859008103
6.25 2 0.0098972257026668 0.0144192 0.0180946 0.0186067 0.0218122808974496
6.5 2 0.0159504688565765 0.0233667 0.0262738 0.0268883 0.0308182682293161
6.75 2 0.0236754466733781 0.0364451 0.038212 0.0420546 0.044617490602218
7 2 0.0327445933871966 0.0552372 0.0560248 0.0651108 0.0665494479624063
7.25 2 0.0412152 0.0776833487185092 0.0779053 0.0952589 0.0959108
7.5 2 0.0476633 0.0995386 0.0998416 0.127821 0.128615
7.75 2 0.0522595 0.118789 0.119196 0.159233 0.160326
3 5 1.43083322795554e-06 1.68611e-06 2.35924e-06 2.83273e-06 3.47744e-06
3.25 5 3.04236e-06 3.54997e-06 5.02847e-06 5.89569e-06 7.00292e-06
3.5 5 6.52735e-06 7.45034e-06 1.06514e-05 1.22056e-05 1.40781e-05
3.75 5 1.34781753978516e-05 1.5658e-05 2.24973e-05 2.52381e-05 2.83747e-05
4 5 2.71365961514889e-05 3.27613e-05 4.7052e-05 5.17861e-05 5.71833704144295e-05
4.25 5 5.47355541704351e-05 6.83726e-05 9.75226e-05 0.000107176460974272 0.000117565922377201
4.5 5 0.000109312490685082 0.000140741 0.000197855 0.000219851719682895 0.000237309694034167
4.75 5 0.00022140499510676 0.000293223 0.000402679 0.000441656 0.000481589227267765
5 5 0.000438908195292118 0.000597734 0.000813508 0.000877859 0.000972983540719341
5.25 5 0.000842905197390252 0.00118106 0.00184683 0.00197181 0.00222279939554053
5.5 5 0.00157886888528361 0.00226988 0.00381627 0.00403955 0.00463153210032112
5.75 5 0.00314909414084047 0.0046189 0.00717653 0.007532 0.00876170104125081
6 5 0.00596914945899778 0.0087534 0.0120044 0.0124755 0.0146214320150973
6.25 5 0.010192583813781 0.0147847 0.0178635 0.0183594 0.0214583034216484
6.5 5 0.0161541694136122 0.0236137 0.0261523 0.0271298 0.0306165754238972
6.75 5 0.0237020601313171 0.036471 0.0380567 0.0420544 0.0444073692820756
7 5 0.0321258852323565 0.0542024 0.0549099 0.0638791 0.0652162135471562
7.25 5 0.0397626 0.0749888781049252 0.0751922 0.0919436 0.0925578
7.5 5 0.0459344 0.0959481 0.096242 0.123218 0.123994
7.75 5 0.050583 0.114991 0.115386 0.154149 0.155217
3 10 1.20033393710937e-06 1.41035e-06 1.72637e-06 2.04624e-06 2.50431e-06
3.25 10 2.5356e-06 2.95897e-06 3.62204e-06 4.25218e-06 5.03761e-06
3.5 10 5.41669e-06 6.18384e-06 7.65968e-06 8.78777999999999e-06 1.01129e-05
3.75 10 1.11757903673564e-05 1.29141e-05 1.61306e-05 1.81145e-05 2.03259e-05
4 10 2.23873555608702e-05 2.6858e-05 3.36821e-05 3.71035e-05 4.08650304474115e-05
4.25 10 4.57560240222621e-05 5.6723e-05 7.10315e-05 7.77415135093996e-05 8.54008496444551e-05
4.5 10 9.26427440704501e-05 0.00011817 0.000147009 0.000162539608142255 0.000175660665010779
4.75 10 0.000187042083823466 0.000244975 0.000300503 0.000328237 0.000357686356278968
5 10 0.000370974539152816 0.000498358 0.000607904 0.000653496 0.000722642513793977
5.25 10 0.000735682428689165 0.00101409 0.00134179 0.00142667 0.00160091756334885
5.5 10 0.00141855674015935 0.0020025 0.00274617 0.00289479 0.00329576169527607
5.75 10 0.00273070097048583 0.00392774 0.00508787 0.00532088 0.00613541813228935
6 10 0.00502379700904488 0.00723859 0.00872176 0.00904091 0.0105012870634121
6.25 10 0.00871162744278753 0.0124794 0.0141854 0.014432 0.016700445940698
6.5 10 0.0140406192199019 0.0203967 0.0218632 0.023327 0.0254792297070436
6.75 10 0.0206713636124875 0.031754 0.0327539 0.036493616698764 0.0381479570085983
7 10 0.027894817657963 0.0470892 0.0475543 0.0554692 0.0564770994987315
7.25 10 0.0350259 0.0661150467360331 0.0663212 0.081107 0.0816101
7.5 10 0.0411556302238682 0.0860938 0.0863606 0.110586 0.111314
7.75 10 0.0461358 0.104923 0.105285 0.140671 0.141678
3 20 7.03898e-07 8.21586e-07 8.64052999999999e-07 9.96766e-07 1.21145e-06
3.25 20 1.47607e-06 1.71455e-06 1.83797e-06 2.0653e-06 2.43222e-06
3.5 20 3.11055e-06 3.551693151545e-06 3.91689e-06 4.25631e-06 4.87314e-06
3.75 20 6.41812e-06 7.41819379809904e-06 8.22357e-06 8.80088e-06 9.83219e-06
4 20 1.3051e-05 1.54199345456793e-05 1.68622e-05 1.8138e-05 1.98563687711349e-05
4.25 20 2.67253973513768e-05 3.24618e-05 3.52118e-05 3.78435e-05 4.14336114718099e-05
4.5 20 5.41277701749429e-05 6.74091e-05 7.31547e-05 7.94461e-05 8.55973062713574e-05
4.75 20 0.000109881913794252 0.000139804 0.000151214 0.000162926908606786 0.000176186279069456
5 20 0.000219993524211753 0.000285425 0.000308434 0.000328638 0.000358463266352053
5.25 20 0.000442684760983824 0.000585746 0.000653142 0.000683436 0.000759440668249266
5.5 20 0.00086809964848011 0.00117134 0.00132186 0.00137321 0.00154074306085783
5.75 20 0.00169403893721236 0.00231657090330383 0.00258443 0.00265617 0.00299067889747696
6 20 0.00317151041002828 0.00438795 0.00473499 0.00492744 0.00549507825418877
