Var1 Var2 Var3 Var4 Var5 Var6 Var7
3 0 0.0285014786757838 0.0366561 0.0473869286135026 0.059826 0.0748959
3.25 0 0.0463539 0.0662745 0.0854022868496947 0.10747 0.133693
3.5 0 0.0734945 0.118032 0.150375 0.191091 0.236605
3.75 0 0.112982 0.194647126448894 0.259387 0.328652 0.405502
4 0 0.16942 0.307543157225899 0.434102 0.550194 0.68709
4.25 0 0.250888 0.463480692624404 0.692759836439335 0.871929 1.13704
4.5 0 0.368304 0.696539 1.06287575910164 1.33004 1.79633
4.75 0 0.537698 1.06289 1.61159 1.96914 2.72769
5 0 0.763713 1.559 2.35704 2.85752 4.03081
5.25 0 0.952175117998741 2.00784 3.46716 4.34944 6.2364
5.5 0 1.04812 2.38971463070833 4.29236349699722 5.4612 7.92628
5.75 0 1.22893 2.69395709137665 4.86369 6.07748 8.89718
6 0 1.42234 3.15617 4.9021 6.12882 9.02177
6.25 0 1.6262 3.66724 5.4978 6.77051 8.87119
6.5 0 1.77034336545818 4.2442 5.89545 7.28876 9.22759
6.75 0 1.94652941827173 4.94449 6.32278 7.83943 10.0182
7 0 2.16428834956049 5.68430053606828 7.08440694220369 8.66988 11.1858
7.25 0 2.34897582985071 6.24047278380913 7.73072306437878 9.41926 12.2729
7.5 0 2.39524980122187 6.44258061718218 8.04489 9.77584 12.8659
7.75 0 2.3938808102425 6.44671113108522 8.06641 9.79861 13.027
3 2 0.0283544199292489 0.03647 0.0464913 0.058692 0.0734732
3.25 2 0.0461303 0.0659522 0.0838647 0.105471 0.131202
3.5 2 0.0731514 0.115883 0.147583 0.187598 0.232276
3.75 2 0.112404 0.19353586003151 0.254514 0.322578 0.398001
4 2 0.168527 0.303284385562537 0.426136 0.540079 0.674448
4.25 2 0.249416 0.45692759950437 0.679957263767715 0.856132 1.11593
4.5 2 0.366032 0.69217 1.05289 1.30629 1.76345
4.75 2 0.534527 1.0565 1.60181 1.93605 2.68063
5 2 0.759936 1.55106 2.34499 2.81217 3.96493
5.25 2 0.963625 2.01626 3.42949 4.30418 6.1678
5.5 2 1.07627 2.38115483716177 4.30396219377773 5.45445 7.91104
5.75 2 1.28981 2.81002 4.96756 6.21043 9.08516
6 2 1.53326 3.40122 5.19918932842217 6.48755 9.5437
6.25 2 1.8029 4.06461 6.09337 7.50328 9.74113
6.5 2 2.00098708932566 4.78093 6.61602 8.18126 10.3598
6.75 2 2.16586370425578 5.50399 7.02901 8.7168 11.1414
7 2 2.34695006197716 6.16280205781838 7.68036827071071 9.39834 12.1277
7.25 2 2.48651671239771 6.6044413506578 8.19120929628861 9.96862 12.9906
7.5 2 2.46240007856684 6.71315389593708 8.38361 10.1873 13.4091
7.75 2 2.4791348213138 6.73072708323338 8.35245 10.146 13.4903
3 5 0.027366590822043 0.0352124 0.0431004 0.053296 0.066705
3.25 5 0.0444448 0.0635296 0.0776021 0.0956115 0.118922
3.5 5 0.0702845 0.106753 0.135411 0.169727 0.210131
3.75 5 0.107899 0.185253381840905 0.237790453384964 0.293777 0.360099
4 5 0.161771 0.280345956007116 0.404491 0.491117207427135 0.610995
4.25 5 0.239643 0.425628 0.649845 0.77941 1.01371
4.5 5 0.352232 0.66575 1.01263 1.19404 1.60834
4.75 5 0.514455 1.01621 1.54061 1.776 2.45351
5 5 0.733095 1.49517 2.2603 2.65157 3.63756
5.25 5 0.955532 1.99746 3.12455 3.92973 5.61545
5.5 5 1.12186 2.394 4.0554 5.0877 7.35545
5.75 5 1.39376 3.03281 4.81921 6.03896 8.80515
6 5 1.69551 3.75595 5.63623 6.88813 9.77322
6.25 5 2.00286 4.5093 6.75918 8.31302943899353 10.385
6.5 5 2.16532735752796 5.21936 7.09978 8.75281814324359 11.1426
6.75 5 2.30120631781714 5.85875 7.43604 9.2306 11.8093
7 5 2.44087863336908 6.40270338609195 7.97750385049121 9.75743 12.6015
7.25 5 2.54291425923713 6.74660344415506 8.36848680028944 10.1835 13.2805
7.5 5 2.5433660093139 6.83084630485471 8.53264 10.3682 13.6564
7.75 5 2.55567578801747 6.7317715629311 8.49721 10.3214 13.73
3 10 0.0232495237691318 0.0299523 0.032998 0.0400654 0.0499545
3.25 10 0.0375185 0.0497689 0.0608987264112025 0.0721404998958422 0.0884757
3.5 10 0.0588304 0.0845427266845741 0.108993 0.127429975938967 0.155304
3.75 10 0.0902575 0.140202283709362 0.198592 0.219453564925262 0.267634
4 10 0.135385 0.220548 0.338127 0.365143392554213 0.453734
4.25 10 0.201262 0.35704 0.545006 0.588635 0.758299
4.5 10 0.297045 0.560647 0.852564 0.95514 1.21427
4.75 10 0.434295 0.856365 1.29793 1.49335 1.88636
5 10 0.621634 1.26506 1.90348 2.24148 2.82611
5.25 10 0.829442 1.7293 2.60708 3.09804 4.1546
5.5 10 0.999173 2.12422 3.19585 3.83672 5.36219
5.75 10 1.24475 2.69875 4.05365 4.90919 6.54068
6 10 1.51692 3.34943 5.02053 6.12694 7.67731
6.25 10 1.74350414350456 4.04669 5.65086 7.00236 8.84249
6.5 10 1.92729103337294 4.72677 6.18754 7.68857 9.77992
6.75 10 2.09446958519452 5.35014 6.79193 8.30508335117811 10.6811
7 10 2.24907391532386 5.87803181533389 7.31990820779671 8.94183 11.5804
7.25 10 2.38096460094293 6.29294331983787 7.80900988805749 9.49988 12.4205
7.5 10 2.4232714605969 6.48080667509394 8.10369 9.8448 12.9981
7.75 10 2.4396825546994 6.53910766689182 8.19166 9.94941 13.2649
3 20 0.0133362093887627 0.0159794011262531 0.0190303 0.021381 0.0255712
3.25 20 0.021343423202485 0.02761538303329 0.0337352 0.03817779513772 0.0457762
3.5 20 0.0332822378519294 0.0470318965531492 0.0614087761309246 0.0675437651266919 0.0807311779434636
3.75 20 0.0509505263793338 0.0777677 0.106697313912922 0.119753 0.141935
4 20 0.0764753144126592 0.130333 0.177838 0.20575 0.242748
4.25 20 0.113187886851797 0.210453 0.285105 0.336638309550153 0.406615
4.5 20 0.166490486369526 0.330238 0.4437 0.54273585743491 0.654831
4.75 20 0.244637469942438 0.508873 0.67709 0.827821 1.02412
5 20 0.353135056277397 0.758978 1.00441 1.22637 1.54482
5.25 20 0.486985713039619 1.04996 1.43078 1.74503 2.22265
5.5 20 0.59826 1.30604 1.80387 2.1998 2.82431
5.75 20 0.727294353523037 1.64174 2.21254 2.72097 3.49133
6 20 0.875305830177971 2.03932 2.67065 3.30998 4.24057
6.25 20 1.03794598738997 2.50139 3.21048 3.97373 5.09254
6.5 20 1.21312725189127 3.01453 3.81564177422445 4.69005 6.0296
6.75 20 1.39855236613757 3.5520223380077 4.44264909750406 5.43825 7.04882
7 20 1.59005938825095 4.1016058619067 5.10784188661301 6.22445 8.13647
7.25 20 1.74439636813086 4.6344272072717 5.75997795666396 7.00196 9.23465
7.5 20 1.92717293176836 4.97469191161005 6.30207 7.6542 10.1876
7.75 20 2.0151666793109 5.3345337241131 6.70351 8.13901 10.9335
3 30 0.00783658358299197 0.00920403362961077 0.0111902 0.0124305 0.0148305
3.25 30 0.0125341219997478 0.0163637 0.0198035 0.0225943 0.027057
3.5 30 0.0195263433794446 0.0278079 0.0348059 0.0399248 0.0479237
3.75 30 0.0298828559622977 0.0469583 0.0605414 0.0722538 0.0823631
4 30 0.0449253067915932 0.0786999 0.104366 0.123155 0.141048
4.25 30 0.0667035208625421 0.127232 0.168266 0.199508 0.237011
4.5 30 0.0985916626905732 0.200113 0.262787969865284 0.314773037544256 0.383518
4.75 30 0.14553571980291 0.308803 0.398652500800783 0.487724775763694 0.602559
5 30 0.210993073005816 0.461652 0.593645373722605 0.728006222927166 0.912166
5.25 30 0.290041544374359 0.642097 0.84168 1.02683 1.30034
5.5 30 0.357302200399735 0.805341 1.05396 1.28466 1.6536
5.75 30 0.439784440195434 1.01161 1.3215 1.60959 2.06128
6 30 0.536145418189243 1.26451 1.6104495018746 1.98512036331888 2.55314
6.25 30 0.650701604000513 1.5686210905141 1.97865231279462 2.43387 3.14806
6.5 30 0.782739066771739 1.90812051661149 2.39558687486262 2.95467 3.84927
6.75 30 0.933182765729202 2.33189296873342 2.90409701602415 3.55661 4.6686
7 30 1.09998450459851 2.79019762691807 3.47986366667326 4.23359 5.60201
7.25 30 1.25858120584869 3.27804674579505 4.08343273975751 4.96011 6.61856
7.5 30 1.43183068627978 3.70239609679674 4.66703 5.66519 7.62521
7.75 30 1.56727071750438 4.11181019517679 5.18929 6.29745 8.55096
3 40 0.0051188513311526 0.00594909 0.0071909826109185 0.00803162047885645 0.00969319
3.25 40 0.00818353384349514 0.0104935391325896 0.012696 0.0144908884700334 0.0173367
