Var1 Var2 Var3 Var4 Var5 Var6 Var7
3 0 9.49443e-05 0.000106828 0.000146868 0.000167322 0.00019489
3.25 0 0.000202728 0.000225841 0.000311707 0.000350336 0.000398048
3.5 0 0.000433456 0.000477959 0.000662426 0.000733031000000001 0.000815453
3.75 0 0.00092631 0.00100775 0.00139743 0.00152443 0.00166675
4 0 0.00191865514293718 0.0021187951791952 0.00293043 0.00315752 0.00340148
4.25 0 0.00390240044468385 0.00442371 0.00606479 0.00646058 0.00690108168404761
4.5 0 0.00780651324825963 0.00911908 0.0123484 0.0131438631811155 0.0139753379338015
4.75 0 0.0152529262404963 0.0185954 0.0247429 0.026543137634895 0.0279295047484969
5 0 0.0283760134982811 0.0369407 0.0491345 0.0520823 0.0556854979754479
5.25 0 0.0487273162171607 0.0696575 0.108709 0.114021 0.125133324430662
5.5 0 0.076729725306569 0.123038 0.214433095261484 0.223687 0.254717657406095
5.75 0 0.118012521563316 0.213225 0.353368 0.367204 0.438041846026396
6 0 0.165935654183915 0.333936 0.484416 0.503119 0.630956335907785
6.25 0 0.215766445409824 0.473832 0.601678 0.617602 0.805448197335679
6.5 0 0.268504027906303 0.630389 0.710907 0.852315 0.988476783294555
6.75 0 0.328158341079576 0.808346 0.848261 1.12354 1.21515383454416
7 0 0.384182191471094 0.997911743541055 1.02021 1.4225 1.48784
7.25 0 0.43831 1.15681 1.18263 1.69256 1.76569
7.5 0 0.470481 1.2657 1.294 1.87127 1.95241
7.75 0 0.4855 1.33017 1.35989 1.98241 2.06852
3 2 9.45567e-05 0.000106378 0.000144342 0.000164454 0.000191499
3.25 2 0.000202035 0.000224998 0.000306576 0.00034456 0.000391405
3.5 2 0.000432036 0.000476385 0.000651973 0.000721451 0.000802406
3.75 2 0.000921853 0.00100289 0.00137371 0.0014910538489826 0.00163809
4 2 0.001906965755417 0.00210738 0.00287754 0.00310053 0.00333949
4.25 2 0.00387643264241486 0.0043933 0.00595504 0.00634366 0.00677493243881105
4.5 2 0.00775067942070173 0.00905204 0.0121268 0.0129050625607202 0.0137220074186079
4.75 2 0.0151433588399139 0.0184595 0.0243192 0.0260839524055058 0.0274479544250525
5 2 0.028176062518423 0.0366789 0.048303 0.0511948 0.0547428622335196
5.25 2 0.0487175065727631 0.0696459 0.106745 0.111957 0.122887427671031
5.5 2 0.07749233249304 0.12427 0.211342 0.220231 0.250834419363489
5.75 2 0.121040605676475 0.218717 0.353544 0.367402 0.438387543288177
6 2 0.173531575135 0.349249 0.498046 0.517273 0.648850948259147
6.25 2 0.230114037699056 0.505366 0.636192 0.658725 0.850263040133219
6.5 2 0.288573917787997 0.677597 0.759487010570544 0.916175 1.05950948004793
6.75 2 0.347650706251386 0.858261 0.899678 1.19294 1.28895824530725
7 2 0.399643 1.03356 1.0566 1.47357 1.54097
7.25 2 0.443068 1.16929 1.19539 1.71076 1.78469
