Var1 Var2 Var3 Var4 Var5 Var6 Var7
3 9.3 2.18977360362248e-05 2.38249e-05 2.74968e-05 2.88757e-05 3.33313e-05
3.25 9.3 4.57224654805875e-05 5.10244e-05 5.77354e-05 6.11352e-05 6.77868e-05
3.5 9.3 9.51738165504452e-05 0.000108822 0.000120863 0.000128975 0.000137989
3.75 9.3 0.000198324358215664 0.000231218350859859 0.000253355 0.00027227 0.000282474
4 9.3 0.000410234126396527 0.000488714270673694 0.000527674 0.0005707 0.000576982
4.25 9.3 0.000839304570723731 0.00102057788046048 0.00108847 0.00116348 0.00119263
4.5 9.3 0.0016818953190114 0.00208698233603761 0.00220135 0.0023267 0.00242409
4.75 9.3 0.00336127307489251 0.00423552436832844 0.00443493 0.00464533 0.00490923
5 9.1 0.00667523796881067 0.00852624216757191 0.00886045 0.00920869 0.00986182
5.25 7.2 0.0146730070017139 0.0191313654715634 0.019737 0.0203645 0.0221326
5.5 5.6 0.0291152922232428 0.0390582969318022 0.039986 0.0409226 0.0450155
5.75 4.2 0.0489023426939757 0.0691300211420216 0.0703031 0.0714138 0.079554
6 2.9 0.0688074305077028 0.106322839300725 0.107672 0.108811 0.123896
6.25 1.9 0.0852241240675639 0.14751642056548 0.149116 0.150336 0.177495
6.5 1.1 0.101832195066776 0.197693666085733 0.199904 0.201448 0.249143
6.75 0.6 0.122374201767535 0.262524622473196 0.265477 0.267648 0.347103
7 0.2 0.147683601712899 0.342362192493273 0.346442 0.34949 0.472323
7.25 0 0.172185477865583 0.422686062358816 0.427981 0.431972 0.603003
7.5 0 0.188422099599099 0.482849908652817 0.489162 0.493904 0.7064
7.75 0 0.197233973019691 0.521905076747918 0.528982 0.53425 0.778102
3 9.5 2.14557203843325e-05 2.33303e-05 2.69195e-05 2.82644e-05 3.26314e-05
3.25 9.5 4.4834245182165e-05 4.99995e-05 5.65631e-05 5.98807000000001e-05 6.64113999999999e-05
3.5 9.5 9.34025373070078e-05 0.000106712 0.000118496 0.000126415 0.000135289
3.75 9.5 0.000194366277602736 0.000226378863619976 0.000248024 0.000266459 0.000276532
4 9.5 0.000401556707994579 0.000477822438618799 0.000515861 0.000557722 0.000564062
4.25 9.5 0.00082208877856802 0.000998326901343302 0.00106464 0.00113783 0.00116621
4.5 9.5 0.00164908251450799 0.00204335127364895 0.0021551 0.00227745 0.00237229
4.75 9.5 0.0033011583402754 0.00415380886340838 0.00434896 0.00455468 0.00481202
5 9.3 0.00656082519580203 0.00836922248177894 0.0086967 0.00903728 0.00967488
5.25 7.5 0.0144337001468787 0.0187941981966575 0.019388 0.0200022 0.0217272
5.5 5.9 0.0286573224603791 0.0384062094218662 0.0393177 0.0402363 0.0442356
5.75 4.6 0.0488327826323372 0.0690057126508457 0.0701795 0.071288 0.0793865
6 3.6 0.070612313278386 0.109117503213655 0.110505 0.111681 0.127152
6.25 2.8 0.0895358357135479 0.154942127966571 0.156696 0.157985 0.186533
6.5 2.3 0.108094585579173 0.209979302021153 0.212233 0.213878 0.264536
6.75 2.1 0.129196387622239 0.277179675339471 0.280305 0.282599 0.366517
7 2 0.152738903027442 0.354337521532485 0.358313 0.361471 0.488536
7.25 2 0.173827962197852 0.426878782780415 0.432233 0.436267 0.60902
7.5 2 0.187877450374598 0.480977959734098 0.487743 0.492475 0.704365
7.75 2 0.196050322337612 0.5193402865675 0.5258 0.531036 0.773432
3 10.5 1.94910321987751e-05 2.11596e-05 2.4365e-05 2.55611e-05 2.95381e-05
3.25 10.5 4.0453255643516e-05 4.53298e-05 5.12257e-05 5.41769e-05 6.01513e-05
3.5 10.5 8.50198196665018e-05 9.6771e-05 0.000107356 0.000114396 0.00012258
3.75 10.5 0.000176581328089444 0.000204674536560897 0.000224162 0.000240493 0.000249942
4 10.5 0.000364543255341841 0.000431468803372606 0.000465602 0.000502553 0.000509112
4.25 10.5 0.000752261457789798 0.000908018255781083 0.000967908 0.0010334 0.00105897
4.5 10.5 0.00152414538916495 0.00187422546053778 0.0019779 0.00208869 0.00217374
4.75 10.5 0.00305736190227074 0.00382191003856318 0.00399983 0.00418621 0.00441707
5 10.3 0.00606744623725353 0.00769419912306343 0.0079925 0.00830061 0.00887191
5.25 8.8 0.0130334760830327 0.0168711224304234 0.0173999 0.0179416 0.0194436
5.5 7.5 0.0257275249705784 0.0343024850481105 0.0351153 0.0359253 0.0394049
5.75 6.5 0.0448705859983202 0.0633112327613157 0.0643991 0.0654159 0.0727423
6 5.8 0.0677655147045389 0.104798571356344 0.106113 0.107258 0.122073
6.25 5.4 0.0888522374169389 0.153947269080154 0.155662 0.156968 0.185385
6.5 5.1 0.10886003583666 0.211707113176177 0.213905 0.215589 0.266763
6.75 5 0.12964095333809 0.277906873703433 0.281244 0.283566 0.367902
7 5 0.150252619220805 0.347951883824444 0.352389 0.355502 0.480594
7.25 5 0.168219474953565 0.412591099427662 0.418147 0.422053 0.589279
7.5 5 0.181320758852461 0.464595899004191 0.470697 0.475266 0.679826
7.75 5 0.190239893779665 0.503892782422444 0.510172 0.515255 0.750504
3 13.6 1.49291280250732e-05 1.61562e-05 1.84871e-05 1.93542e-05 2.24234e-05
3.25 13.6 3.12016921524095e-05 3.4417e-05 3.8781e-05 4.09133e-05 4.55637e-05
3.5 13.6 6.497546137331e-05 7.32874e-05 8.10992e-05 8.61674e-05 9.26464e-05
3.75 13.6 0.000134965800267793 0.000154679575205924 0.000169173 0.000180876 0.000188704
4 13.6 0.000279080303573748 0.000326068188612416 0.000351472 0.000377862 0.000384408
4.25 13.6 0.000585786954179093 0.00069690685435579 0.000742104 0.000790897 0.000809884
4.5 13.6 0.00120903118629383 0.00146358017853545 0.00154299 0.00162637 0.00168991
4.75 13.6 0.00242559609216217 0.00298481597719933 0.00312075 0.00326052 0.00343149
5 13.5 0.00479382410846629 0.00599343518205018 0.00622078 0.00645076 0.00687131
5.25 12.3 0.00994546801353062 0.0127086229343379 0.0130992 0.0134896 0.0145507
5.5 11.4 0.0191650313573724 0.0253223683412718 0.0259205 0.0265004 0.0289391
5.75 10.8 0.0331642690948221 0.0466746514829925 0.0474973 0.0482461 0.0535129
6 10.4 0.0514828926521318 0.0796750676592176 0.0807646 0.0816676 0.0929127
6.25 10.2 0.0713027962785757 0.123811241896826 0.125275 0.126383 0.149399
6.5 10.1 0.0915047972078541 0.178168914605887 0.180207 0.181688 0.225095
6.75 10 0.111094292926709 0.238642142488832 0.24145 0.243491 0.316248
7 10 0.130143934249886 0.301825843994086 0.305534 0.308264 0.417063
7.25 10 0.148297618455834 0.36378961045983 0.368793 0.372253 0.520032
7.5 10 0.163115297679896 0.418246903018505 0.423361 0.427478 0.611699
7.75 10 0.174205698103316 0.460730052220532 0.467066 0.471725 0.687262
3 22.1 8.61331812788859e-06 9.24551000000001e-06 1.04585e-05 1.09055e-05 1.27154e-05
3.25 22.1 1.79403373357437e-05 1.9505e-05 2.18366e-05 2.29325e-05 2.57163e-05
3.5 22.1 3.72121942886834e-05 4.13022e-05 4.54541e-05 4.80437e-05 5.2043e-05
3.75 22.1 7.76630038938145e-05 8.76841729038982e-05 9.51654000000001e-05 0.000101153 0.000106363
4 22.1 0.000161713127589531 0.000184803459327593 0.000198822 0.000212346 0.000217816
4.25 22.1 0.000337578011348331 0.000391996035901692 0.000416816 0.000442372 0.000454006
4.5 22.1 0.000696124915550515 0.000821413453716945 0.000864618 0.000907933 0.000943544
4.75 22.1 0.00140723185635304 0.00168769837488407 0.00176197 0.00183465 0.00192755
5 22 0.00279055357258309 0.00341474435461948 0.00353376 0.00365343 0.00387891
5.25 21.3 0.00556094757312605 0.00697254106622188 0.00718129 0.00737734 0.00791992
5.5 20.8 0.0104620960675339 0.0136891772996548 0.0140139 0.0143083 0.0155596
5.75 20.4 0.0180874750458557 0.0253730257134703 0.0258747 0.0262785 0.0290961
6 20.2 0.0286079603132976 0.0444080729422251 0.0450821 0.0456151 0.0519497
6.25 20.1 0.0415449889826707 0.0724607089716519 0.0734311 0.0741462 0.0878942
6.5 20 0.0562649623447518 0.109948634570669 0.111355 0.112355 0.139653
6.75 20 0.0721107732327128 0.155213643098938 0.157205 0.158612 0.206616
7 20 0.0893094684949625 0.207003502440615 0.209952 0.211887 0.287344
7.25 20 0.10713100889582 0.262893531602816 0.266442 0.268979 0.376413
7.5 20 0.123602 0.316240455233669 0.320632 0.323772 0.463867
7.75 20 0.137697 0.364400733767839 0.369076 0.37277 0.543566
3 31.4 5.61190459906582e-06 5.97338000000001e-06 6.69858e-06 6.96740000000001e-06 8.17089e-06
3.25 31.4 1.17411812073222e-05 1.26242e-05 1.40497e-05 1.47036e-05 1.66028e-05
3.5 31.4 2.44563659329375e-05 2.68268e-05 2.93782e-05 3.09354e-05 3.37465e-05
3.75 31.4 5.07496679477064e-05 5.66817e-05 6.11681e-05 6.47539e-05 6.85727e-05
4 31.4 0.000105248511039218 0.000118437735636089 0.00012728 0.00013535 0.000139812
4.25 31.4 0.000218863368530225 0.000250208707966559 0.000265753 0.000281076 0.000289787
4.5 31.4 0.000451203747292525 0.000523846398973512 0.000551 0.000576891 0.000601293
4.75 31.4 0.000919382007245855 0.00108508267881603 0.00113213 0.00117576 0.00123725
5 31.3 0.00183471526538798 0.00220901015011707 0.0022889 0.00236113 0.00250782
5.25 30.9 0.00362081845999189 0.0044893062801267 0.00462294 0.00474069 0.0050869
5.5 30.5 0.00677957228451022 0.00881734600758486 0.00902996000000001 0.00921005 0.0100113
5.75 30.3 0.0116424 0.0163395726537795 0.0166594 0.0169157 0.0187416
6 30.1 0.0184692 0.0287872875005901 0.0292192 0.0295752 0.0337498
6.25 30.1 0.0273072 0.0478011504810002 0.0485098 0.0490116 0.0582685
6.5 30 0.0378609 0.0742267485268343 0.0752757 0.0759937 0.09476
6.75 30 0.049923 0.107709659793537 0.109217 0.11024 0.144036
7 30 0.0637181 0.148059446026492 0.15015 0.151572 0.206076
7.25 30 0.0786825 0.193223348376818 0.196001 0.197896 0.277499
7.5 30 0.0938371 0.23977671280373 0.243685 0.246091 0.353121
7.75 30 0.108635 0.287017120297069 0.291312 0.294236 0.429551
3 41.1 4.19397223859728e-06 4.42842e-06 4.93044e-06 5.17062999999999e-06 5.99803e-06
3.25 41.1 8.70153747520501e-06 9.26776e-06 1.02601e-05 1.07066e-05 1.21688e-05
3.5 41.1 1.79673610015369e-05 1.95181e-05 2.12815e-05 2.23398e-05 2.45357e-05
3.75 41.1 3.73806068910982e-05 4.13387e-05 4.44523e-05 4.69063e-05 5.00028e-05
