Var1 Var2 Var3 Var4 Var5 Var6 Var7
3 9.3 1.26020120411242e-05 1.38167e-05 1.60675e-05 1.69293e-05 1.96556e-05
3.25 9.3 2.61800687389525e-05 2.952e-05 3.36223e-05 3.57534e-05 3.9792e-05
3.5 9.3 5.41602161574325e-05 6.27446e-05 7.00689999999999e-05 7.51649999999999e-05 8.05359999999999e-05
3.75 9.3 0.000112231576534911 0.000132936322924542 0.00014631 0.000158225 0.000163997
4 9.3 0.000230647187724494 0.000279900925042097 0.000303195 0.000329959 0.000333117
4.25 9.3 0.000468361171189282 0.000581568553848557 0.000621589 0.000666009 0.000686853
4.5 9.3 0.000930125135361013 0.00118060469130055 0.00124822 0.00132117 0.001387
4.75 9.3 0.00184945251602674 0.00239512432850509 0.00251045 0.00263225 0.00280577
5 9.1 0.00364842724431302 0.00481625318553399 0.00501236 0.00521639 0.00563886
5.25 7.2 0.00807243888863354 0.0108560179409969 0.0112279 0.0116145 0.0127624
5.5 5.6 0.016234683277078 0.0220548097594306 0.0226506 0.0232644 0.0258822
5.75 4.2 0.0281019190354005 0.038827188406564 0.0395859 0.0403416 0.0451882
6 2.9 0.0414736975607737 0.0601635854464754 0.060976 0.0617222 0.0696953
6.25 1.9 0.0539519061270575 0.0855438918063303 0.0863872 0.0870699 0.100333
6.5 1.1 0.0670416087941271 0.119051972387918 0.120009 0.120731 0.144282
6.75 0.6 0.0828381849286889 0.164504057605526 0.165896 0.166856 0.208837
7 0.2 0.102202718565898 0.223199848183164 0.225218 0.226633 0.297064
7.25 0 0.12129811016466 0.285170120153076 0.287932 0.289915 0.395276
7.5 0 0.134765184200184 0.334522340275157 0.337956 0.340444 0.478597
7.75 0 0.142631109966646 0.368747652129186 0.372718 0.375592 0.540246
3 9.5 1.23293878569966e-05 1.35101e-05 1.5707e-05 1.65466e-05 1.92153e-05
3.25 9.5 2.563383537015e-05 2.88849e-05 3.28914e-05 3.49684e-05 3.89292e-05
3.5 9.5 5.30695940396195e-05 6.14311e-05 6.85902999999999e-05 7.35591e-05 7.88379e-05
3.75 9.5 0.000109825825050328 0.000129954447749459 0.000143012 0.000154615 0.000160302
4 9.5 0.000225442802171793 0.000273253246183947 0.000295891 0.000322036 0.000325112
4.25 9.5 0.000458098574843471 0.000568020133973523 0.000607057 0.000650328 0.0006706
4.5 9.5 0.00091069212597974 0.00115408393800262 0.00122008 0.00129119 0.00135521
4.75 9.5 0.00181442334461744 0.00234346107088174 0.00245842 0.00257726 0.00274627
5 9.3 0.00359086293325733 0.00471765313427037 0.00491347 0.00511287 0.0055243
5.25 7.5 0.00794525256251265 0.0106626575690613 0.011027 0.0114051 0.0125233
