Var1 Var2 Var3 Var4 Var5
3 0 4.92711e-05 5.67436e-05 7.052e-05
3.25 0 0.000102586 0.000119472 0.000145351
3.5 0 0.000212606 0.000251111 0.000299893
3.75 0 0.000440653 0.000527339 0.000620166
4 0 0.000908511 0.00110132 0.00127966
4.25 0 0.00185384 0.00227667 0.0026222
4.5 0 0.00371331 0.00461852 0.00528788
4.75 0 0.00736109 0.00926859 0.0105677
5 0 0.014411 0.0184637 0.0209846
5.25 0 0.0308663 0.040997 0.0466334
5.5 0 0.0587373 0.083057 0.0948578
5.75 0 0.0928631 0.144348 0.167557
6 0 0.122467 0.213729 0.256514
6.25 0 0.14382 0.281889 0.354122
6.5 0 0.165209 0.357836 0.471425
6.75 0 0.192767 0.451411 0.619732
7 0 0.227066 0.563601 0.798856
7.25 0 0.259493 0.672559 0.975849
7.5 0 0.279965 0.749902 1.10668
7.75 0 0.289997 0.797191 1.19128
3 2 4.83402e-05 5.5666e-05 6.91273e-05
3.25 2 0.000100746 0.00011728 0.000142584
3.5 2 0.000208967 0.000246684 0.000294408
3.75 2 0.000432534 0.0005173 0.000607958
4 2 0.000890696 0.00107891 0.00125282
4.25 2 0.00181838 0.00223124 0.00256759
4.5 2 0.00364492 0.00452954 0.00518262
4.75 2 0.00723445 0.00910218 0.0103713
5 2 0.0141681 0.0181429 0.0206084
5.25 2 0.0303296 0.0402709 0.0457819
5.5 2 0.0577774 0.0817014 0.0932761
5.75 2 0.0927091 0.144155 0.167318
6 2 0.125657 0.219378 0.263314
6.25 2 0.151467 0.296961 0.373092
6.5 2 0.176038 0.381359 0.502445
6.75 2 0.204041 0.477855 0.656057
7 2 0.23512 0.583618 0.827239
7.25 2 0.262366 0.680024 0.986658
7.5 2 0.279364 0.748293 1.10428
7.75 2 0.288455 0.792936 1.18492
3 5 4.42246e-05 5.09042e-05 6.29833e-05
3.25 5 9.23183e-05 0.000107274 0.000129975
3.5 5 0.000191573 0.00022562 0.000268414
3.75 5 0.000395674 0.000471864 0.00055289
4 5 0.000813791 0.000982426999999999 0.00113739
4.25 5 0.00167154 0.00204316 0.00234476
4.5 5 0.0033764 0.00417923 0.00476748
4.75 5 0.00670111 0.00840224 0.00954604
5 5 0.0130826 0.0167135 0.0189354
5.25 5 0.0273993 0.0363297 0.0411986
5.5 5 0.0518627 0.073354 0.0836156
5.75 5 0.0852434 0.132742 0.154019
6 5 0.120902 0.211444 0.253883
6.25 5 0.151017 0.296478 0.372651
6.5 5 0.178033 0.38601 0.508708
6.75 5 0.205054 0.480459 0.659688
7 5 0.231465 0.574681 0.814548
7.25 5 0.254073 0.658594 0.955501
7.5 5 0.269878 0.722912 1.06671
7.75 5 0.280082 0.769921 1.15039
3 10 3.44696e-05 3.96363e-05 4.85497e-05
3.25 10 7.19141000000001e-05 8.32275e-05 9.99230000000001e-05
3.5 10 0.000148842 0.000174401 0.000205735
3.75 10 0.00030714 0.000363977 0.000423102
4 10 0.000631697 0.000756884 0.000869617
4.25 10 0.00131349 0.00159183 0.00181312
4.5 10 0.0026882 0.00329786 0.00373415
4.75 10 0.00531444 0.00661177 0.00745801
5 10 0.0102968 0.013086 0.0147306
5.25 10 0.0207295 0.0274203 0.0309193
5.5 10 0.0381499 0.0540309 0.0613856
5.75 10 0.062607 0.0978773 0.113488
6 10 0.0916859 0.161065 0.193554
6.25 10 0.12112 0.238644 0.300282
6.5 10 0.149425 0.324773 0.428298
6.75 10 0.17562 0.41209 0.565941
7 10 0.200714 0.49871 0.706803
7.25 10 0.224223 0.581417 0.8433
7.5 10 0.242952 0.650838 0.96001
7.75 10 0.256642 0.705483 1.0537
3 20 2.02045e-05 2.31982e-05 2.78165e-05
3.25 20 4.20208e-05 4.83611e-05 5.68612e-05
3.5 20 8.64844e-05 0.000100597 0.000116472
3.75 20 0.000178992 0.000210207 0.000240234
4 20 0.000369689 0.000438205 0.000495615
4.25 20 0.00076144 0.000911527 0.00102294
4.5 20 0.00155004 0.00187715 0.00209547
4.75 20 0.00308395 0.00379324 0.00422164
5 20 0.0059866 0.00755318 0.00840146
5.25 20 0.0115667 0.015273 0.0170551
5.5 20 0.0208047 0.029589 0.0334291
5.75 20 0.0339264 0.0534602 0.0618921
6 20 0.0505098 0.0895079 0.107658
6.25 20 0.0698938 0.138761 0.174853
6.5 20 0.091032 0.198982 0.262653
6.75 20 0.113566 0.267475 0.367387
7 20 0.137563 0.342534 0.485189
7.25 20 0.161801 0.41999 0.608593
7.5 20 0.1839 0.492841 0.726766
7.75 20 0.202786 0.557473 0.833252
3 30 1.30605e-05 1.49861e-05 1.80189e-05
3.25 30 2.73234e-05 3.13558e-05 3.6611e-05
3.5 30 5.64945e-05 6.54538e-05 7.44863e-05
3.75 30 0.000116219 0.000135812 0.000152864
4 30 0.000238828 0.000281428 0.000313984
4.25 30 0.000490299 0.000583026 0.00064621
4.5 30 0.000997967000000001 0.00120014 0.00132446
4.75 30 0.00199653 0.00244075 0.00268793
5 30 0.00388813 0.00488758 0.00538656
5.25 30 0.00742686 0.00980569 0.0108691
5.5 30 0.0132872 0.0189635 0.0213229
5.75 30 0.0215961 0.0342251 0.0395359
6 30 0.0323752 0.0577381 0.0694805
6.25 30 0.0456989 0.0912619 0.115207
6.5 30 0.0610332 0.134048 0.177322
6.75 30 0.0783376 0.185141 0.254831
7 30 0.097757 0.24395 0.346249
7.25 30 0.118526 0.307945 0.447168
7.5 30 0.139416 0.3738 0.552107
7.75 30 0.159785 0.439285 0.657426
3 40 9.60759e-06 1.10292e-05 1.32058e-05
3.25 40 1.99549e-05 2.28592e-05 2.67806e-05
3.5 40 4.09189e-05 4.72891e-05 5.39915e-05
3.75 40 8.42853999999999e-05 9.81800000000001e-05 0.000109651
4 40 0.000173549 0.00020373 0.000224573
4.25 40 0.000354654 0.000419927 0.000460449
4.5 40 0.000720112 0.000862186 0.000942262
4.75 40 0.00143911 0.00175258 0.00191318
5 40 0.00279705 0.00350839 0.00384126
5.25 40 0.00531341 0.00701654 0.00775152
5.5 40 0.00947729 0.0135595 0.0152455
5.75 40 0.0155274 0.0247061 0.0286159
6 40 0.0235622 0.0422121 0.0509665
6.25 40 0.0334512 0.0670955 0.0849929
6.5 40 0.0450574 0.0993313 0.131834
6.75 40 0.0585734 0.138829 0.191658
7 40 0.074047 0.185139 0.263457
7.25 40 0.091189 0.237236 0.34523
7.5 40 0.109517 0.293812 0.434742
7.75 40 0.128811 0.354332 0.531129
3 50 7.44079e-06 8.46421e-06 1.00149e-05
3.25 50 1.5389105370255e-05 1.73967e-05 2.03119e-05
3.5 50 3.14915693013088e-05 3.5879e-05 4.11215493166989e-05
3.75 50 6.46668408042001e-05 7.50501000000001e-05 8.41682365279782e-05
4 50 0.000133503456493882 0.000155498892815115 0.000172570474645531
4.25 50 0.000272856706986523 0.000320694043210579 0.000352944
4.5 50 0.000553641974854038 0.000664667274922688 0.000726151
4.75 50 0.00110917538573377 0.00135497611288595 0.00147632
5 50 0.00216238832296312 0.00271802392141318 0.0029655
5.25 50 0.00410860332932764 0.00542377463914785 0.00597807
5.5 50 0.00732991527761391 0.0104922975215682 0.0117689
5.75 50 0.0121060726998389 0.0192922089970722 0.0222601
6 50 0.0185434856348674 0.0333367522414843 0.0399686
6.25 50 0.0264429 0.0533 0.0670152209647009
6.5 50 0.0357822 0.0792282 0.105233742536452
6.75 50 0.0468099 0.112535 0.155574
7 50 0.0596565 0.153369305593779 0.218695
7.25 50 0.0743766 0.202697050891018 0.295512
7.5 50 0.0907469 0.260892358820454 0.386668
7.75 50 0.108702 0.329020156765332 0.49389
3 70 4.99244566180213e-06 6.63206e-06 8.68601546692486e-06
3.25 70 1.03040641158334e-05 1.35455003232197e-05 1.77031e-05
3.5 70 2.10269043684858e-05 2.73701090350388e-05 3.58794e-05
3.75 70 4.28577e-05 5.63937899413404e-05 7.33181000000001e-05
4 70 8.75148999999999e-05 0.000117382 0.000150866
4.25 70 0.000179628 0.000240373 0.000312608
4.5 70 0.000368378 0.000494516 0.000649677
4.75 70 0.000742149 0.00100872 0.00132984863163134
5 70 0.00145485 0.00198602771298404 0.0027077
5.25 70 0.00278119 0.00391890250855227 0.00552188301282936
5.5 70 0.00500335 0.00782185282253421 0.0110076
5.75 70 0.0082811 0.0148889093021514 0.0209695
6 70 0.012709 0.0268811498787995 0.0379231
6.25 70 0.0183084 0.0455457906127783 0.0644112
6.5 70 0.0250708 0.0717929659354037 0.101992
6.75 70 0.033063 0.105808995797514 0.151213
7 70 0.0425372 0.147756 0.213032
7.25 70 0.053848 0.1966012325148 0.289638
7.5 70 0.0669431 0.255940865301007 0.382028
7.75 70 0.0819657 0.325212128889586 0.492802
3 100 3.28901e-06 5.24782000000005e-06 7.80963e-06
3.25 100 6.72217873272777e-06 1.05274000000001e-05 1.57996e-05
3.5 100 1.3817296494525e-05 2.10963000000002e-05 3.20303e-05
3.75 100 2.86225129396685e-05 4.24343000000009e-05 6.51506e-05
4 100 5.84346514792652e-05 8.59176000000012e-05 0.000133125
4.25 100 0.000120385001806497 0.000176942000000004 0.000276644
4.5 100 0.000254315999999999 0.000367723000000004 0.000584782
4.75 100 0.000514331 0.000760504000000012 0.00122687
5 100 0.00101458 0.00155813000000003 0.0025167
5.25 100 0.0019483 0.00319284000000005 0.00520887
5.5 100 0.00352646 0.00639986000000002 0.0105239
5.75 100 0.00586243 0.011319997568326 0.0202201
6 100 0.00904006000000001 0.0185132990210427 0.0367882
6.25 100 0.0131698 0.0315521 0.0631042
6.5 100 0.0182437 0.0503563 0.100713
6.75 100 0.0243631 0.0751525 0.150304
7 100 0.0317802 0.106454 0.212909
7.25 100 0.0408114 0.145239 0.290479
7.5 100 0.0515974 0.192232 0.384464
7.75 100 0.0642777 0.248348 0.496695
3 130 2.66734042448952e-06 4.27203000000003e-06 6.41571385015503e-06
3.25 130 5.43588247998734e-06 8.53256000000015e-06 1.29583e-05
3.5 130 1.11135039695572e-05 1.70193000000002e-05 2.61268e-05
3.75 130 2.2812755416552e-05 3.41567000000004e-05 5.29285e-05
4 130 4.68436352817185e-05 6.91394000000018e-05 0.000107968
4.25 130 9.83438715385826e-05 0.000143148000000001 0.000225177
4.5 130 0.000205827038620272 0.000300394000000008 0.000479985
4.75 130 0.000430964 0.000630457000000007 0.00102088
5 130 0.000862027000000001 0.00131203000000003 0.00211596906779088
5.25 130 0.00167187 0.00272215000000004 0.0044048
5.5 130 0.00305308 0.00551795 0.00900173
5.75 130 0.00511782 0.00975959819040861 0.0174761
6 130 0.00795029 0.0161493587442392 0.0320728
6.25 130 0.011675 0.0277462 0.0554924
6.5 130 0.0162843 0.0445949 0.0891897
6.75 130 0.0219087 0.0670383 0.134076
7 130 0.0287756 0.0955757 0.191152
7.25 130 0.037138 0.130979 0.261958
7.5 130 0.047211 0.174208 0.348416
7.75 130 0.0592673 0.226685 0.453369
3 200 1.75614391767585e-06 2.80681000000002e-06 4.34950999999999e-06
3.25 200 3.57601789323428e-06 5.60505000000004e-06 8.7037655126335e-06
3.5 200 7.26326899281873e-06 1.11727000000001e-05 1.73352207977428e-05
3.75 200 1.47579e-05 2.24457000000002e-05 3.51850911467881e-05
4 200 3.03949944423312e-05 4.57079000000007e-05 7.23553392499871e-05
4.25 200 6.54171148711493e-05 9.64942000000024e-05 0.000154007739668149
4.5 200 0.000143631310307374 0.000208501000000003 0.000333112214233581
4.75 200 0.000310977034371192 0.000451641000000007 0.000722419882202209
5 200 0.000652428 0.000971033000000011 0.00155605667645565
5.25 200 0.00129456 0.00207174000000002 0.00332158177987083
5.5 200 0.00240608 0.00422253 0.00689187
5.75 200 0.00415302 0.00777392 0.0138325
6 200 0.00662034 0.0133359869221432 0.0261071
6.25 200 0.00978764 0.0227531 0.0455062
6.5 200 0.0137307 0.0367636 0.0735271
6.75 200 0.0186056 0.0555868 0.111174
7 200 0.0246013 0.0796217 0.159243
7.25 200 0.0319412 0.109508 0.219018
7.5 200 0.0409096 0.146396 0.292792
7.75 200 0.0521264 0.192967 0.385934
3 300 9.87192e-07 1.56688000000001e-06 2.48012229701229e-06
3.25 300 2.01586e-06 3.17209000000003e-06 5.07365641311977e-06
3.5 300 4.11641043968423e-06 6.41113000000008e-06 1.02261917911339e-05
3.75 300 8.39173204024626e-06 1.29009000000002e-05 2.06507985338028e-05
4 300 1.74574562298136e-05 2.65085000000003e-05 4.27029791576614e-05
4.25 300 3.84423e-05 5.77195000000005e-05 9.34849289340351e-05
4.5 300 8.65671000000001e-05 0.000130383000000002 0.000210813835499806
4.75 300 0.00019862575627036 0.000297923000000004 0.000481021276111101
5 300 0.000449593504965314 0.000675974000000011 0.0010854627268032
5.25 300 0.000937525 0.00151238000000001 0.00240197610055855
5.5 300 0.00181498 0.00314362 0.00514859462994076
5.75 300 0.00323592 0.00601072 0.0105907
6 300 0.00529139 0.0107708296710279 0.02049
6.25 300 0.00802922 0.0184824252600233 0.0366119
6.5 300 0.0114976 0.0301704 0.0603408
6.75 300 0.0157568 0.0460761 0.0921521
7 300 0.0210361 0.0665179 0.133036
7.25 300 0.0276403 0.0923862 0.184772
7.5 300 0.0358077 0.124641 0.249284
7.75 300 0.0461222 0.165734 0.331469
3 500 1.06561406797649e-07 1.66398000000002e-07 2.72981775200188e-07
3.25 500 2.85373433751077e-07 4.43062000000003e-07 7.26608176094966e-07
3.5 500 7.57972000000001e-07 1.17109000000001e-06 1.92787874187324e-06
3.75 500 2.00119e-06 3.08014000000002e-06 5.07917747356203e-06
4 500 5.11335e-06 7.85581e-06 1.29201856519416e-05
4.25 500 1.21517e-05 1.87155000000002e-05 3.08488217743317e-05
4.5 500 2.72946e-05 4.24949000000007e-05 6.9882871591749e-05
4.75 500 5.97937000653072e-05 9.40521000000006e-05 0.000154049141303421
5 500 0.000127565581846853 0.000205443000000001 0.000333711403663301
5.25 500 0.000257042 0.000433316 0.000705120333184649
5.5 500 0.000482365 0.000837693000000001 0.00144815787124747
5.75 500 0.000844791 0.00162080367618048 0.00284864751836095
6 500 0.00138292 0.00300169 0.00546256
6.25 500 0.00212964 0.00510590128620958 0.00990558
