Var1 Var2 Var3 Var4 Var5
3 0 2.6562e-06 3.1889e-06 4.17512e-06
3.25 0 5.39247e-06 6.64225e-06 8.50914999999999e-06
3.5 0 1.09015e-05 1.37661e-05 1.73047e-05
3.75 0 2.21347e-05 2.8625e-05 3.54198e-05
4 0 4.46113e-05 5.90228e-05 7.21198e-05
4.25 0 8.85317000000001e-05 0.000119733 0.000144911
4.5 0 0.000171913 0.000237634 0.000285708
4.75 0 0.000336952 0.000476517 0.00057074
5 0 0.000657278 0.000954041 0.00114243
5.25 0 0.00146372 0.00220698 0.00266416
5.5 0 0.0029246 0.00454995 0.00554675
5.75 0 0.00510552 0.00801951 0.00984231
6 0 0.00795921 0.0122572 0.0150043
6.25 0 0.0116734 0.0174025 0.0209888
6.5 0 0.016822 0.0248849 0.0294086
6.75 0 0.0236033 0.0364943 0.0427259
7 0 0.0321471 0.0544285 0.0646213
7.25 0 0.0409909 0.0775042 0.095395
7.5 0 0.0478469 0.100414 0.129349
7.75 0 0.0525595 0.120143 0.161597
3 2 2.59764e-06 3.11812e-06 4.07925e-06
3.25 2 5.27641e-06 6.49763999999999e-06 8.31825e-06
3.5 2 1.06715e-05 1.34715e-05 1.69236e-05
3.75 2 2.16434e-05 2.79781e-05 3.45986e-05
4 2 4.35749e-05 5.76189e-05 7.03642999999999e-05
4.25 2 8.64855e-05 0.000116884 0.000141385
4.5 2 0.000168012 0.000232046 0.000278834
4.75 2 0.000329803 0.000465916 0.000557719
5 2 0.000643911 0.000933406 0.00111699
5.25 2 0.00144111 0.00216874 0.00261574
5.5 2 0.00288552 0.00447873 0.00545364
5.75 2 0.00513446 0.00804546 0.00986221
6 2 0.00825207 0.0126831 0.0155089
6.25 2 0.0123331 0.0183635 0.0221303
6.5 2 0.0178017 0.0263203 0.031091
6.75 2 0.0247572 0.0382742 0.0448021
7 2 0.0331407 0.0561134 0.0666196
7.25 2 0.0412354 0.077971 0.095972
7.5 2 0.047572 0.0998416 0.128615
7.75 2 0.0521437 0.119196 0.160326
3 5 2.32419e-06 2.78768e-06 3.63357e-06
