Var1 Var2 Var3 Var4 Var5
3 0 0.000947864999999999 0.00107171 0.00127333
3.25 0 0.00193641 0.00217178 0.00254261
3.5 0 0.0038776 0.00441242 0.00510037
3.75 0 0.00767324 0.00890905 0.0101913
4 0 0.0150247 0.0180285 0.0204814
4.25 0 0.028532 0.0361655 0.0411005
4.5 0 0.0518464 0.0714025 0.0820675
4.75 0 0.0890242 0.136706 0.161218
5 0 0.145831 0.252981 0.310369
5.25 0 0.266467 0.519231 0.668313
5.5 0 0.423837 0.911769 1.23108
5.75 0 0.561428 1.30473 1.8358
6 0 0.634171 1.56123 2.2678
6.25 0 0.666357 1.71193 2.54454
6.5 0 0.709346 1.88193 2.84286
6.75 0 0.788345 2.14509 3.2777
7 0 0.898704 2.49665 3.84687
7.25 0 1.00466 2.84094 4.40513
7.5 0 1.07037 3.07404 4.79022
7.75 0 1.10131 3.20699 5.01715
3 2 0.000931881 0.00105356 0.00125098
3.25 2 0.00190522 0.00213655 0.00249993
3.5 2 0.00381764 0.00434371 0.0050183
3.75 2 0.00755001 0.00876542 0.0100225
4 2 0.0147743 0.0177284 0.0201321
4.25 2 0.0280332 0.0355365 0.0403747
4.5 2 0.0509085 0.0701216 0.0805812
4.75 2 0.0874677 0.134339 0.158413
5 2 0.143314 0.248665 0.305056
5.25 2 0.261853 0.510365 0.656879
5.5 2 0.418479 0.900472 1.21577
5.75 2 0.564366 1.31184 1.84569
6 2 0.655311 1.61345 2.34348
6.25 2 0.709182 1.82201 2.70794
6.5 2 0.764563 2.02846 3.06387
6.75 2 0.839355 2.28382 3.48932
7 2 0.931537 2.58782 3.98698
7.25 2 1.01603 2.87304 4.45456
7.5 2 1.06812 3.06761 4.77978
7.75 2 1.09498 3.18854 4.98804
3 5 0.000857623 0.000969352 0.00114752
3.25 5 0.00175185 0.00196351 0.00229117
3.5 5 0.00350469 0.00398567 0.00459329
3.75 5 0.00691942 0.0080309 0.00916288
4 5 0.0135197 0.0162235 0.0183955
4.25 5 0.0256801 0.032567 0.0369527
4.5 5 0.0467784 0.0644784 0.0740325
4.75 5 0.0803345 0.12349 0.14554
5 5 0.131379 0.228164 0.279805
5.25 5 0.236318 0.461114 0.593335
5.5 5 0.379165 0.816815 1.10254
5.75 5 0.526618 1.22521 1.72322
6 5 0.641126 1.57937 2.29289
6.25 5 0.71684 1.84205 2.73623
6.5 5 0.778622 2.06575 3.11852
6.75 5 0.843983 2.29624 3.50647
7 5 0.916772 2.54654 3.92156
7.25 5 0.983812 2.7817 4.31121
7.5 5 1.03153 2.96233 4.61427
7.75 5 1.06107 3.08971 4.83207
3 10 0.000672254 0.000759457 0.000891652
3.25 10 0.0013622 0.00152507 0.00176632
3.5 10 0.00270105 0.00306833 0.00351238
3.75 10 0.00532468 0.00617587 0.00700499
4 10 0.0103876 0.0124669 0.0140673
4.25 10 0.0198156 0.0251567 0.028439
4.5 10 0.0363067 0.0501338 0.0574145
4.75 10 0.0622205 0.0958528 0.112773
5 10 0.10137 0.176456 0.21612
5.25 10 0.174638 0.341661 0.439166
5.5 10 0.272575 0.588699 0.793794
5.75 10 0.381673 0.889787 1.24991
6 10 0.482851 1.19094 1.72643
6.25 10 0.57203 1.47068 2.18098
6.5 10 0.649108 1.72213 2.59535
6.75 10 0.719609 1.95738 2.98419
7 10 0.792928 2.20192 3.38575
7.25 10 0.865588 2.44684 3.78714
7.5 10 0.924422 2.65435 4.12969
7.75 10 0.966708 2.8148 4.39766
3 20 0.000381405 0.000430965 0.000501508
3.25 20 0.000768612 0.000859346 0.000979977
3.5 20 0.0015136 0.00171701 0.0019353
3.75 20 0.00298092 0.00345513 0.00386619
4 20 0.00580662 0.00697386999999999 0.00777990000000001
4.25 20 0.0109592 0.0139454 0.0156224
4.5 20 0.0199378 0.0276305 0.0314247
4.75 20 0.0346543 0.0536165 0.062747
5 20 0.0570766 0.0998229 0.12173
5.25 20 0.0948907 0.186517 0.238786
5.5 20 0.145546 0.31566 0.424001
5.75 20 0.201855 0.472234 0.660546
6 20 0.259714 0.642062 0.926507
6.25 20 0.32134 0.827024 1.2205
6.5 20 0.385713 1.02338 1.53456
6.75 20 0.456249 1.24039 1.88153
7 20 0.533025 1.47906 2.26336
7.25 20 0.612147 1.7293 2.66463
7.5 20 0.685641 1.9679 3.04937
7.75 20 0.749812 2.18304 3.39842
3 30 0.000236338 0.000267461 0.000312025
3.25 30 0.000478209 0.000534696 0.000612304
3.5 30 0.000944173 0.00107102 0.00120482
3.75 30 0.00184944 0.00214456 0.00237513
4 30 0.0035817 0.0043075 0.00475323
4.25 30 0.00675862 0.00862086 0.00957065
4.5 30 0.0123155 0.0171225 0.0193304
4.75 30 0.0214294 0.033278 0.0387055
5 30 0.035321 0.0619962 0.07519
5.25 30 0.0580622 0.114551 0.145888
5.5 30 0.0888094 0.193302 0.258251
5.75 30 0.123732 0.290277 0.403881
6 30 0.161304 0.39956 0.573432
6.25 30 0.203904 0.525359 0.770916
6.5 30 0.251084 0.666389 0.993403
6.75 30 0.305627 0.830661 1.25261
7 30 0.367967 1.02051 1.5525
7.25 30 0.436459 1.23227 1.88808
7.5 30 0.506882 1.45431 2.24381
7.75 30 0.576211 1.67759 2.60761
3 40 0.000165772 0.000186512 0.000215754
3.25 40 0.000331387 0.000371523 0.000424937
3.5 40 0.000653134 0.000741548 0.000838471
3.75 40 0.00127644 0.00148189 0.00165004
4 40 0.00246531 0.00297046 0.00326532
4.25 40 0.00464566 0.00594132 0.00653965
4.5 40 0.00846408 0.0118056 0.0132418
4.75 40 0.014716 0.022933 0.0265761
5 40 0.0242453 0.0427072 0.0516908
5.25 40 0.0396834 0.0785608 0.0998905
5.5 40 0.0606921 0.132509 0.176774
5.75 40 0.0855571 0.201241 0.279611
6 40 0.113228 0.281039 0.402815
6.25 40 0.144185 0.37199 0.545278
6.5 40 0.179446 0.476586 0.709992
6.75 40 0.220906 0.600494 0.905557
7 40 0.269272 0.746676 1.13711
7.25 40 0.324717 0.916587 1.40791
7.5 40 0.385664 1.10682 1.71381
7.75 40 0.450299 1.31257 2.04787
3 50 0.000124111 0.000138863 0.000159599
3.25 50 0.000246363 0.000276405066759093 0.000314388
3.5 50 0.000491167431039269 0.000551193 0.000621563
3.75 50 0.000959537044286393 0.00110510585956026 0.00123342508178696
4 50 0.0018517368339785 0.00223584746315559 0.00246193015091796
4.25 50 0.00349034943808514 0.00445050012443935 0.00495694
4.5 50 0.00636576193950683 0.00889793241613311 0.0100534
4.75 50 0.0110696851006095 0.0173072648090259 0.0201282
5 50 0.018239409552208 0.0323087 0.0391022
5.25 50 0.0296997084335437 0.0589162868641655 0.075375
5.5 50 0.0453268 0.0991823245350502 0.133303
5.75 50 0.0643215 0.15159928209245 0.212183
6 50 0.0859399 0.213609965557704 0.307859
6.25 50 0.110169908468597 0.285388371064199 0.417804
6.5 50 0.138526530370872 0.369295289508393 0.546291
6.75 50 0.171823644518281 0.473953984386344 0.702451557819814
7 50 0.212773 0.60055 0.900662400116931
7.25 50 0.260274 0.749714 1.15122110942366
7.5 50 0.314146 0.940723 1.45455
7.75 50 0.373741 1.16087737298181 1.81641
3 70 8.04449e-05 0.000105799879342771 0.000136728396153609
3.25 70 0.000161403767186951 0.000213299 0.000269976
3.5 70 0.000318997143924234 0.000420381 0.000533362
3.75 70 0.000619728 0.000828111 0.00105155
4 70 0.00118937 0.00156826120459337 0.00209422
4.25 70 0.0022388 0.00311883 0.00423886
4.5 70 0.00408491 0.00604330519287284 0.00862661
4.75 70 0.00711465 0.0121646608519334 0.0172175
5 70 0.0117543 0.023783637395795 0.0336381
5.25 70 0.0192462 0.0460505614368662 0.0649488
5.5 70 0.0295735 0.0819477811372659 0.11539
5.75 70 0.0420347 0.126508609394286 0.184012
6 70 0.0562135 0.183713153967669 0.268081
6.25 70 0.0725567 0.247954964419649 0.368515
6.5 70 0.0917858 0.324094192633818 0.489322
6.75 70 0.114882 0.418191231587586 0.637728
