Var1 Var2 Var3 Var4 Var5
3 0 0.0626748 0.145576 0.406618
3.25 0 0.0975552 0.225854 0.647532
3.5 0 0.140607 0.339413 0.98841
3.75 0 0.19975 0.496253 1.45569
4 0 0.280242 0.71093 2.08915
4.25 0 0.389201 1.00383 2.94651
4.5 0 0.533718 1.39711 4.09058
4.75 0 0.7219 1.91653 5.59765
5 0 0.953849 2.56828 7.49485
5.25 0 1.318 3.59944 10.5785
5.5 0 1.59606 4.42673 13.0871
5.75 0 1.71821 4.84125 14.3577
6 0 1.67009 4.78087 14.1675
6.25 0 1.57663 4.58343 13.5308
6.5 0 1.54575 4.56315 13.3879
6.75 0 1.61158 4.83181 14.066
7 0 1.7265 5.2578 15.1636
7.25 0 1.81958 5.61903 16.0354
7.5 0 1.82667 5.73968 16.1898
7.75 0 1.77519 5.66426 15.7772
3 2 0.0612624 0.142359 0.397364
3.25 2 0.0953732 0.220926 0.632876
3.5 2 0.137505 0.332089 0.966264
3.75 2 0.195397 0.485654 1.42336
4 2 0.274273 0.696066 2.04362
4.25 2 0.381203 0.98362 2.88429
4.5 2 0.52328 1.37016 4.00793
4.75 2 0.708706 1.88196 5.49134
5 2 0.937522 2.52505 7.36046
5.25 2 1.30583 3.56642 10.4683
5.5 2 1.59788 4.43191 13.0834
5.75 2 1.76206 4.96544 14.7023
6 2 1.77894 5.09273 15.0713
6.25 2 1.74631 5.07718 14.9713
6.5 2 1.75368 5.17765 15.1777
6.75 2 1.81165 5.43248 15.8025
7 2 1.89192 5.76241 16.6087
7.25 2 1.94687 6.01299 17.1511
7.5 2 1.92378 6.04573 17.0457
7.75 2 1.85647 5.92478 16.4972
3 5 0.0546339 0.127343 0.353975
3.25 5 0.085035 0.197489 0.563472
3.5 5 0.12268 0.29701 0.860646
3.75 5 0.174601 0.434985 1.26944
4 5 0.245713 0.624838 1.8265
4.25 5 0.342684 0.885795 2.58575
4.5 5 0.472364 1.23864 3.6066
4.75 5 0.643612 1.71125 4.96936
5 5 0.855897 2.30741 6.69279
5.25 5 1.18677 3.24342 9.46356
5.5 5 1.49326 4.14304 12.1478
5.75 5 1.72338 4.85742 14.2817
6 5 1.84185 5.27444 15.5081
6.25 5 1.88692 5.48871 16.0928
6.5 5 1.9068 5.63348 16.4377
6.75 5 1.94088 5.82423 16.8781
7 5 1.98896 6.06265 17.4196
7.25 5 2.01462 6.22712 17.7153
7.5 5 1.98312 6.23683 17.5448
7.75 5 1.91145 6.10401 16.9631
3 10 0.039107 0.0919366 0.252556
3.25 10 0.0608362 0.142445 0.401556
3.5 10 0.0879092 0.214441 0.613845
3.75 10 0.125562 0.314986 0.907833
4 10 0.177654 0.454632 1.31201
4.25 10 0.249506 0.648588 1.86849
4.5 10 0.346936 0.914265 2.6261
4.75 10 0.479383 1.27993 3.66538
5 10 0.644345 1.74331 4.98399
5.25 10 0.869219 2.38197 6.83608
5.5 10 1.08512 3.01665 8.68633
5.75 10 1.28236 3.62016 10.4478
6 10 1.44631 4.14846 11.9816
6.25 10 1.57858 4.60041 13.2737
6.5 10 1.6812 4.97807 14.3214
6.75 10 1.76935 5.32276 15.2388
7 10 1.84465 5.63795 16.0331
7.25 10 1.8999 5.89775 16.6305
7.5 10 1.90747 6.01378 16.7905
7.75 10 1.86658 5.97486 16.496
3 20 0.0186319 0.0448236 0.119288
3.25 20 0.0288274 0.0690464 0.188493
3.5 20 0.0415693 0.103597 0.28702
3.75 20 0.0598367 0.153145 0.426901
4 20 0.0855196 0.222989 0.621892
4.25 20 0.121137 0.320344 0.891151
4.5 20 0.17034 0.456018 1.2635
4.75 20 0.239418 0.648277 1.78938
5 20 0.326525 0.894508 2.46179
5.25 20 0.426465 1.18169 3.25506
5.5 20 0.527633 1.48091 4.08431
5.75 20 0.640725 1.82418 5.03657
6 20 0.762874 2.20516 6.09541
6.25 20 0.889349 2.61196 7.22416
6.5 20 1.01988 3.04415 8.41688
6.75 20 1.15084 3.49137 9.63789
7 20 1.28076 3.94803 10.8624
7.25 20 1.40072 4.38652 12.0098
7.5 20 1.48757 4.73051 12.8645
7.75 20 1.53644 4.95912 13.3741
3 30 0.00996586 0.0245882 0.0631852
3.25 30 0.0153556 0.0377353 0.0994315
3.5 30 0.0221135 0.0564695 0.150922
3.75 30 0.0319967 0.083801 0.225192
4 30 0.0460141 0.12262 0.329395
4.25 30 0.0653429 0.176393 0.472181
4.5 30 0.092236 0.251716 0.67057
4.75 30 0.130778 0.360541 0.955837
5 30 0.180162 0.501781 1.32518
5.25 30 0.234617 0.660149 1.7417
5.5 30 0.292559 0.832761 2.19667
5.75 30 0.360311 1.039 2.74158
6 30 0.438889 1.28376 3.38997
6.25 30 0.527552 1.56683 4.14126
6.5 30 0.626874 1.8917 5.00339
6.75 30 0.736686 2.25944 5.9763
7 30 0.855325 2.66609 7.04449
7.25 30 0.977237 3.09477 8.15719
7.5 30 1.08752 3.49754 9.18135
7.75 30 1.17716 3.84215 10.029
3 40 0.00600249 0.015195 0.0398177
3.25 40 0.00923805 0.0233077 0.0602695
3.5 40 0.0133202 0.0348785 0.0898393
3.75 40 0.01926 0.0516566 0.133688
4 40 0.0276837 0.0754519 0.195045
4.25 40 0.0393404 0.108476 0.279215
4.5 40 0.0556164 0.154865 0.396281
4.75 40 0.0792058 0.222547 0.566271
5 40 0.109837 0.311427 0.78867
5.25 40 0.143245 0.409908 1.03579
5.5 40 0.179838 0.520054 1.31233
5.75 40 0.223914 0.655243 1.65267
6 40 0.276725 0.820569 2.07025
6.25 40 0.339077 1.02012 2.57579
6.5 40 0.411918 1.25846 3.18082
6.75 40 0.494694 1.53568 3.88466
7 40 0.586773 1.85117 4.68363
7.25 40 0.687179 2.20279 5.56867
7.5 40 0.788966 2.57477 6.48561
7.75 40 0.88456 2.92675 7.36165
3 50 0.00398839250285646 0.0102778293051803 0.0282010661689907
3.25 50 0.00605571112098647 0.0156452111160689 0.0426011791580718
3.5 50 0.00873678132155404 0.0233959020029845 0.0627232599410518
3.75 50 0.0126046347898433 0.0345253212209642 0.0910661546319357
4 50 0.0180765742881584 0.0502554770213988 0.130404317019269
4.25 50 0.025654545596597 0.0728581 0.18496
4.5 50 0.0362322728663134 0.10267 0.258950167466271
4.75 50 0.051682242089527 0.147652 0.368682
5 50 0.0719374351522931 0.207266 0.511569662529018
5.25 50 0.0939563052436262 0.272981 0.663968716202692
5.5 50 0.118328571600056 0.347806 0.842002319802832
5.75 50 0.14835698050382 0.44104 1.06657102107415
6 50 0.185147164784779 0.55725 1.34708902095458
6.25 50 0.230307297281976 0.709482 1.69741738742555
6.5 50 0.283680122000437 0.898125 2.12766562651334
6.75 50 0.347534636262904 1.12907 2.65072167171545
7 50 0.422294178909255 1.40768 3.31472799896185
7.25 50 0.507328909378467 1.73434 4.12065375759998
7.5 50 0.598238734073934 2.09547 5.04009494711203
7.75 50 0.690835380028756 2.47618 6.03791972787924
3 70 0.00203562 0.0059134 0.0161276
3.25 70 0.0030638 0.00914247169355643 0.0243375
3.5 70 0.00476794 0.0138325749461238 0.0357731
3.75 70 0.00724721386797196 0.0204559252892164 0.0515802
4 70 0.0104352187828089 0.0292585 0.0739192
4.25 70 0.0149237276489965 0.0420187713754049 0.10444
4.5 70 0.0188438860901969 0.0601575070736511 0.146505
4.75 70 0.02699739625907 0.0874460773025284 0.20893
5 70 0.0381449934765888 0.124641571403825 0.292724
5.25 70 0.0503169247898839 0.167959554495964 0.385301
